CR_35	0	0	5.87412916035198e-06	0	0	0	0.000113481615978212	0	0.000113032666440601	0	0.00024823135161971	0.000201470736375541	0	0	0	0.00617283950617284	0	0	0	0	0.000353684955126221
CR_36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR_37	7.46591808394678e-06	0	0	0	0	0	0	0	0	0.000148456057007126	0	0	0	0	0	0	0	0	0	0	0
CR_38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR_39	0.000589807528631796	0.000464358978880483	0.000464056203667806	0	0	0	0	0	0	0.000593824228028504	0.00024823135161971	0.000100735368187771	0	0	0	0	0	0	0	0	0
CR_40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR_41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06812175367281e-05	0	3.4737057840675e-05	0	2.21053096953888e-05
CR_42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR_43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.05177643906518e-06	0	0	0	0
CR_44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR_45	0	0	0	0	0	0	0.000113481615978212	0	0	0	0	0.000100735368187771	0	0	0	0	0	0	0	0	0
CR_46	0	5.8779617579808e-06	0	0	0	0	0	0	0.000226065332881203	0	0.00024823135161971	0.000100735368187771	0	0	0.000252620942276115	0	0	0	0	0	0
CR_47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.52588821953259e-06	0	0	0	0
CR_48	0.000268773051022084	0.000211606623287309	0.000211468649772671	0	0	0	0	0	0	0.000296912114014252	0.000124115675809855	0	0	0	0	0	1.52588821953259e-06	0	0	0	0
CR_49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR_50	7.46591808394678e-06	5.8779617579808e-06	5.87412916035198e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR_51	0	0	0	0	0	0	0	0.000112321689318207	0.000113032666440601	0	0.00024823135161971	0.000100735368187771	0	0	0	0	1.52588821953259e-06	0	0	0	0
CR_52	0	0	0	0	0	0	0.000226963231956423	0.000112321689318207	0.000113032666440601	0.000296912114014252	0	0.000100735368187771	0	0	0	0	0.00176392678177967	0	0.00207727605887237	0	0.00244421567203299
CR_53	0.00085858057965388	0.000675965602167792	0.000675524853440477	0	0	0	0	0	0	0.000445368171021378	0.000372347027429564	0.000402941472751083	0	0	0	0	1.52588821953259e-06	0	0	0	3.15790138505555e-06
CR_54	0	2.35118470319232e-05	0	0	0.00127469725940089	0.000379939209726444	0.000113481615978212	0.000112321689318207	0.000339097999321804	0.000148456057007126	0.000620578379049274	0	0.000177619893428064	0.00043956043956044	0.000631552355690287	0	0	0	3.4737057840675e-06	0	4.10527180057221e-05
CR_55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR_56	0	0	0	0	0	0	0	0	0	0	0	0.000100735368187771	0	0	0	0	2.5940099732054e-05	0	5.557929254508e-05	0.00657894736842105	5.68422249309999e-05
CR_57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR_58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.52588821953259e-06	0	0	0	6.31580277011109e-06
CR_59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR_60	0	0	0	0	0	0	0.000794371311847481	0.000673930135909244	0.000791228665084209	0.000742280285035629	0.000744694054859129	0.00110808905006548	0	0	0.00101048376910446	0.00617283950617284	0.0359697629990417	0	0.0325208335504399	0	0.0369821831203855
CR_61	0	0	0	0	0	0	0	0	0	0	0.000124115675809855	0.000100735368187771	0	0	0.000126310471138057	0.00617283950617284	0	0	0	0	0
CR_62	0	0	0	0	0	0	0	0	0	0	0	0.000100735368187771	0	0	0	0	0.00189667905687901	0	0.00256706857442588	0	0.00258000543159038
CR_63	0	0	5.87412916035198e-06	0	0	0	0	0.000224643378636415	0	0.000148456057007126	0.00024823135161971	0.000402941472751083	0	0	0	0	0.00721745127838915	0	0.00773594278111832	0.0131578947368421	0.00757580542274826
CR_64	2.23977542518403e-05	1.76338852739424e-05	1.76223874810559e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR_65	7.46591808394678e-06	0	0	0	0.00127469725940089	0.000759878419452888	0.00272355878347708	0.00595304953386499	0.00610376398779247	0.00623515439429929	0.00570932108725332	0.00523823914576408	0.00763765541740675	0.00820512820512821	0.00833649109511178	0.037037037037037	3.05177643906518e-06	0.0939597315436242	0	0.0394736842105263	0
CR_66	1.49318361678936e-05	5.8779617579808e-06	5.87412916035198e-06	0.00618556701030928	0.00191204588910134	0.00151975683890578	0.000340444847934635	0.000561608446591037	0.000339097999321804	0.000742280285035629	0.000620578379049274	0.000906618313689937	0.00106571936056838	0.00131868131868132	0.00113679424024252	0	0	0	0	0	0
CR_67	0	0	0	0.00206185567010309	0	0	0.000113481615978212	0	0.000113032666440601	0.0578978622327791	0.0542385503289065	0.0518787146167019	0.000355239786856128	0	0	0	0	0	0	0	0
CR_68	0	0	0	0.00206185567010309	0	0	0	0	0	0	0	0	0.000177619893428064	0	0.000126310471138057	0	0	0	0	0	0
CR_69	0	0	0	0.0556701030927835	0.340981516889739	0.398556231003039	0	0	0.000113032666440601	0	0	0	0	0	0	0.00617283950617284	0	0	0	0	0
CR_70	0	0	0	0	0	0	0.0240581025873808	0.0236998764461418	0.0237368599525263	0	0	0	0	0	0	0	0	0	0	0	0
CR_71	3.73295904197339e-05	2.9389808789904e-05	2.93706458017599e-05	0	0.000637348629700446	0	0	0	0	0	0	0	0	0.000146520146520147	0	0	0	0	0	0	0
CR_72	1.49318361678936e-05	1.17559235159616e-05	1.1748258320704e-05	0	0.000637348629700446	0	0.000226963231956423	0.000112321689318207	0.000113032666440601	0	0.000372347027429564	0.000201470736375541	0	0.00043956043956044	0.000252620942276115	0	0	0	3.4737057840675e-06	0	6.31580277011109e-06
CR_73	7.46591808394678e-06	3.52677705478848e-05	3.52447749621119e-05	0	0	0	0.000113481615978212	0	0	0	0	0	0	0	0.000378931413414172	0	1.52588821953259e-06	0.00671140939597315	0	0	0
CR_74	0	0	0	0.0144329896907217	0.0898661567877629	0.104103343465046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR_75	0.0430260859177853	0.0338805715730013	0.0338526063511084	0.00206185567010309	0	0	0	0.000224643378636415	0	0.00742280285035629	0.00632989946630259	0.00473456230482522	0.000355239786856128	0.000146520146520147	0.000252620942276115	0	1.37329939757933e-05	0.00671140939597315	6.947411568135e-06	0	3.15790138505555e-06
CR_76	2.23977542518403e-05	1.17559235159616e-05	1.1748258320704e-05	0	0	0.000379939209726444	0	0	0.000113032666440601	0.000148456057007126	0.000124115675809855	0	0	0.000146520146520147	0.000252620942276115	0	0	0	0	0	0
CR_77	0	0	0	0	0	0	0	0.000224643378636415	0.000339097999321804	0	0.000124115675809855	0	0	0	0	0	0.00293428304616117	0	0.00327917826015972	0.00657894736842105	0.00332527015846349
CR_78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR_79	1.49318361678936e-05	1.17559235159616e-05	1.1748258320704e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR_80	0.0359558614922877	0.0283082638264355	0.0282898060362551	0	0	0	0	0	0.000113032666440601	0.00549287410926366	0.00372347027429564	0.00392867935932306	0.000177619893428064	0.000146520146520147	0.000126310471138057	0	6.10355287813036e-06	0	1.04211173522025e-05	0	0
CR_81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR_82	0.292731182153469	0.230463124606911	0.230318730248241	0	0	0	0.000226963231956423	0.000786251825227451	0.000452130665762405	0.0334026128266033	0.0314012659798933	0.0286088445653269	0.00159857904085258	0.000586080586080586	0.00101048376910446	0.00617283950617284	7.17167463180317e-05	0.00671140939597315	4.8631880976945e-05	0.00657894736842105	2.21053096953888e-05
CR_83	1.49318361678936e-05	1.17559235159616e-05	1.1748258320704e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR_84	0.00135879709127831	0.00106978903995251	0.00107496563634441	0	0.000637348629700446	0	0	0	0	0	0.00024823135161971	0.000302206104563312	0	0.000146520146520147	0.000126310471138057	0	0	0	0	0	3.15790138505555e-06
CR_85	7.46591808394678e-06	0.000434969170090579	0.00044643381618675	0	0.000637348629700446	0.000379939209726444	0.000113481615978212	0.000112321689318207	0	0.000148456057007126	0	0.000100735368187771	0.0019538188277087	0.00307692307692308	0.00202096753820892	0	0	0	0	0	0
CR_86	0	0	0	0	0	0	0	0.000112321689318207	0.000452130665762405	0.000593824228028504	0.000744694054859129	0	0	0	0.000126310471138057	0	0.0145478182850237	0	0.0122621814177583	0	0.0129442377773427
CR_87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR_88	0	5.8779617579808e-05	5.87412916035198e-05	0.00206185567010309	0	0	0	0	0.000113032666440601	0	0	0.000402941472751083	0.000532859680284192	0.000146520146520147	0.000126310471138057	0	0	0	0	0	6.31580277011109e-06
CR_89	0.00396440250257574	0.00312119769348781	0.0031191625841469	0	0	0	0	0	0	0.000296912114014252	0.000372347027429564	0.000201470736375541	0	0	0	0	3.05177643906518e-06	0	0	0	0
CR_90	7.46591808394678e-06	5.8779617579808e-06	5.87412916035198e-06	0	0	0	0.000113481615978212	0	0.000226065332881203	0.000148456057007126	0	0.000100735368187771	0	0.000293040293040293	0.000126310471138057	0.00617283950617284	0	0.00671140939597315	0	0	0
CR_91	0	0	0	0	0	0	0.307421697684975	0.304167134673705	0.30631852605403	0	0	0	0	0	0	0	0	0	0	0	0
CR_92	0	0	0	0	0	0	0.000113481615978212	0.000224643378636415	0.000113032666440601	0.000148456057007126	0	0	0	0	0.000252620942276115	0	9.15532931719554e-06	0.00671140939597315	0	0	3.15790138505555e-06
CR_93	0	0	0	0	0	0	0.0152065365410803	0.0193193305627317	0.0122075279755849	0.0293942992874109	0.0323941913863721	0.0235720761559383	0.00230905861456483	0.00454212454212454	0.0077049387394215	0.12962962962963	0.907996569803282	0.0805369127516778	0.906130048597144	0.0789473684210526	0.888377659742442
CR_94	1.49318361678936e-05	1.17559235159616e-05	1.1748258320704e-05	0.00206185567010309	0	0	0	0	0.000113032666440601	0.000148456057007126	0.000124115675809855	0.000100735368187771	0.000355239786856128	0	0.000126310471138057	0	0	0	0	0	9.47370415516664e-06
CR_95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.39238520742924e-05	0	5.90529983291475e-05	0	3.78948166206666e-05
CR_96	7.46591808394678e-06	5.8779617579808e-06	5.87412916035198e-06	0	0.000637348629700446	0.000379939209726444	0	0	0.000113032666440601	0.000148456057007126	0	0	0	0.000293040293040293	0	0	0	0	0	0.00657894736842105	3.15790138505555e-06
CR_97	0.00585327977781428	0.00460832201825695	0.00460531726171595	0	0	0	0	0	0	0.000742280285035629	0.000496462703239419	0.000402941472751083	0	0.000146520146520147	0	0	0	0	0	0	3.15790138505555e-06
CR_98	0.00421077779934599	0.00330929246974319	0.00330713471727816	0	0	0.000379939209726444	0	0.000112321689318207	0.000226065332881203	0.591152019002375	0.579992553059451	0.588697491689332	0	0	0.000126310471138057	0.00617283950617284	1.67847704148585e-05	0	1.04211173522025e-05	0	0
CR_99	0.000141852443594989	0.000105803311643654	0.000111608454046688	0	0	0	0	0	0	0.000148456057007126	0.000124115675809855	0.000100735368187771	0	0	0.000126310471138057	0	1.52588821953259e-06	0.00671140939597315	1.04211173522025e-05	0	0.000116842351247055
CR_100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR_101	0.000686864463723104	0.000540772481734234	0.000540419882752382	0	0	0	0	0	0	0.000148456057007126	0.000496462703239419	0.000302206104563312	0	0	0	0	0	0	0	0	0
CR_102	0	0	0	0	0	0	0	0.000224643378636415	0.000113032666440601	0	0.000124115675809855	0	0	0	0	0	0	0	0	0	0
CR_103	0	0	0	0	0	0	0	0	0	0.000593824228028504	0.000124115675809855	0.000201470736375541	0	0	0	0	0	0	0	0	0
CR_104	0	0	0	0	0	0	0	0.000112321689318207	0	0.000148456057007126	0	0	0	0.000146520146520147	0.000126310471138057	0	0	0	0	0	0
CR_105	0	0	0	0	0	0.000379939209726444	0	0	0	0	0	0	0	0	0.000126310471138057	0	0	0	0	0	0
CR_106	0	0	0	0	0	0	0	0	0	0	0.000124115675809855	0	0	0	0	0	0	0	0	0	0
CR_107	0	5.8779617579808e-06	0	0	0	0	0.000113481615978212	0	0	0	0.000124115675809855	0	0	0	0	0	0	0	0	0	0
CR_108	7.46591808394678e-06	5.8779617579808e-06	5.87412916035198e-06	0	0	0	0	0	0	0	0	0.000201470736375541	0	0	0	0	0	0	0	0	0
CR_109	7.46591808394678e-06	5.8779617579808e-06	5.87412916035198e-06	0	0	0	0	0	0	0	0	0.000100735368187771	0	0.000146520146520147	0	0	0	0	0	0	0
CR_110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.52588821953259e-06	0	3.4737057840675e-06	0	6.31580277011109e-06
CR_111	7.46591808394678e-06	0	0	0	0	0	0.000113481615978212	0	0.000113032666440601	0.000296912114014252	0.00024823135161971	0	0	0	0	0.00617283950617284	0	0	0	0.00657894736842105	0
CR_112	0	0	0	0.00206185567010309	0	0	0	0	0.000226065332881203	0	0	0	0.000177619893428064	0	0.000126310471138057	0	0	0	0	0	3.15790138505555e-06
CR_113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR_114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.52588821953259e-06	0	3.4737057840675e-06	0	3.15790138505555e-06
CR_115	0	5.8779617579808e-06	5.87412916035198e-06	0	0.000637348629700446	0	0.000226963231956423	0	0	0	0.000124115675809855	0.000201470736375541	0	0.000146520146520147	0	0.0123456790123457	0	0	0	0	0
CR_116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR_117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.52588821953259e-06	0	0	0	0
CR_118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR_119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR_120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR_121	1.49318361678936e-05	1.17559235159616e-05	1.1748258320704e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR_122	0.000619671200967583	0.000487870825912407	0.000487552720309214	0	0	0	0	0.000112321689318207	0.000113032666440601	0.000445368171021378	0.00024823135161971	0.000302206104563312	0.000177619893428064	0	0.000252620942276115	0	1.52588821953259e-06	0	0	0	1.26316055402222e-05
CR_123	0	5.8779617579808e-06	5.87412916035198e-06	0	0	0	0	0	0	0.000148456057007126	0	0	0	0.000146520146520147	0	0	0	0	0	0	0
CR_124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR_125	0	0	0	0.00206185567010309	0.0146590184831103	0.020516717325228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR_126	0	0	5.87412916035198e-06	0.00206185567010309	0	0	0.000226963231956423	0	0.000339097999321804	0	0.000124115675809855	0.000201470736375541	0.000177619893428064	0	0.000126310471138057	0	0	0	0	0.00657894736842105	0
CR_127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR_128	0	0	0	0	0	0	0.000113481615978212	0	0.000226065332881203	0	0	0	0	0	0	0	0	0	0	0	0
CR_129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.52588821953259e-06	0	0	0	3.15790138505555e-06
CR_130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.47370415516664e-06
CR_131	0	0	0	0	0	0	0	0	0	0	0	0.000201470736375541	0	0	0	0	0	0	0	0	0
CR_132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR_133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR_134	0	0	0	0	0	0	0	0	0	0	0.000124115675809855	0	0	0	0.000126310471138057	0	0	0	0	0	0
CR_135	7.46591808394678e-06	2.9389808789904e-05	2.93706458017599e-05	0	0	0	0	0	0	0.000148456057007126	0	0	0.000177619893428064	0	0	0	0	0	0	0	0
CR_136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR_137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR_138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR_139	0	0	0	0	0	0	0.000113481615978212	0	0	0.000148456057007126	0.000124115675809855	0.000100735368187771	0	0	0	0	0.00278016833598838	0	0.0035918117807258	0	0.00722843627039215
CR_140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR_141	0	0	0	0	0	0	0	0	0	0	0	0	0.000177619893428064	0.000146520146520147	0.000252620942276115	0	0	0	0	0	0
CR_142	7.46591808394678e-06	5.8779617579808e-06	5.87412916035198e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR_143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR_144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR_145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR_146	1.49318361678936e-05	1.76338852739424e-05	0	0.00206185567010309	0.000637348629700446	0	0.000340444847934635	0	0.000226065332881203	0.000445368171021378	0.000372347027429564	0	0.000355239786856128	0.000293040293040293	0	0	0	0	0	0	0
CR_147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR_148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR_149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR_150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR_151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR_152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.52588821953259e-06	0	3.4737057840675e-06	0	0
CR_153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR_154	0	0	0	0	0	0	0	0	0.000113032666440601	0	0	0	0	0	0	0	0	0	0	0	0
CR_155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR_156	0	0	0	0	0	0	0	0	0	0	0.000124115675809855	0.000100735368187771	0.000355239786856128	0	0	0	0	0	0	0.00657894736842105	0
CR_157	0	0	0	0	0	0	0	0.000112321689318207	0.000113032666440601	0	0	0	0	0	0	0	0	0	0	0	0.000754738431028276
CR_158	0	0	0	0	0	0	0	0	0	0	0	0.000100735368187771	0	0	0	0	0	0	0	0	0
CR_159	0	0	0	0	0.000637348629700446	0	0	0.000112321689318207	0	0	0	0	0	0	0	0	0	0.00671140939597315	0	0	0
CR_160	0	0	0	0	0	0	0	0	0.000339097999321804	0	0	0	0	0.000146520146520147	0	0	0	0	0	0	0
CR_161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR_162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR_163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5940099732054e-05	0	2.43159404884725e-05	0	4.42106193907777e-05
CR_164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.52588821953259e-06	0	1.04211173522025e-05	0	0
CR_165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR_166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR_167	2.98636723357871e-05	2.35118470319232e-05	2.34965166414079e-05	0.00206185567010309	0	0	0	0	0.000113032666440601	0	0	0	0.000355239786856128	0	0	0	0	0	0	0	0
CR_168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR_169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR_170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR_171	0	0	5.87412916035198e-06	0	0	0	0	0	0	0	0	0.000100735368187771	0	0	0	0	0	0	0	0	0
CR_172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR_173	1.49318361678936e-05	1.17559235159616e-05	1.1748258320704e-05	0	0	0	0	0	0	0	0	0.000100735368187771	0	0.000146520146520147	0	0	0	0	0	0	0
CR_174	0	0	0	0	0	0	0	0	0.000113032666440601	0	0	0	0	0	0.000126310471138057	0	0	0	0	0	0
CR_175	0	0	0	0	0	0.000379939209726444	0	0	0	0.000148456057007126	0.000124115675809855	0.000100735368187771	0	0	0.000126310471138057	0	0	0	0	0	0
CR_176	0	0	0	0	0	0	0	0	0	0	0	0	0.000355239786856128	0.00131868131868132	0.000631552355690287	0	0	0	0	0	0
CR_177	0	0	0	0	0	0	0	0.000112321689318207	0	0	0	0	0	0.000146520146520147	0	0	0	0	0	0	6.31580277011109e-06
CR_178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR_179	0	0	0	0	0.00573613766730402	0.00531914893617021	0	0	0	0	0	0.000100735368187771	0	0	0.000126310471138057	0	0	0	0	0	0
CR_180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR_181	0	0	0	0	0	0	0	0	0	0	0	0.000100735368187771	0	0	0	0	0	0	0	0	0
CR_182	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000146520146520147	0	0	0	0.00671140939597315	0	0	3.15790138505555e-06
CR_183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR_184	7.46591808394678e-06	0	0	0.00206185567010309	0	0	0	0	0	0.000148456057007126	0	0	0.000177619893428064	0	0	0	0	0	0	0	0
CR_185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR_186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR_187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR_188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.52588821953259e-06	0	0	0	3.15790138505555e-06
