Object_ID, Length, Assignment
C04.92546,180,5661
C04.92549,180,5661
C04.92796,180,5661
C04.92856,180,5061
C04.92974,146,5061
C04.93251,180,5661
C04.93409,180,5061
C04.93877,180,5661
C04.94051,102,5661
C04.94123,180,5061
C04.94534,180,5061
C04.94861,180,5661
C04.95276,180,5061
C04.95331,180,5061
C04.95549,180,5061
C04.96266,180,5061
C04.96530,180,5661
C04.96639,180,5061
C04.96957,180,5661
C04.97034,180,5661
C04.97061,180,5061
C04.97446,180,5661
C04.97580,180,5661
C04.97914,180,5061
C04.98320,180,5061
C04.98408,180,5061
C04.98478,180,5061
C04.98691,130,5661
C04.98697,180,5661
C04.98883,180,5661
C04.99572,180,5661
C04.99808,180,5061
C04.99834,180,5661
C04.100069,180,5661
C04.100207,180,5061
C04.100218,180,5661
C04.100234,180,5661
C04.100298,180,5661
C04.100520,180,5661
C04.100538,180,5061
C04.100739,180,5661
C04.100796,180,5661
C04.100860,180,5061
C04.100951,180,5661
C04.101099,180,5661
C04.101214,180,5061
C04.101958,180,5661
C04.102268,180,5661
C04.102533,180,5661
C04.102828,180,5661
C04.103125,180,5061
C04.103161,180,5061
C04.103174,146,5661
C04.103292,116,5061
C04.103352,180,5061
C04.103356,180,5061
C04.103891,92,5661
C04.103910,180,5661
C04.104321,180,5661
C04.104519,180,5661
C04.104530,180,5661
C04.104702,180,5661
C04.104811,180,5661
C04.105061,180,263
C04.105834,180,5061
C04.105974,180,5061
C04.106244,134,5661
C04.106919,180,5061
C04.107413,180,263
C04.107613,180,5061
C04.107719,180,5061
C04.107870,180,5661
C04.108446,180,5061
C04.108528,180,5061
C04.108587,180,5661
C04.108924,180,5061
C04.109016,180,5661
C04.109309,114,5661
C04.109354,180,5661
C04.109884,180,5661
C04.110074,180,5661
C04.110306,180,5661
C04.110383,180,5661
C04.110484,180,5061
C04.110680,180,5661
C04.110851,180,5661
C04.110916,180,5661
C04.111027,180,5661
C04.111031,180,5661
C04.111423,180,5661
C04.111652,180,5061
C04.111769,180,5061
C04.111776,180,5661
C04.111792,180,5661
C04.112103,180,5061
C04.112227,180,5661
C04.112256,180,5661
C04.112503,180,5061
C04.112952,180,5661
C04.113005,180,5061
C04.113265,180,5661
C04.113310,180,5661
C04.113753,180,5061
C04.114158,180,5061
C04.114289,180,5061
C04.114325,180,5661
C04.114343,180,5661
C04.114408,180,5661
C04.114504,180,5661
C04.114731,180,5661
C04.115426,180,5061
C04.115491,180,5061
C04.115560,180,5661
C04.115634,180,5661
C04.115737,180,5061
C04.116011,180,5661
C04.116499,180,5661
C04.116826,110,5661
C04.116934,180,5661
C04.117095,180,632
C04.117538,180,5661
C04.117654,180,5061
C04.117888,180,727
C04.117932,180,5661
C04.118305,180,5661
C04.118363,180,5661
C04.118571,180,632
C04.118585,180,5061
C04.118806,180,5661
C04.118902,180,5661
C04.119031,180,5661
C04.119322,180,5661
C04.119555,180,5061
C04.119638,180,5061
C04.119799,180,5661
C04.119948,180,5061
C04.120020,180,5061
C04.120217,180,5661
C04.120314,180,5661
C04.120541,78,5661
C04.120655,180,5661
C04.120914,180,632
C04.121375,180,5661
C04.121843,180,5661
C04.122131,180,5061
C04.122718,180,5661
C04.122772,180,5661
C04.123236,180,5661
C04.123257,180,5661
C04.123276,180,5661
C04.123295,180,5661
C04.123319,180,5061
C04.123460,180,5661
