Object_ID, Length, Assignment
M04071:134:000000000-BLG8R:1:1101:13526:4796,302,5661
M04071:134:000000000-BLG8R:1:1101:15119:4815,300,5661
M04071:134:000000000-BLG8R:1:1101:7385:4825,301,5061
M04071:134:000000000-BLG8R:1:1101:16000:4836,301,57975
M04071:134:000000000-BLG8R:1:1101:7058:4838,301,5061
M04071:134:000000000-BLG8R:1:1101:12529:4877,299,5661
M04071:134:000000000-BLG8R:1:1101:7977:4882,301,5661
M04071:134:000000000-BLG8R:1:1101:6672:4891,302,5061
M04071:134:000000000-BLG8R:1:1101:18247:4923,301,57975
M04071:134:000000000-BLG8R:1:1101:16556:4932,301,5061
M04071:134:000000000-BLG8R:1:1101:8820:4954,301,5061
M04071:134:000000000-BLG8R:1:1101:13165:4964,264,5661
M04071:134:000000000-BLG8R:1:1101:21793:4980,302,5661
M04071:134:000000000-BLG8R:1:1101:17012:5000,301,5061
M04071:134:000000000-BLG8R:1:1101:22075:5012,302,5061
M04071:134:000000000-BLG8R:1:1101:7888:5022,302,5661
M04071:134:000000000-BLG8R:1:1101:9630:5027,301,5061
M04071:134:000000000-BLG8R:1:1101:22282:5035,301,5061
M04071:134:000000000-BLG8R:1:1101:7241:5041,232,5661
M04071:134:000000000-BLG8R:1:1101:16875:5048,301,5661
M04071:134:000000000-BLG8R:1:1101:9938:5054,299,5661
M04071:134:000000000-BLG8R:1:1101:6864:5055,297,5061
M04071:134:000000000-BLG8R:1:1101:16030:5089,301,5061
M04071:134:000000000-BLG8R:1:1101:9900:5089,302,5661
M04071:134:000000000-BLG8R:1:1101:8219:5092,301,5061
M04071:134:000000000-BLG8R:1:1101:13653:5146,148,57975
M04071:134:000000000-BLG8R:1:1101:8383:5150,301,5661
M04071:134:000000000-BLG8R:1:1101:21351:5182,302,5061
M04071:134:000000000-BLG8R:1:1101:9529:5193,301,5061
M04071:134:000000000-BLG8R:1:1101:22549:5205,302,5061
M04071:134:000000000-BLG8R:1:1101:23566:5260,300,5061
M04071:134:000000000-BLG8R:1:1101:16725:5266,301,5661
M04071:134:000000000-BLG8R:1:1101:25344:5272,301,5061
M04071:134:000000000-BLG8R:1:1101:20250:5275,302,5661
M04071:134:000000000-BLG8R:1:1101:22947:5282,232,5061
M04071:134:000000000-BLG8R:1:1101:15367:5293,302,5061
M04071:134:000000000-BLG8R:1:1101:16548:5298,298,5061
M04071:134:000000000-BLG8R:1:1101:20390:5300,90,57975
M04071:134:000000000-BLG8R:1:1101:13364:5301,302,5061
M04071:134:000000000-BLG8R:1:1101:11500:5305,301,5661
M04071:134:000000000-BLG8R:1:1101:6377:5311,302,5061
M04071:134:000000000-BLG8R:1:1101:24140:5313,302,5061
M04071:134:000000000-BLG8R:1:1101:6835:5327,299,5061
M04071:134:000000000-BLG8R:1:1101:19016:5345,301,5061
M04071:134:000000000-BLG8R:1:1101:15259:5359,301,5061
M04071:134:000000000-BLG8R:1:1101:8673:5360,301,57975
M04071:134:000000000-BLG8R:1:1101:20882:5370,302,5661
M04071:134:000000000-BLG8R:1:1101:15577:5375,301,5061
M04071:134:000000000-BLG8R:1:1101:6095:5384,302,5061
M04071:134:000000000-BLG8R:1:1101:18519:5385,302,5061
M04071:134:000000000-BLG8R:1:1101:12580:5395,300,5661
M04071:134:000000000-BLG8R:1:1101:9147:5409,302,5061
M04071:134:000000000-BLG8R:1:1101:6638:5413,302,5661
M04071:134:000000000-BLG8R:1:1101:14202:5413,302,747
M04071:134:000000000-BLG8R:1:1101:17214:5426,300,57975
M04071:134:000000000-BLG8R:1:1101:7769:5462,301,57975
M04071:134:000000000-BLG8R:1:1101:21889:5478,301,5661
M04071:134:000000000-BLG8R:1:1101:17802:5507,301,57975
M04071:134:000000000-BLG8R:1:1101:16135:5516,299,5061
M04071:134:000000000-BLG8R:1:1101:22424:5522,302,5661
M04071:134:000000000-BLG8R:1:1101:9378:5523,204,11029
M04071:134:000000000-BLG8R:1:1101:15575:5529,302,5661
M04071:134:000000000-BLG8R:1:1101:17123:5530,302,5061
M04071:134:000000000-BLG8R:1:1101:11537:5538,98,5661
M04071:134:000000000-BLG8R:1:1101:24586:5540,301,5661
M04071:134:000000000-BLG8R:1:1101:20607:5594,301,5061
M04071:134:000000000-BLG8R:1:1101:8320:5621,300,5661
M04071:134:000000000-BLG8R:1:1101:11324:5622,301,5661
M04071:134:000000000-BLG8R:1:1101:9367:5632,300,5661
M04071:134:000000000-BLG8R:1:1101:6419:5640,300,5661
M04071:134:000000000-BLG8R:1:1101:22316:5651,302,5661
M04071:134:000000000-BLG8R:1:1101:18277:5707,300,57975
M04071:134:000000000-BLG8R:1:1101:8960:5711,300,5061
M04071:134:000000000-BLG8R:1:1101:13175:5718,301,5061
M04071:134:000000000-BLG8R:1:1101:21574:5727,298,5661
M04071:134:000000000-BLG8R:1:1101:6825:5732,300,5661
M04071:134:000000000-BLG8R:1:1101:25399:5750,301,5661
M04071:134:000000000-BLG8R:1:1101:21068:5768,298,5061
M04071:134:000000000-BLG8R:1:1101:7473:5768,240,5661
M04071:134:000000000-BLG8R:1:1101:24903:5774,297,57975
M04071:134:000000000-BLG8R:1:1101:14016:5796,302,5661
M04071:134:000000000-BLG8R:1:1101:10730:5802,302,5661
M04071:134:000000000-BLG8R:1:1101:14612:5821,302,5661
M04071:134:000000000-BLG8R:1:1101:15341:5822,301,5061
M04071:134:000000000-BLG8R:1:1101:15645:5825,298,5061
M04071:134:000000000-BLG8R:1:1101:12167:5837,246,5661
M04071:134:000000000-BLG8R:1:1101:7897:5840,302,5661
M04071:134:000000000-BLG8R:1:1101:8210:5853,302,5061
M04071:134:000000000-BLG8R:1:1101:8387:5903,300,5661
M04071:134:000000000-BLG8R:1:1101:18575:5933,301,5661
M04071:134:000000000-BLG8R:1:1101:15619:5977,300,5061
M04071:134:000000000-BLG8R:1:1101:5822:5983,298,5061
M04071:134:000000000-BLG8R:1:1101:8322:5984,301,5061
M04071:134:000000000-BLG8R:1:1101:16869:5995,301,5661
M04071:134:000000000-BLG8R:1:1101:5602:6025,302,632
M04071:134:000000000-BLG8R:1:1101:23494:6040,301,5061
M04071:134:000000000-BLG8R:1:1101:16760:6041,302,5061
M04071:134:000000000-BLG8R:1:1101:12953:6044,302,5661
M04071:134:000000000-BLG8R:1:1101:17669:6063,302,5661
M04071:134:000000000-BLG8R:1:1101:21316:6086,301,5661
M04071:134:000000000-BLG8R:1:1101:17769:6103,298,5061
M04071:134:000000000-BLG8R:1:1101:23115:6103,301,5061
M04071:134:000000000-BLG8R:1:1101:10061:6129,297,5061
M04071:134:000000000-BLG8R:1:1101:20474:6131,290,5661
M04071:134:000000000-BLG8R:1:1101:20818:6131,302,5661
M04071:134:000000000-BLG8R:1:1101:15335:6166,300,5661
M04071:134:000000000-BLG8R:1:1101:9092:6176,301,5061
M04071:134:000000000-BLG8R:1:1101:16642:6179,302,5061
M04071:134:000000000-BLG8R:1:1101:7921:6190,302,5061
M04071:134:000000000-BLG8R:1:1101:16599:6218,262,5661
M04071:134:000000000-BLG8R:1:1101:8894:6225,280,5661
M04071:134:000000000-BLG8R:1:1101:19304:6237,210,11029
M04071:134:000000000-BLG8R:1:1101:22987:6245,301,5061
M04071:134:000000000-BLG8R:1:1101:6952:6248,301,57975
M04071:134:000000000-BLG8R:1:1101:24397:6250,300,5661
M04071:134:000000000-BLG8R:1:1101:9207:6262,302,5061
M04071:134:000000000-BLG8R:1:1101:13407:6276,301,5061
M04071:134:000000000-BLG8R:1:1101:16728:6290,284,5061
M04071:134:000000000-BLG8R:1:1101:15056:6295,301,57975
M04071:134:000000000-BLG8R:1:1101:10032:6322,300,5661
M04071:134:000000000-BLG8R:1:1101:22856:6324,301,5661
M04071:134:000000000-BLG8R:1:1101:8831:6330,300,57975
M04071:134:000000000-BLG8R:1:1101:22348:6351,302,337
M04071:134:000000000-BLG8R:1:1101:25542:6365,301,632
M04071:134:000000000-BLG8R:1:1101:11871:6374,300,5061
M04071:134:000000000-BLG8R:1:1101:15600:6376,302,5061
M04071:134:000000000-BLG8R:1:1101:8793:6378,301,5661
M04071:134:000000000-BLG8R:1:1101:13832:6384,301,5061
M04071:134:000000000-BLG8R:1:1101:19494:6389,300,5661
M04071:134:000000000-BLG8R:1:1101:25900:6390,302,5661
M04071:134:000000000-BLG8R:1:1101:8203:6395,302,5061
M04071:134:000000000-BLG8R:1:1101:25803:6401,297,5061
M04071:134:000000000-BLG8R:1:1101:11690:6409,301,5661
M04071:134:000000000-BLG8R:1:1101:18620:6425,299,670
M04071:134:000000000-BLG8R:1:1101:20347:6428,302,5661
M04071:134:000000000-BLG8R:1:1101:20988:6440,301,5061
M04071:134:000000000-BLG8R:1:1101:7311:6459,299,5061
M04071:134:000000000-BLG8R:1:1101:24209:6464,298,5661
M04071:134:000000000-BLG8R:1:1101:5178:6465,299,5661
M04071:134:000000000-BLG8R:1:1101:22108:6483,286,5661
M04071:134:000000000-BLG8R:1:1101:16825:6483,302,5661
M04071:134:000000000-BLG8R:1:1101:8835:6491,275,5061
M04071:134:000000000-BLG8R:1:1101:22172:6507,301,5661
M04071:134:000000000-BLG8R:1:1101:25399:6529,302,5661
M04071:134:000000000-BLG8R:1:1101:22774:6607,301,5661
M04071:134:000000000-BLG8R:1:1101:5343:6644,301,57975
M04071:134:000000000-BLG8R:1:1101:25523:6649,301,57975
M04071:134:000000000-BLG8R:1:1101:24460:6651,302,5661
M04071:134:000000000-BLG8R:1:1101:15997:6654,300,5661
M04071:134:000000000-BLG8R:1:1101:24374:6660,302,5061
M04071:134:000000000-BLG8R:1:1101:24760:6663,301,585
M04071:134:000000000-BLG8R:1:1101:11421:6666,300,5661
M04071:134:000000000-BLG8R:1:1101:17053:6675,302,5061
M04071:134:000000000-BLG8R:1:1101:6089:6676,302,5661
M04071:134:000000000-BLG8R:1:1101:15190:6681,302,5661
M04071:134:000000000-BLG8R:1:1101:26562:6702,244,5661
M04071:134:000000000-BLG8R:1:1101:15456:6707,301,5061
M04071:134:000000000-BLG8R:1:1101:25721:6723,302,5661
M04071:134:000000000-BLG8R:1:1101:9565:6725,302,5661
M04071:134:000000000-BLG8R:1:1101:5907:6729,302,5061
M04071:134:000000000-BLG8R:1:1101:6915:6747,302,5061
M04071:134:000000000-BLG8R:1:1101:22185:6748,302,57975
M04071:134:000000000-BLG8R:1:1101:16327:6749,300,5661
M04071:134:000000000-BLG8R:1:1101:8245:6754,302,5061
M04071:134:000000000-BLG8R:1:1101:11823:6781,296,5061
M04071:134:000000000-BLG8R:1:1101:11234:6811,300,5661
M04071:134:000000000-BLG8R:1:1101:17189:6813,302,5661
M04071:134:000000000-BLG8R:1:1101:8510:6814,300,5661
M04071:134:000000000-BLG8R:1:1101:6736:6815,300,5661
M04071:134:000000000-BLG8R:1:1101:12331:6840,301,5661
M04071:134:000000000-BLG8R:1:1101:13564:6884,302,5661
M04071:134:000000000-BLG8R:1:1101:22615:6892,302,5061
M04071:134:000000000-BLG8R:1:1101:11808:6894,300,5661
M04071:134:000000000-BLG8R:1:1101:9377:6910,300,1484157
M04071:134:000000000-BLG8R:1:1101:13888:6919,301,5061
M04071:134:000000000-BLG8R:1:1101:17118:6939,302,632
M04071:134:000000000-BLG8R:1:1101:16515:6955,302,5661
M04071:134:000000000-BLG8R:1:1101:24531:6968,302,5661
M04071:134:000000000-BLG8R:1:1101:24022:6975,302,632
M04071:134:000000000-BLG8R:1:1101:20081:6995,300,5061
M04071:134:000000000-BLG8R:1:1101:7592:6999,300,5661
M04071:134:000000000-BLG8R:1:1101:6660:7003,302,5661
M04071:134:000000000-BLG8R:1:1101:7181:7039,300,5061
M04071:134:000000000-BLG8R:1:1101:25443:7047,301,632
M04071:134:000000000-BLG8R:1:1101:7389:7049,302,5661
M04071:134:000000000-BLG8R:1:1101:14414:7077,299,5061
M04071:134:000000000-BLG8R:1:1101:22444:7094,298,5061
M04071:134:000000000-BLG8R:1:1101:23204:7135,301,5661
M04071:134:000000000-BLG8R:1:1101:19159:7142,302,5061
M04071:134:000000000-BLG8R:1:1101:15861:7144,301,5661
M04071:134:000000000-BLG8R:1:1101:8588:7165,302,5661
M04071:134:000000000-BLG8R:1:1101:6718:7173,301,5661
M04071:134:000000000-BLG8R:1:1101:11062:7178,302,173
M04071:134:000000000-BLG8R:1:1101:5122:7196,302,5061
M04071:134:000000000-BLG8R:1:1101:17536:7221,298,5061
M04071:134:000000000-BLG8R:1:1101:13509:7223,301,5061
M04071:134:000000000-BLG8R:1:1101:12824:7241,301,5661
M04071:134:000000000-BLG8R:1:1101:21406:7270,301,57975
M04071:134:000000000-BLG8R:1:1101:10694:7276,216,5661
M04071:134:000000000-BLG8R:1:1101:20230:7299,298,5661
M04071:134:000000000-BLG8R:1:1101:23285:7310,301,5661
M04071:134:000000000-BLG8R:1:1101:24830:7311,250,5661
M04071:134:000000000-BLG8R:1:1101:19575:7317,302,57975
M04071:134:000000000-BLG8R:1:1101:25877:7325,302,5661
M04071:134:000000000-BLG8R:1:1101:5546:7359,302,5661
M04071:134:000000000-BLG8R:1:1101:22724:7359,302,5661
M04071:134:000000000-BLG8R:1:1101:23793:7366,300,5061
M04071:134:000000000-BLG8R:1:1101:21985:7366,302,632
M04071:134:000000000-BLG8R:1:1101:27119:7372,299,5061
M04071:134:000000000-BLG8R:1:1101:10465:7372,300,5061
M04071:134:000000000-BLG8R:1:1101:6813:7390,302,5061
M04071:134:000000000-BLG8R:1:1101:13223:7391,298,5661
M04071:134:000000000-BLG8R:1:1101:18937:7413,301,5061
M04071:134:000000000-BLG8R:1:1101:26275:7426,302,5661
M04071:134:000000000-BLG8R:1:1101:10649:7439,301,5661
M04071:134:000000000-BLG8R:1:1101:15829:7452,302,5061
M04071:134:000000000-BLG8R:1:1101:5168:7453,300,5061
M04071:134:000000000-BLG8R:1:1101:24035:7458,302,5061
M04071:134:000000000-BLG8R:1:1101:23859:7466,301,5061
M04071:134:000000000-BLG8R:1:1101:12459:7473,301,5661
M04071:134:000000000-BLG8R:1:1101:4245:7478,70,5661
M04071:134:000000000-BLG8R:1:1101:4589:7483,301,624
M04071:134:000000000-BLG8R:1:1101:22716:7487,302,5061
M04071:134:000000000-BLG8R:1:1101:10242:7489,302,5661
M04071:134:000000000-BLG8R:1:1101:18531:7500,298,5061
M04071:134:000000000-BLG8R:1:1101:23570:7501,302,5061
M04071:134:000000000-BLG8R:1:1101:24381:7502,302,5061
M04071:134:000000000-BLG8R:1:1101:26495:7516,301,5661
M04071:134:000000000-BLG8R:1:1101:15176:7535,297,5661
M04071:134:000000000-BLG8R:1:1101:15573:7549,301,57975
M04071:134:000000000-BLG8R:1:1101:18018:7556,302,5661
M04071:134:000000000-BLG8R:1:1101:9290:7562,299,5661
M04071:134:000000000-BLG8R:1:1101:10403:7603,300,5061
M04071:134:000000000-BLG8R:1:1101:8148:7607,302,5661
M04071:134:000000000-BLG8R:1:1101:6266:7643,300,5661
M04071:134:000000000-BLG8R:1:1101:19459:7651,301,5661
M04071:134:000000000-BLG8R:1:1101:5507:7658,300,5061
M04071:134:000000000-BLG8R:1:1101:9781:7660,302,5661
M04071:134:000000000-BLG8R:1:1101:4101:7670,301,57975
M04071:134:000000000-BLG8R:1:1101:13633:7683,302,5061
M04071:134:000000000-BLG8R:1:1101:10258:7698,302,5061
M04071:134:000000000-BLG8R:1:1101:8122:7717,216,11029
M04071:134:000000000-BLG8R:1:1101:24040:7718,302,57975
M04071:134:000000000-BLG8R:1:1101:20161:7728,301,5061
M04071:134:000000000-BLG8R:1:1101:26185:7733,300,5061
M04071:134:000000000-BLG8R:1:1101:12417:7735,301,5061
M04071:134:000000000-BLG8R:1:1101:17819:7742,295,5061
M04071:134:000000000-BLG8R:1:1101:6458:7770,302,632
M04071:134:000000000-BLG8R:1:1101:13423:7778,302,5661
M04071:134:000000000-BLG8R:1:1101:4599:7792,302,5061
M04071:134:000000000-BLG8R:1:1101:14142:7796,301,5061
M04071:134:000000000-BLG8R:1:1101:17060:7814,300,5661
M04071:134:000000000-BLG8R:1:1101:11932:7814,300,5661
M04071:134:000000000-BLG8R:1:1101:18840:7819,301,5661
M04071:134:000000000-BLG8R:1:1101:19434:7822,297,5061
M04071:134:000000000-BLG8R:1:1101:17002:7825,300,5661
M04071:134:000000000-BLG8R:1:1101:17156:7837,300,5661
M04071:134:000000000-BLG8R:1:1101:7829:7848,300,5061
M04071:134:000000000-BLG8R:1:1101:7015:7880,302,57975
M04071:134:000000000-BLG8R:1:1101:19248:7901,301,5661
M04071:134:000000000-BLG8R:1:1101:25849:7901,298,5061
M04071:134:000000000-BLG8R:1:1101:18741:7904,300,5061
M04071:134:000000000-BLG8R:1:1101:15704:7905,301,5061
M04071:134:000000000-BLG8R:1:1101:21464:7912,302,5061
M04071:134:000000000-BLG8R:1:1101:13949:7919,300,5661
M04071:134:000000000-BLG8R:1:1101:22045:7919,300,57975
M04071:134:000000000-BLG8R:1:1101:7121:7932,98,5661
M04071:134:000000000-BLG8R:1:1101:6724:7941,302,50719
M04071:134:000000000-BLG8R:1:1101:12049:7944,302,5661
M04071:134:000000000-BLG8R:1:1101:14805:8017,260,5661
M04071:134:000000000-BLG8R:1:1101:19638:8021,300,57975
M04071:134:000000000-BLG8R:1:1101:20379:8039,301,5661
M04071:134:000000000-BLG8R:1:1101:21548:8040,302,5061
M04071:134:000000000-BLG8R:1:1101:20754:8042,301,5661
M04071:134:000000000-BLG8R:1:1101:25299:8047,299,5661
M04071:134:000000000-BLG8R:1:1101:4952:8052,302,5661
M04071:134:000000000-BLG8R:1:1101:11761:8053,302,5061
M04071:134:000000000-BLG8R:1:1101:12015:8091,301,5061
M04071:134:000000000-BLG8R:1:1101:13765:8097,300,5661
M04071:134:000000000-BLG8R:1:1101:17139:8124,302,5061
M04071:134:000000000-BLG8R:1:1101:12377:8140,250,5061
M04071:134:000000000-BLG8R:1:1101:10179:8140,299,5661
