Object_ID, Length, Assignment
M04071:132:000000000-BK78J:1:1101:13470:3824,302,5661
M04071:132:000000000-BK78J:1:1101:14981:3908,302,5661
M04071:132:000000000-BK78J:1:1101:21132:3944,302,5061
M04071:132:000000000-BK78J:1:1101:21163:3972,301,5061
M04071:132:000000000-BK78J:1:1101:8980:3980,301,5061
M04071:132:000000000-BK78J:1:1101:10283:4019,194,5661
M04071:132:000000000-BK78J:1:1101:16183:4030,300,5661
M04071:132:000000000-BK78J:1:1101:15766:4056,301,5061
M04071:132:000000000-BK78J:1:1101:13479:4149,300,1314
M04071:132:000000000-BK78J:1:1101:12963:4149,302,5061
M04071:132:000000000-BK78J:1:1101:16507:4158,302,5061
M04071:132:000000000-BK78J:1:1101:15136:4166,302,585
M04071:132:000000000-BK78J:1:1101:13169:4194,299,1280
M04071:132:000000000-BK78J:1:1101:14984:4209,302,5661
M04071:132:000000000-BK78J:1:1101:12801:4218,301,5661
M04071:132:000000000-BK78J:1:1101:17110:4222,301,5661
M04071:132:000000000-BK78J:1:1101:12856:4255,302,584
M04071:132:000000000-BK78J:1:1101:16477:4262,302,747
M04071:132:000000000-BK78J:1:1101:14312:4264,302,5061
M04071:132:000000000-BK78J:1:1101:15807:4304,302,633
M04071:132:000000000-BK78J:1:1101:17491:4366,300,5061
M04071:132:000000000-BK78J:1:1101:8495:4389,302,5061
M04071:132:000000000-BK78J:1:1101:14987:4418,302,5661
M04071:132:000000000-BK78J:1:1101:17348:4479,156,5661
M04071:132:000000000-BK78J:1:1101:8549:4499,301,5661
M04071:132:000000000-BK78J:1:1101:18381:4522,302,5061
M04071:132:000000000-BK78J:1:1101:24382:4550,118,5061
M04071:132:000000000-BK78J:1:1101:15732:4553,302,5661
M04071:132:000000000-BK78J:1:1101:19061:4558,302,5661
M04071:132:000000000-BK78J:1:1101:18186:4575,302,5061
M04071:132:000000000-BK78J:1:1101:7826:4583,301,5661
M04071:132:000000000-BK78J:1:1101:24499:4589,300,5061
M04071:132:000000000-BK78J:1:1101:20168:4599,302,5661
M04071:132:000000000-BK78J:1:1101:20701:4602,301,5661
M04071:132:000000000-BK78J:1:1101:19777:4640,301,5661
M04071:132:000000000-BK78J:1:1101:7661:4653,302,5661
M04071:132:000000000-BK78J:1:1101:13173:4659,301,5061
M04071:132:000000000-BK78J:1:1101:9271:4693,301,5061
M04071:132:000000000-BK78J:1:1101:21317:4696,301,5061
M04071:132:000000000-BK78J:1:1101:20209:4708,205,11029
M04071:132:000000000-BK78J:1:1101:9051:4714,300,5661
M04071:132:000000000-BK78J:1:1101:13757:4750,302,5061
M04071:132:000000000-BK78J:1:1101:11958:4763,302,5061
M04071:132:000000000-BK78J:1:1101:24164:4876,301,5661
M04071:132:000000000-BK78J:1:1101:20378:4888,74,5061
M04071:132:000000000-BK78J:1:1101:17097:4903,302,5661
M04071:132:000000000-BK78J:1:1101:17191:4926,301,5061
M04071:132:000000000-BK78J:1:1101:13198:4943,302,5661
M04071:132:000000000-BK78J:1:1101:17943:4946,302,5661
M04071:132:000000000-BK78J:1:1101:13067:4952,301,5661
M04071:132:000000000-BK78J:1:1101:10624:4968,298,5061
M04071:132:000000000-BK78J:1:1101:17273:4998,300,5661
M04071:132:000000000-BK78J:1:1101:19298:5014,302,5661
M04071:132:000000000-BK78J:1:1101:6618:5131,302,633
M04071:132:000000000-BK78J:1:1101:18663:5135,301,5661
M04071:132:000000000-BK78J:1:1101:12195:5174,302,5661
M04071:132:000000000-BK78J:1:1101:12129:5186,300,5061
M04071:132:000000000-BK78J:1:1101:20355:5194,301,5661
M04071:132:000000000-BK78J:1:1101:25282:5206,298,5061
M04071:132:000000000-BK78J:1:1101:11024:5243,302,5661
M04071:132:000000000-BK78J:1:1101:16006:5258,301,5661
M04071:132:000000000-BK78J:1:1101:17238:5278,301,5061
M04071:132:000000000-BK78J:1:1101:10371:5280,301,5061
M04071:132:000000000-BK78J:1:1101:7079:5286,301,5061
M04071:132:000000000-BK78J:1:1101:13199:5313,300,5061
M04071:132:000000000-BK78J:1:1101:19588:5330,302,5661
M04071:132:000000000-BK78J:1:1101:12287:5363,301,5661
M04071:132:000000000-BK78J:1:1101:23701:5368,299,5061
M04071:132:000000000-BK78J:1:1101:13976:5381,302,5061
M04071:132:000000000-BK78J:1:1101:24245:5384,301,5661
M04071:132:000000000-BK78J:1:1101:8915:5409,302,5661
M04071:132:000000000-BK78J:1:1101:24795:5429,282,5661
M04071:132:000000000-BK78J:1:1101:24022:5434,299,5061
M04071:132:000000000-BK78J:1:1101:14338:5467,301,5061
M04071:132:000000000-BK78J:1:1101:8384:5520,302,5661
M04071:132:000000000-BK78J:1:1101:14218:5558,302,5061
M04071:132:000000000-BK78J:1:1101:8756:5640,301,632
M04071:132:000000000-BK78J:1:1101:16346:5679,301,5061
M04071:132:000000000-BK78J:1:1101:13212:5687,302,5061
M04071:132:000000000-BK78J:1:1101:6574:5701,302,5661
M04071:132:000000000-BK78J:1:1101:21687:5702,302,11029
M04071:132:000000000-BK78J:1:1101:15765:5725,302,5061
M04071:132:000000000-BK78J:1:1101:12977:5742,301,5061
M04071:132:000000000-BK78J:1:1101:20038:5761,299,632
M04071:132:000000000-BK78J:1:1101:20338:5810,300,5661
M04071:132:000000000-BK78J:1:1101:22925:5821,301,35703
M04071:132:000000000-BK78J:1:1101:24604:5839,301,5061
M04071:132:000000000-BK78J:1:1101:14520:5847,301,5661
M04071:132:000000000-BK78J:1:1101:19669:5851,196,5661
M04071:132:000000000-BK78J:1:1101:16048:5855,300,5661
M04071:132:000000000-BK78J:1:1101:21381:5857,302,5061
M04071:132:000000000-BK78J:1:1101:21028:5858,300,5061
M04071:132:000000000-BK78J:1:1101:9417:5866,298,5061
M04071:132:000000000-BK78J:1:1101:20483:5878,302,5061
M04071:132:000000000-BK78J:1:1101:20705:5898,302,5061
M04071:132:000000000-BK78J:1:1101:18135:5903,302,5661
M04071:132:000000000-BK78J:1:1101:15304:5912,302,5661
M04071:132:000000000-BK78J:1:1101:25492:5916,301,5061
M04071:132:000000000-BK78J:1:1101:17716:5917,300,5661
M04071:132:000000000-BK78J:1:1101:6810:5920,302,5061
M04071:132:000000000-BK78J:1:1101:13680:5961,302,5061
M04071:132:000000000-BK78J:1:1101:15879:5972,302,5061
M04071:132:000000000-BK78J:1:1101:24789:5978,302,5061
M04071:132:000000000-BK78J:1:1101:10007:5991,301,633
M04071:132:000000000-BK78J:1:1101:24529:5991,189,11029
M04071:132:000000000-BK78J:1:1101:18253:6023,301,584
M04071:132:000000000-BK78J:1:1101:17957:6037,302,5061
M04071:132:000000000-BK78J:1:1101:26149:6044,300,5061
M04071:132:000000000-BK78J:1:1101:12012:6087,301,5061
M04071:132:000000000-BK78J:1:1101:24146:6088,295,5061
M04071:132:000000000-BK78J:1:1101:11143:6101,118,633
M04071:132:000000000-BK78J:1:1101:18534:6104,302,5061
M04071:132:000000000-BK78J:1:1101:24756:6116,301,5061
M04071:132:000000000-BK78J:1:1101:21786:6140,302,5661
M04071:132:000000000-BK78J:1:1101:26276:6154,301,5661
M04071:132:000000000-BK78J:1:1101:21189:6172,299,5061
M04071:132:000000000-BK78J:1:1101:9823:6194,301,5061
M04071:132:000000000-BK78J:1:1101:25371:6212,299,5061
M04071:132:000000000-BK78J:1:1101:23001:6219,300,5061
M04071:132:000000000-BK78J:1:1101:25575:6230,286,5061
M04071:132:000000000-BK78J:1:1101:8667:6315,300,5661
M04071:132:000000000-BK78J:1:1101:11422:6320,301,5061
M04071:132:000000000-BK78J:1:1101:8011:6321,212,5661
M04071:132:000000000-BK78J:1:1101:11969:6326,302,5661
M04071:132:000000000-BK78J:1:1101:9802:6335,298,5661
M04071:132:000000000-BK78J:1:1101:6108:6339,302,5661
M04071:132:000000000-BK78J:1:1101:25450:6342,302,5661
M04071:132:000000000-BK78J:1:1101:8438:6345,78,5661
M04071:132:000000000-BK78J:1:1101:17860:6357,298,5661
M04071:132:000000000-BK78J:1:1101:10048:6365,301,5061
M04071:132:000000000-BK78J:1:1101:12932:6367,301,5061
M04071:132:000000000-BK78J:1:1101:18505:6375,302,1484157
M04071:132:000000000-BK78J:1:1101:8461:6384,301,5661
M04071:132:000000000-BK78J:1:1101:19988:6466,238,5061
M04071:132:000000000-BK78J:1:1101:12005:6468,302,5061
M04071:132:000000000-BK78J:1:1101:6130:6492,300,5661
M04071:132:000000000-BK78J:1:1101:7897:6540,302,5061
M04071:132:000000000-BK78J:1:1101:21931:6543,302,5661
M04071:132:000000000-BK78J:1:1101:5715:6590,300,5061
M04071:132:000000000-BK78J:1:1101:8690:6615,302,5061
M04071:132:000000000-BK78J:1:1101:20850:6628,300,5061
M04071:132:000000000-BK78J:1:1101:17676:6651,300,584
M04071:132:000000000-BK78J:1:1101:5169:6663,301,5061
M04071:132:000000000-BK78J:1:1101:22718:6676,302,5061
M04071:132:000000000-BK78J:1:1101:20998:6695,300,5061
M04071:132:000000000-BK78J:1:1101:13974:6706,302,5661
M04071:132:000000000-BK78J:1:1101:6096:6713,301,5061
M04071:132:000000000-BK78J:1:1101:19047:6719,301,5661
M04071:132:000000000-BK78J:1:1101:8075:6739,301,5061
M04071:132:000000000-BK78J:1:1101:15172:6776,301,5661
M04071:132:000000000-BK78J:1:1101:8889:6779,300,5061
M04071:132:000000000-BK78J:1:1101:22229:6787,301,5661
M04071:132:000000000-BK78J:1:1101:16195:6798,302,5061
M04071:132:000000000-BK78J:1:1101:11847:6807,301,5661
M04071:132:000000000-BK78J:1:1101:25398:6815,301,5061
M04071:132:000000000-BK78J:1:1101:18464:6816,299,633
M04071:132:000000000-BK78J:1:1101:23083:6842,300,5661
M04071:132:000000000-BK78J:1:1101:23611:6845,301,585
M04071:132:000000000-BK78J:1:1101:20169:6853,301,5061
M04071:132:000000000-BK78J:1:1101:10557:6880,302,5661
M04071:132:000000000-BK78J:1:1101:15709:6884,300,5661
M04071:132:000000000-BK78J:1:1101:19850:6884,302,5061
M04071:132:000000000-BK78J:1:1101:23235:6898,301,5061
M04071:132:000000000-BK78J:1:1101:25252:6904,300,5661
M04071:132:000000000-BK78J:1:1101:7793:6906,300,5661
M04071:132:000000000-BK78J:1:1101:14317:6906,301,5661
M04071:132:000000000-BK78J:1:1101:22136:6921,302,562
M04071:132:000000000-BK78J:1:1101:21586:6942,301,5661
M04071:132:000000000-BK78J:1:1101:24593:6952,302,5061
M04071:132:000000000-BK78J:1:1101:4525:6967,302,1280
M04071:132:000000000-BK78J:1:1101:9374:7024,301,5661
M04071:132:000000000-BK78J:1:1101:23066:7025,301,5661
M04071:132:000000000-BK78J:1:1101:16776:7040,302,5661
M04071:132:000000000-BK78J:1:1101:22606:7063,300,5661
M04071:132:000000000-BK78J:1:1101:26958:7067,300,5661
M04071:132:000000000-BK78J:1:1101:25126:7084,295,5661
M04071:132:000000000-BK78J:1:1101:19166:7094,299,5661
M04071:132:000000000-BK78J:1:1101:8831:7100,300,5661
M04071:132:000000000-BK78J:1:1101:8740:7155,302,5061
M04071:132:000000000-BK78J:1:1101:8237:7168,299,5061
M04071:132:000000000-BK78J:1:1101:21548:7191,301,5661
M04071:132:000000000-BK78J:1:1101:21892:7199,302,5661
M04071:132:000000000-BK78J:1:1101:18633:7201,301,5661
M04071:132:000000000-BK78J:1:1101:19792:7217,300,5061
M04071:132:000000000-BK78J:1:1101:26639:7233,301,5061
M04071:132:000000000-BK78J:1:1101:4313:7260,302,5061
M04071:132:000000000-BK78J:1:1101:16742:7304,302,5661
M04071:132:000000000-BK78J:1:1101:21577:7308,302,5661
M04071:132:000000000-BK78J:1:1101:18138:7330,264,5661
M04071:132:000000000-BK78J:1:1101:18402:7346,302,5661
M04071:132:000000000-BK78J:1:1101:11635:7350,302,632
M04071:132:000000000-BK78J:1:1101:19164:7374,302,5061
M04071:132:000000000-BK78J:1:1101:15538:7387,300,5061
M04071:132:000000000-BK78J:1:1101:14890:7412,300,5661
M04071:132:000000000-BK78J:1:1101:23728:7417,301,5661
M04071:132:000000000-BK78J:1:1101:11582:7458,302,5661
M04071:132:000000000-BK78J:1:1101:19259:7485,301,562
M04071:132:000000000-BK78J:1:1101:22691:7496,299,5061
M04071:132:000000000-BK78J:1:1101:4167:7503,301,5661
M04071:132:000000000-BK78J:1:1101:21415:7516,302,5061
M04071:132:000000000-BK78J:1:1101:16698:7572,302,5661
M04071:132:000000000-BK78J:1:1101:4450:7574,302,5061
M04071:132:000000000-BK78J:1:1101:24901:7629,302,5661
M04071:132:000000000-BK78J:1:1101:14721:7634,301,5061
M04071:132:000000000-BK78J:1:1101:19122:7651,302,5061
M04071:132:000000000-BK78J:1:1101:24759:7666,301,5061
M04071:132:000000000-BK78J:1:1101:7242:7714,301,5061
M04071:132:000000000-BK78J:1:1101:20599:7735,299,5661
M04071:132:000000000-BK78J:1:1101:18014:7751,302,5661
M04071:132:000000000-BK78J:1:1101:20661:7763,301,5061
M04071:132:000000000-BK78J:1:1101:24641:7787,300,5661
M04071:132:000000000-BK78J:1:1101:4044:7797,302,5061
M04071:132:000000000-BK78J:1:1101:11417:7808,302,5661
M04071:132:000000000-BK78J:1:1101:6339:7876,302,11029
M04071:132:000000000-BK78J:1:1101:6988:7880,300,632
M04071:132:000000000-BK78J:1:1101:15938:7894,302,5661
M04071:132:000000000-BK78J:1:1101:7001:7907,300,5061
M04071:132:000000000-BK78J:1:1101:8887:7912,144,5661
M04071:132:000000000-BK78J:1:1101:26266:7931,300,5661
M04071:132:000000000-BK78J:1:1101:18198:7942,301,5061
M04071:132:000000000-BK78J:1:1101:19866:7967,302,5661
M04071:132:000000000-BK78J:1:1101:19582:7967,301,263
M04071:132:000000000-BK78J:1:1101:13116:7982,302,5661
M04071:132:000000000-BK78J:1:1101:23494:8004,300,5061
M04071:132:000000000-BK78J:1:1101:24672:8009,301,5661
M04071:132:000000000-BK78J:1:1101:13764:8017,302,263
M04071:132:000000000-BK78J:1:1101:14466:8021,302,632
M04071:132:000000000-BK78J:1:1101:20616:8053,296,5061
M04071:132:000000000-BK78J:1:1101:19913:8084,301,5061
M04071:132:000000000-BK78J:1:1101:13007:8100,298,5061
M04071:132:000000000-BK78J:1:1101:15176:8122,301,5661
M04071:132:000000000-BK78J:1:1101:17251:8171,302,28152
M04071:132:000000000-BK78J:1:1101:16078:8190,300,5061
M04071:132:000000000-BK78J:1:1101:12900:8200,302,5661
M04071:132:000000000-BK78J:1:1101:22952:8242,299,5061
M04071:132:000000000-BK78J:1:1101:26283:8252,301,5661
M04071:132:000000000-BK78J:1:1101:6030:8265,301,5061
M04071:132:000000000-BK78J:1:1101:20081:8267,301,5661
M04071:132:000000000-BK78J:1:1101:8170:8280,302,5661
M04071:132:000000000-BK78J:1:1101:27468:8301,302,5061
M04071:132:000000000-BK78J:1:1101:6957:8329,300,5061
M04071:132:000000000-BK78J:1:1101:12880:8333,300,632
M04071:132:000000000-BK78J:1:1101:6713:8356,302,5061
M04071:132:000000000-BK78J:1:1101:27154:8359,301,624
M04071:132:000000000-BK78J:1:1101:11947:8360,302,5061
M04071:132:000000000-BK78J:1:1101:8713:8418,299,5661
M04071:132:000000000-BK78J:1:1101:21224:8434,301,632
M04071:132:000000000-BK78J:1:1101:13229:8442,116,5661
M04071:132:000000000-BK78J:1:1101:4564:8474,302,5661
M04071:132:000000000-BK78J:1:1101:20114:8513,302,5061
M04071:132:000000000-BK78J:1:1101:15958:8554,302,5661
M04071:132:000000000-BK78J:1:1101:26335:8563,302,5061
M04071:132:000000000-BK78J:1:1101:21703:8586,302,5061
M04071:132:000000000-BK78J:1:1101:16384:8588,302,5061
M04071:132:000000000-BK78J:1:1101:19829:8605,298,5061
M04071:132:000000000-BK78J:1:1101:12999:8608,300,5661
M04071:132:000000000-BK78J:1:1101:25500:8615,300,5661
M04071:132:000000000-BK78J:1:1101:23751:8621,300,5661
M04071:132:000000000-BK78J:1:1101:7272:8639,297,5061
M04071:132:000000000-BK78J:1:1101:17021:8640,302,5661
M04071:132:000000000-BK78J:1:1101:22867:8644,302,5061
M04071:132:000000000-BK78J:1:1101:15326:8646,302,5061
M04071:132:000000000-BK78J:1:1101:3625:8658,301,5061
M04071:132:000000000-BK78J:1:1101:10622:8681,300,5661
M04071:132:000000000-BK78J:1:1101:14051:8682,301,5061
M04071:132:000000000-BK78J:1:1101:14894:8739,302,633
M04071:132:000000000-BK78J:1:1101:7601:8752,302,562
M04071:132:000000000-BK78J:1:1101:16351:8760,301,5061
M04071:132:000000000-BK78J:1:1101:11072:8767,301,5061
M04071:132:000000000-BK78J:1:1101:15375:8775,300,5061
M04071:132:000000000-BK78J:1:1101:17329:8794,301,5061
M04071:132:000000000-BK78J:1:1101:20509:8805,301,5061
M04071:132:000000000-BK78J:1:1101:26272:8816,302,5661
M04071:132:000000000-BK78J:1:1101:3766:8819,302,5061
M04071:132:000000000-BK78J:1:1101:22386:8820,302,5661
M04071:132:000000000-BK78J:1:1101:9152:8847,301,5661
M04071:132:000000000-BK78J:1:1101:20526:8851,128,5061
M04071:132:000000000-BK78J:1:1101:23715:8865,302,5661
M04071:132:000000000-BK78J:1:1101:21084:8869,301,5661
M04071:132:000000000-BK78J:1:1101:13516:8892,158,5061
M04071:132:000000000-BK78J:1:1101:12818:8894,300,5061
M04071:132:000000000-BK78J:1:1101:10822:8923,302,5061
M04071:132:000000000-BK78J:1:1101:25828:8937,302,5661
M04071:132:000000000-BK78J:1:1101:18625:8942,302,5061
M04071:132:000000000-BK78J:1:1101:25418:8955,301,5061
M04071:132:000000000-BK78J:1:1101:26545:8960,301,5061
M04071:132:000000000-BK78J:1:1101:8319:8977,302,1280
M04071:132:000000000-BK78J:1:1101:26022:9006,302,5061
M04071:132:000000000-BK78J:1:1101:17803:9014,301,11029
M04071:132:000000000-BK78J:1:1101:19781:9024,302,5661
M04071:132:000000000-BK78J:1:1101:25431:9039,301,5061
M04071:132:000000000-BK78J:1:1101:24110:9057,301,5061
M04071:132:000000000-BK78J:1:1101:5611:9058,302,5661
M04071:132:000000000-BK78J:1:1101:8747:9062,230,5061
M04071:132:000000000-BK78J:1:1101:20395:9064,302,5661
M04071:132:000000000-BK78J:1:1101:16078:9108,301,5061
M04071:132:000000000-BK78J:1:1101:23295:9148,299,5061
M04071:132:000000000-BK78J:1:1101:13207:9156,302,5061
M04071:132:000000000-BK78J:1:1101:11031:9167,302,5061
M04071:132:000000000-BK78J:1:1101:8546:9170,302,5061
M04071:132:000000000-BK78J:1:1101:24219:9172,298,5661
M04071:132:000000000-BK78J:1:1101:17666:9230,302,5061
M04071:132:000000000-BK78J:1:1101:20824:9232,298,5061
M04071:132:000000000-BK78J:1:1101:6686:9251,296,5661
M04071:132:000000000-BK78J:1:1101:27233:9262,302,5061
M04071:132:000000000-BK78J:1:1101:16805:9275,300,5061
M04071:132:000000000-BK78J:1:1101:11505:9311,300,5061
M04071:132:000000000-BK78J:1:1101:23002:9342,301,5061
M04071:132:000000000-BK78J:1:1101:7042:9369,302,5661
M04071:132:000000000-BK78J:1:1101:22836:9389,192,11029
M04071:132:000000000-BK78J:1:1101:5427:9390,300,5061
M04071:132:000000000-BK78J:1:1101:12633:9391,250,5661
M04071:132:000000000-BK78J:1:1101:16512:9441,301,5661
M04071:132:000000000-BK78J:1:1101:21981:9460,301,633
M04071:132:000000000-BK78J:1:1101:11602:9463,302,5061
M04071:132:000000000-BK78J:1:1101:24569:9473,302,5061
M04071:132:000000000-BK78J:1:1101:13409:9484,301,5661
M04071:132:000000000-BK78J:1:1101:7913:9484,301,5661
M04071:132:000000000-BK78J:1:1101:13790:9487,301,35703
M04071:132:000000000-BK78J:1:1101:24181:9487,299,5061
M04071:132:000000000-BK78J:1:1101:21322:9488,300,5661
M04071:132:000000000-BK78J:1:1101:9892:9513,297,5661
M04071:132:000000000-BK78J:1:1101:22372:9533,302,5661
M04071:132:000000000-BK78J:1:1101:3577:9544,302,5061
M04071:132:000000000-BK78J:1:1101:22298:9559,302,5661
M04071:132:000000000-BK78J:1:1101:8117:9592,302,5661
M04071:132:000000000-BK78J:1:1101:27704:9592,301,5061
M04071:132:000000000-BK78J:1:1101:10937:9597,298,5061
M04071:132:000000000-BK78J:1:1101:8301:9616,301,5661
M04071:132:000000000-BK78J:1:1101:26537:9621,302,5061
M04071:132:000000000-BK78J:1:1101:16901:9623,301,5661
M04071:132:000000000-BK78J:1:1101:12724:9638,302,5661
M04071:132:000000000-BK78J:1:1101:26071:9682,300,5661
M04071:132:000000000-BK78J:1:1101:16236:9697,301,5061
M04071:132:000000000-BK78J:1:1101:14320:9713,302,5061
M04071:132:000000000-BK78J:1:1101:10002:9719,296,5061
M04071:132:000000000-BK78J:1:1101:19041:9745,301,5661
M04071:132:000000000-BK78J:1:1101:25900:9750,301,5061
M04071:132:000000000-BK78J:1:1101:18073:9755,299,5061
M04071:132:000000000-BK78J:1:1101:26999:9766,299,5061
M04071:132:000000000-BK78J:1:1101:8795:9793,297,5061
M04071:132:000000000-BK78J:1:1101:15511:9798,301,5661
M04071:132:000000000-BK78J:1:1101:8801:9808,298,5061
M04071:132:000000000-BK78J:1:1101:26474:9819,302,5061
M04071:132:000000000-BK78J:1:1101:8654:9830,301,5061
M04071:132:000000000-BK78J:1:1101:12505:9831,302,5061
M04071:132:000000000-BK78J:1:1101:25488:9846,301,584
M04071:132:000000000-BK78J:1:1101:14301:9871,300,5061
M04071:132:000000000-BK78J:1:1101:17325:9901,302,562
M04071:132:000000000-BK78J:1:1101:26100:9930,302,5661
M04071:132:000000000-BK78J:1:1101:15631:9939,301,263
M04071:132:000000000-BK78J:1:1101:25091:9944,298,5061
M04071:132:000000000-BK78J:1:1101:4399:9964,301,5061
M04071:132:000000000-BK78J:1:1101:19510:10027,302,11029
M04071:132:000000000-BK78J:1:1101:11473:10034,300,5061
M04071:132:000000000-BK78J:1:1101:5834:10047,301,5661
M04071:132:000000000-BK78J:1:1101:17771:10061,301,5661
M04071:132:000000000-BK78J:1:1101:21595:10061,301,5061
M04071:132:000000000-BK78J:1:1101:25817:10074,302,5061
M04071:132:000000000-BK78J:1:1101:28658:10076,301,5661
M04071:132:000000000-BK78J:1:1101:19091:10108,301,5661
M04071:132:000000000-BK78J:1:1101:27535:10110,299,5061
M04071:132:000000000-BK78J:1:1101:8535:10146,301,5061
M04071:132:000000000-BK78J:1:1101:16027:10181,302,5661
