Object_ID, Length, Assignment
M04071:134:000000000-BLG8R:1:1101:10531:2808,301,5061
M04071:134:000000000-BLG8R:1:1101:21492:2820,302,5661
M04071:134:000000000-BLG8R:1:1101:16442:2830,301,5661
M04071:134:000000000-BLG8R:1:1101:12166:2833,302,5061
M04071:134:000000000-BLG8R:1:1101:12959:2839,301,5061
M04071:134:000000000-BLG8R:1:1101:19870:2843,301,5061
M04071:134:000000000-BLG8R:1:1101:14355:2850,300,5061
M04071:134:000000000-BLG8R:1:1101:19184:2957,298,5061
M04071:134:000000000-BLG8R:1:1101:10179:2977,240,5661
M04071:134:000000000-BLG8R:1:1101:14888:2994,302,5661
M04071:134:000000000-BLG8R:1:1101:20804:2996,301,5661
M04071:134:000000000-BLG8R:1:1101:17104:3012,298,5061
M04071:134:000000000-BLG8R:1:1101:11589:3065,301,5661
M04071:134:000000000-BLG8R:1:1101:17450:3075,297,5661
M04071:134:000000000-BLG8R:1:1101:20867:3086,301,5061
M04071:134:000000000-BLG8R:1:1101:16703:3108,302,5661
M04071:134:000000000-BLG8R:1:1101:15193:3135,299,5061
M04071:134:000000000-BLG8R:1:1101:21680:3160,301,5061
M04071:134:000000000-BLG8R:1:1101:17868:3170,302,5061
M04071:134:000000000-BLG8R:1:1101:18851:3177,301,57975
M04071:134:000000000-BLG8R:1:1101:10546:3188,301,5661
M04071:134:000000000-BLG8R:1:1101:11207:3191,302,5661
M04071:134:000000000-BLG8R:1:1101:13964:3203,301,28152
M04071:134:000000000-BLG8R:1:1101:11367:3236,301,5061
M04071:134:000000000-BLG8R:1:1101:12523:3248,300,5061
M04071:134:000000000-BLG8R:1:1101:15300:3255,302,5661
M04071:134:000000000-BLG8R:1:1101:13528:3327,302,5061
M04071:134:000000000-BLG8R:1:1101:17741:3335,301,5061
M04071:134:000000000-BLG8R:1:1101:13849:3346,302,5061
M04071:134:000000000-BLG8R:1:1101:10905:3346,301,5661
M04071:134:000000000-BLG8R:1:1101:20513:3365,302,5061
M04071:134:000000000-BLG8R:1:1101:13427:3443,301,5661
M04071:134:000000000-BLG8R:1:1101:18945:3450,302,5661
M04071:134:000000000-BLG8R:1:1101:12638:3479,302,57975
M04071:134:000000000-BLG8R:1:1101:21161:3484,302,5061
M04071:134:000000000-BLG8R:1:1101:8750:3489,301,5661
M04071:134:000000000-BLG8R:1:1101:18021:3511,300,5661
M04071:134:000000000-BLG8R:1:1101:13940:3544,299,5061
M04071:134:000000000-BLG8R:1:1101:14375:3559,302,5661
M04071:134:000000000-BLG8R:1:1101:13640:3565,301,5661
M04071:134:000000000-BLG8R:1:1101:13226:3577,302,5661
M04071:134:000000000-BLG8R:1:1101:12756:3585,301,28152
M04071:134:000000000-BLG8R:1:1101:21175:3587,299,5661
M04071:134:000000000-BLG8R:1:1101:21609:3590,298,5661
M04071:134:000000000-BLG8R:1:1101:19411:3647,302,5061
M04071:134:000000000-BLG8R:1:1101:13003:3712,302,5661
M04071:134:000000000-BLG8R:1:1101:17323:3757,302,5061
M04071:134:000000000-BLG8R:1:1101:10976:3762,302,5661
M04071:134:000000000-BLG8R:1:1101:8525:3779,302,5661
M04071:134:000000000-BLG8R:1:1101:10470:3781,301,5061
M04071:134:000000000-BLG8R:1:1101:16320:3797,302,5661
M04071:134:000000000-BLG8R:1:1101:15070:3805,302,5661
M04071:134:000000000-BLG8R:1:1101:20548:3820,302,5661
M04071:134:000000000-BLG8R:1:1101:22701:3837,302,57975
M04071:134:000000000-BLG8R:1:1101:20143:3840,301,5061
M04071:134:000000000-BLG8R:1:1101:11895:3844,302,5061
M04071:134:000000000-BLG8R:1:1101:17280:3845,302,5061
M04071:134:000000000-BLG8R:1:1101:22484:3847,302,5661
M04071:134:000000000-BLG8R:1:1101:17049:3865,295,5061
M04071:134:000000000-BLG8R:1:1101:20829:3883,301,5061
M04071:134:000000000-BLG8R:1:1101:21593:3886,298,5061
M04071:134:000000000-BLG8R:1:1101:22779:3896,148,5061
M04071:134:000000000-BLG8R:1:1101:20349:3908,302,5661
M04071:134:000000000-BLG8R:1:1101:16477:3914,302,5061
M04071:134:000000000-BLG8R:1:1101:9558:3929,301,57975
M04071:134:000000000-BLG8R:1:1101:20261:3946,302,5661
M04071:134:000000000-BLG8R:1:1101:10679:3965,294,5061
M04071:134:000000000-BLG8R:1:1101:22731:3967,301,5661
M04071:134:000000000-BLG8R:1:1101:12610:3984,301,5661
M04071:134:000000000-BLG8R:1:1101:13675:3992,302,57975
M04071:134:000000000-BLG8R:1:1101:17738:4028,302,5661
M04071:134:000000000-BLG8R:1:1101:17420:4060,302,5661
M04071:134:000000000-BLG8R:1:1101:10982:4076,302,5061
M04071:134:000000000-BLG8R:1:1101:7506:4117,302,5661
M04071:134:000000000-BLG8R:1:1101:13450:4125,302,5661
M04071:134:000000000-BLG8R:1:1101:8275:4127,302,5061
M04071:134:000000000-BLG8R:1:1101:22633:4131,301,57975
M04071:134:000000000-BLG8R:1:1101:17582:4134,298,5661
M04071:134:000000000-BLG8R:1:1101:17953:4155,301,5661
M04071:134:000000000-BLG8R:1:1101:16986:4183,301,5061
M04071:134:000000000-BLG8R:1:1101:21210:4203,280,5061
M04071:134:000000000-BLG8R:1:1101:23786:4204,302,5661
M04071:134:000000000-BLG8R:1:1101:17158:4219,301,5661
M04071:134:000000000-BLG8R:1:1101:18879:4225,301,5661
M04071:134:000000000-BLG8R:1:1101:20988:4262,302,5061
M04071:134:000000000-BLG8R:1:1101:13576:4291,301,5661
M04071:134:000000000-BLG8R:1:1101:24072:4306,301,5061
M04071:134:000000000-BLG8R:1:1101:21796:4310,301,5061
M04071:134:000000000-BLG8R:1:1101:11759:4332,296,5061
M04071:134:000000000-BLG8R:1:1101:7048:4347,198,11029
M04071:134:000000000-BLG8R:1:1101:19650:4357,301,5661
M04071:134:000000000-BLG8R:1:1101:13752:4386,302,5661
M04071:134:000000000-BLG8R:1:1101:13134:4391,301,5061
M04071:134:000000000-BLG8R:1:1101:16650:4423,300,5661
M04071:134:000000000-BLG8R:1:1101:18819:4434,300,5661
M04071:134:000000000-BLG8R:1:1101:8732:4439,301,5061
M04071:134:000000000-BLG8R:1:1101:21356:4446,302,480
M04071:134:000000000-BLG8R:1:1101:9670:4450,301,57975
M04071:134:000000000-BLG8R:1:1101:17210:4455,302,5661
M04071:134:000000000-BLG8R:1:1101:14489:4457,302,5661
M04071:134:000000000-BLG8R:1:1101:10689:4514,302,5661
M04071:134:000000000-BLG8R:1:1101:18452:4525,302,57975
M04071:134:000000000-BLG8R:1:1101:7597:4526,301,5061
M04071:134:000000000-BLG8R:1:1101:7622:4565,302,5061
M04071:134:000000000-BLG8R:1:1101:14306:4575,124,5661
M04071:134:000000000-BLG8R:1:1101:18950:4583,302,5061
M04071:134:000000000-BLG8R:1:1101:15757:4584,302,5661
M04071:134:000000000-BLG8R:1:1101:23619:4585,301,5061
M04071:134:000000000-BLG8R:1:1101:8854:4606,302,5061
M04071:134:000000000-BLG8R:1:1101:8410:4607,300,5661
M04071:134:000000000-BLG8R:1:1101:22720:4614,298,5661
M04071:134:000000000-BLG8R:1:1101:18866:4617,299,5061
M04071:134:000000000-BLG8R:1:1101:17395:4619,302,5661
M04071:134:000000000-BLG8R:1:1101:12457:4621,301,5061
M04071:134:000000000-BLG8R:1:1101:12415:4624,284,5661
M04071:134:000000000-BLG8R:1:1101:13107:4630,302,5661
M04071:134:000000000-BLG8R:1:1101:9731:4646,302,5061
M04071:134:000000000-BLG8R:1:1101:12404:4654,302,5061
M04071:134:000000000-BLG8R:1:1101:7749:4691,301,5061
M04071:134:000000000-BLG8R:1:1101:11577:4716,302,5661
M04071:134:000000000-BLG8R:1:1101:22112:4737,301,5061
M04071:134:000000000-BLG8R:1:1101:13293:4745,270,5661
M04071:134:000000000-BLG8R:1:1101:9627:4745,300,5661
M04071:134:000000000-BLG8R:1:1101:16474:4787,302,5661
M04071:134:000000000-BLG8R:1:1101:14878:4791,234,5661
M04071:134:000000000-BLG8R:1:1101:19779:4802,301,633
M04071:134:000000000-BLG8R:1:1101:7674:4823,302,5661
M04071:134:000000000-BLG8R:1:1101:14170:4832,299,5661
M04071:134:000000000-BLG8R:1:1101:21674:4862,301,5061
M04071:134:000000000-BLG8R:1:1101:8948:4868,300,5061
M04071:134:000000000-BLG8R:1:1101:20629:4878,301,5661
M04071:134:000000000-BLG8R:1:1101:12273:4887,301,5661
M04071:134:000000000-BLG8R:1:1101:10962:4896,134,5661
M04071:134:000000000-BLG8R:1:1101:12418:4909,301,5061
M04071:134:000000000-BLG8R:1:1101:20188:4912,301,5061
M04071:134:000000000-BLG8R:1:1101:20353:4914,301,5061
M04071:134:000000000-BLG8R:1:1101:10076:4918,299,57975
M04071:134:000000000-BLG8R:1:1101:21696:4963,302,5661
M04071:134:000000000-BLG8R:1:1101:20583:4978,302,5061
M04071:134:000000000-BLG8R:1:1101:18201:4993,301,57975
M04071:134:000000000-BLG8R:1:1101:11708:4993,301,5661
M04071:134:000000000-BLG8R:1:1101:19624:5011,302,5061
M04071:134:000000000-BLG8R:1:1101:8359:5012,302,5661
M04071:134:000000000-BLG8R:1:1101:22096:5019,301,57975
M04071:134:000000000-BLG8R:1:1101:6723:5024,301,5061
M04071:134:000000000-BLG8R:1:1101:22100:5049,302,5661
M04071:134:000000000-BLG8R:1:1101:7854:5060,301,57975
M04071:134:000000000-BLG8R:1:1101:10447:5075,301,5661
M04071:134:000000000-BLG8R:1:1101:13106:5095,302,5661
M04071:134:000000000-BLG8R:1:1101:9103:5098,301,5661
M04071:134:000000000-BLG8R:1:1101:17451:5102,299,5661
M04071:134:000000000-BLG8R:1:1101:6370:5104,300,5061
M04071:134:000000000-BLG8R:1:1101:9629:5126,302,632
M04071:134:000000000-BLG8R:1:1101:20761:5136,301,5661
M04071:134:000000000-BLG8R:1:1101:17697:5174,302,5661
M04071:134:000000000-BLG8R:1:1101:8052:5176,300,632
M04071:134:000000000-BLG8R:1:1101:14383:5211,302,5661
M04071:134:000000000-BLG8R:1:1101:14112:5216,301,57975
M04071:134:000000000-BLG8R:1:1101:14791:5220,302,5661
M04071:134:000000000-BLG8R:1:1101:17586:5245,302,5061
M04071:134:000000000-BLG8R:1:1101:22299:5267,302,5661
M04071:134:000000000-BLG8R:1:1101:8794:5268,301,5661
M04071:134:000000000-BLG8R:1:1101:11595:5277,302,5661
M04071:134:000000000-BLG8R:1:1101:18717:5286,301,5661
M04071:134:000000000-BLG8R:1:1101:19269:5289,302,5661
M04071:134:000000000-BLG8R:1:1101:11757:5304,301,5061
M04071:134:000000000-BLG8R:1:1101:13431:5305,301,5661
M04071:134:000000000-BLG8R:1:1101:7503:5306,302,5661
M04071:134:000000000-BLG8R:1:1101:13409:5321,300,5061
M04071:134:000000000-BLG8R:1:1101:11313:5349,302,5061
M04071:134:000000000-BLG8R:1:1101:20609:5356,302,5061
M04071:134:000000000-BLG8R:1:1101:22540:5363,302,5061
M04071:134:000000000-BLG8R:1:1101:14635:5369,299,5661
M04071:134:000000000-BLG8R:1:1101:15629:5377,301,57975
M04071:134:000000000-BLG8R:1:1101:10768:5399,301,5661
M04071:134:000000000-BLG8R:1:1101:20903:5422,302,57975
M04071:134:000000000-BLG8R:1:1101:14211:5424,300,5661
M04071:134:000000000-BLG8R:1:1101:11641:5427,300,5661
M04071:134:000000000-BLG8R:1:1101:8511:5434,301,5661
M04071:134:000000000-BLG8R:1:1101:15531:5436,302,5661
M04071:134:000000000-BLG8R:1:1101:16618:5441,301,5661
M04071:134:000000000-BLG8R:1:1101:9274:5448,302,5061
M04071:134:000000000-BLG8R:1:1101:10586:5464,299,5061
M04071:134:000000000-BLG8R:1:1101:17502:5473,301,5061
M04071:134:000000000-BLG8R:1:1101:23380:5474,302,5661
M04071:134:000000000-BLG8R:1:1101:16333:5474,302,57975
M04071:134:000000000-BLG8R:1:1101:24982:5492,301,57975
M04071:134:000000000-BLG8R:1:1101:21446:5495,302,5661
M04071:134:000000000-BLG8R:1:1101:10650:5527,301,5661
M04071:134:000000000-BLG8R:1:1101:13451:5531,302,5661
M04071:134:000000000-BLG8R:1:1101:8240:5542,301,5661
M04071:134:000000000-BLG8R:1:1101:16980:5576,297,5061
M04071:134:000000000-BLG8R:1:1101:21166:5597,299,5061
M04071:134:000000000-BLG8R:1:1101:13129:5618,302,5661
M04071:134:000000000-BLG8R:1:1101:11126:5628,299,5061
M04071:134:000000000-BLG8R:1:1101:17819:5643,301,5661
M04071:134:000000000-BLG8R:1:1101:8397:5649,299,5661
M04071:134:000000000-BLG8R:1:1101:20592:5695,302,5061
M04071:134:000000000-BLG8R:1:1101:15315:5706,292,5661
M04071:134:000000000-BLG8R:1:1101:5689:5771,301,5661
M04071:134:000000000-BLG8R:1:1101:9856:5774,240,5061
M04071:134:000000000-BLG8R:1:1101:21416:5780,302,470
M04071:134:000000000-BLG8R:1:1101:6339:5806,302,57975
M04071:134:000000000-BLG8R:1:1101:10802:5827,299,5661
M04071:134:000000000-BLG8R:1:1101:15113:5839,302,5661
M04071:134:000000000-BLG8R:1:1101:8761:5839,300,5061
M04071:134:000000000-BLG8R:1:1101:6884:5849,300,5061
M04071:134:000000000-BLG8R:1:1101:9614:5861,301,5661
M04071:134:000000000-BLG8R:1:1101:14501:5861,214,5661
M04071:134:000000000-BLG8R:1:1101:22931:5900,301,5661
M04071:134:000000000-BLG8R:1:1101:14600:5902,300,5661
M04071:134:000000000-BLG8R:1:1101:13160:5903,302,5061
M04071:134:000000000-BLG8R:1:1101:13921:5907,302,5061
M04071:134:000000000-BLG8R:1:1101:6335:5914,302,5661
M04071:134:000000000-BLG8R:1:1101:25099:5926,300,5661
M04071:134:000000000-BLG8R:1:1101:17130:5931,301,5061
M04071:134:000000000-BLG8R:1:1101:23032:5936,301,5661
M04071:134:000000000-BLG8R:1:1101:7906:5942,301,5661
M04071:134:000000000-BLG8R:1:1101:21871:5946,90,5061
M04071:134:000000000-BLG8R:1:1101:23083:5956,302,5061
M04071:134:000000000-BLG8R:1:1101:5676:5961,300,5061
M04071:134:000000000-BLG8R:1:1101:13644:5973,301,5661
M04071:134:000000000-BLG8R:1:1101:18370:5986,302,5661
M04071:134:000000000-BLG8R:1:1101:22742:5986,301,11029
M04071:134:000000000-BLG8R:1:1101:15424:6001,301,5661
M04071:134:000000000-BLG8R:1:1101:19442:6009,202,5661
M04071:134:000000000-BLG8R:1:1101:25938:6015,301,632
M04071:134:000000000-BLG8R:1:1101:22440:6019,302,5061
M04071:134:000000000-BLG8R:1:1101:22418:6028,202,5061
M04071:134:000000000-BLG8R:1:1101:16669:6052,302,57975
M04071:134:000000000-BLG8R:1:1101:10566:6116,302,632
M04071:134:000000000-BLG8R:1:1101:9078:6135,300,5061
M04071:134:000000000-BLG8R:1:1101:11482:6157,301,5661
M04071:134:000000000-BLG8R:1:1101:19451:6171,134,5661
M04071:134:000000000-BLG8R:1:1101:15735:6190,301,5661
M04071:134:000000000-BLG8R:1:1101:10456:6208,298,5061
M04071:134:000000000-BLG8R:1:1101:15465:6216,300,5061
M04071:134:000000000-BLG8R:1:1101:13405:6225,301,57975
M04071:134:000000000-BLG8R:1:1101:17400:6253,300,5661
M04071:134:000000000-BLG8R:1:1101:9424:6271,302,5061
M04071:134:000000000-BLG8R:1:1101:18394:6272,302,57975
M04071:134:000000000-BLG8R:1:1101:11692:6278,226,5661
M04071:134:000000000-BLG8R:1:1101:7250:6286,300,5061
M04071:134:000000000-BLG8R:1:1101:20220:6313,302,5661
M04071:134:000000000-BLG8R:1:1101:6073:6339,301,5661
M04071:134:000000000-BLG8R:1:1101:16257:6344,300,5661
M04071:134:000000000-BLG8R:1:1101:25616:6345,300,5061
M04071:134:000000000-BLG8R:1:1101:14017:6354,300,5061
M04071:134:000000000-BLG8R:1:1101:8904:6361,302,5661
M04071:134:000000000-BLG8R:1:1101:23220:6379,302,11029
M04071:134:000000000-BLG8R:1:1101:22440:6397,300,5661
M04071:134:000000000-BLG8R:1:1101:18390:6401,302,5661
M04071:134:000000000-BLG8R:1:1101:7970:6413,302,5661
M04071:134:000000000-BLG8R:1:1101:8508:6431,300,5661
M04071:134:000000000-BLG8R:1:1101:5876:6435,302,5661
M04071:134:000000000-BLG8R:1:1101:9186:6436,301,57975
M04071:134:000000000-BLG8R:1:1101:17991:6470,296,5061
M04071:134:000000000-BLG8R:1:1101:11180:6472,302,5661
M04071:134:000000000-BLG8R:1:1101:11428:6472,154,5661
M04071:134:000000000-BLG8R:1:1101:18770:6480,300,57975
M04071:134:000000000-BLG8R:1:1101:23520:6481,301,5661
M04071:134:000000000-BLG8R:1:1101:6100:6492,296,5061
M04071:134:000000000-BLG8R:1:1101:7298:6521,301,5061
M04071:134:000000000-BLG8R:1:1101:22265:6523,242,5661
M04071:134:000000000-BLG8R:1:1101:10339:6553,302,5061
M04071:134:000000000-BLG8R:1:1101:16122:6630,302,5061
M04071:134:000000000-BLG8R:1:1101:13879:6641,302,5661
M04071:134:000000000-BLG8R:1:1101:20526:6660,302,5661
M04071:134:000000000-BLG8R:1:1101:14995:6662,302,5661
M04071:134:000000000-BLG8R:1:1101:20057:6666,302,5661
M04071:134:000000000-BLG8R:1:1101:12964:6683,300,57975
M04071:134:000000000-BLG8R:1:1101:11656:6686,301,5061
M04071:134:000000000-BLG8R:1:1101:9512:6704,302,5061
M04071:134:000000000-BLG8R:1:1101:7966:6706,302,5661
M04071:134:000000000-BLG8R:1:1101:21045:6715,302,5661
M04071:134:000000000-BLG8R:1:1101:22833:6717,302,5061
M04071:134:000000000-BLG8R:1:1101:17846:6726,302,5661
M04071:134:000000000-BLG8R:1:1101:6024:6736,302,5661
M04071:134:000000000-BLG8R:1:1101:10500:6770,302,5061
M04071:134:000000000-BLG8R:1:1101:17858:6786,170,5661
M04071:134:000000000-BLG8R:1:1101:19090:6790,302,5661
M04071:134:000000000-BLG8R:1:1101:6713:6792,302,5661
M04071:134:000000000-BLG8R:1:1101:21104:6801,302,5061
M04071:134:000000000-BLG8R:1:1101:4691:6807,302,5061
M04071:134:000000000-BLG8R:1:1101:14256:6818,302,5661
M04071:134:000000000-BLG8R:1:1101:19584:6849,301,5061
M04071:134:000000000-BLG8R:1:1101:7451:6858,302,57975
M04071:134:000000000-BLG8R:1:1101:26479:6877,301,5061
M04071:134:000000000-BLG8R:1:1101:14806:6892,301,5061
M04071:134:000000000-BLG8R:1:1101:5348:6902,302,632
M04071:134:000000000-BLG8R:1:1101:21374:6923,301,5061
M04071:134:000000000-BLG8R:1:1101:11237:6933,230,5661
M04071:134:000000000-BLG8R:1:1101:23151:6954,300,5061
M04071:134:000000000-BLG8R:1:1101:12851:6983,299,5661
M04071:134:000000000-BLG8R:1:1101:20085:7017,254,5661
M04071:134:000000000-BLG8R:1:1101:14819:7017,301,57975
M04071:134:000000000-BLG8R:1:1101:20419:7019,301,5661
M04071:134:000000000-BLG8R:1:1101:13180:7025,300,5061
M04071:134:000000000-BLG8R:1:1101:12085:7057,301,5661
M04071:134:000000000-BLG8R:1:1101:4534:7061,300,57975
M04071:134:000000000-BLG8R:1:1101:16220:7068,302,5061
M04071:134:000000000-BLG8R:1:1101:8951:7087,298,5061
M04071:134:000000000-BLG8R:1:1101:4689:7115,301,57975
M04071:134:000000000-BLG8R:1:1101:9164:7118,302,5061
M04071:134:000000000-BLG8R:1:1101:16633:7120,298,57975
M04071:134:000000000-BLG8R:1:1101:19203:7131,302,5061
M04071:134:000000000-BLG8R:1:1101:19307:7174,300,5061
M04071:134:000000000-BLG8R:1:1101:20964:7175,300,5661
M04071:134:000000000-BLG8R:1:1101:9350:7183,299,5661
M04071:134:000000000-BLG8R:1:1101:7448:7185,298,5661
M04071:134:000000000-BLG8R:1:1101:14179:7186,302,5661
M04071:134:000000000-BLG8R:1:1101:4852:7203,302,5661
M04071:134:000000000-BLG8R:1:1101:9628:7212,302,632
M04071:134:000000000-BLG8R:1:1101:14205:7221,301,5061
M04071:134:000000000-BLG8R:1:1101:20759:7244,302,5661
M04071:134:000000000-BLG8R:1:1101:13014:7244,301,5661
M04071:134:000000000-BLG8R:1:1101:18265:7267,302,5661
M04071:134:000000000-BLG8R:1:1101:19841:7272,301,5061
M04071:134:000000000-BLG8R:1:1101:23628:7275,300,11029
M04071:134:000000000-BLG8R:1:1101:18288:7281,302,57975
M04071:134:000000000-BLG8R:1:1101:14070:7289,299,5061
M04071:134:000000000-BLG8R:1:1101:4866:7303,302,5061
M04071:134:000000000-BLG8R:1:1101:8307:7318,298,57975
M04071:134:000000000-BLG8R:1:1101:9823:7324,302,5661
M04071:134:000000000-BLG8R:1:1101:18218:7332,302,5661
M04071:134:000000000-BLG8R:1:1101:19701:7338,210,5661
M04071:134:000000000-BLG8R:1:1101:12810:7345,302,5661
M04071:134:000000000-BLG8R:1:1101:16503:7361,299,5661
M04071:134:000000000-BLG8R:1:1101:23299:7367,300,5061
M04071:134:000000000-BLG8R:1:1101:25488:7377,302,5661
M04071:134:000000000-BLG8R:1:1101:17221:7385,302,5061
M04071:134:000000000-BLG8R:1:1101:19681:7397,301,5061
M04071:134:000000000-BLG8R:1:1101:12494:7410,300,57975
M04071:134:000000000-BLG8R:1:1101:16468:7415,301,57975
M04071:134:000000000-BLG8R:1:1101:14940:7428,302,5061
M04071:134:000000000-BLG8R:1:1101:13476:7431,298,5661
M04071:134:000000000-BLG8R:1:1101:12810:7443,300,5661
M04071:134:000000000-BLG8R:1:1101:20508:7443,302,5661
M04071:134:000000000-BLG8R:1:1101:7129:7444,302,5061
M04071:134:000000000-BLG8R:1:1101:16373:7468,302,5061
M04071:134:000000000-BLG8R:1:1101:21452:7473,301,5061
M04071:134:000000000-BLG8R:1:1101:16264:7475,300,5061
M04071:134:000000000-BLG8R:1:1101:5826:7488,301,5661
M04071:134:000000000-BLG8R:1:1101:25937:7490,301,5661
M04071:134:000000000-BLG8R:1:1101:16198:7493,302,5661
M04071:134:000000000-BLG8R:1:1101:21121:7502,300,5661
M04071:134:000000000-BLG8R:1:1101:20280:7520,299,57975
M04071:134:000000000-BLG8R:1:1101:23490:7520,300,5661
M04071:134:000000000-BLG8R:1:1101:25550:7524,302,5661
M04071:134:000000000-BLG8R:1:1101:26076:7546,301,57975
M04071:134:000000000-BLG8R:1:1101:25922:7554,302,5661
M04071:134:000000000-BLG8R:1:1101:5258:7559,248,5061
M04071:134:000000000-BLG8R:1:1101:5871:7572,301,5061
M04071:134:000000000-BLG8R:1:1101:9131:7583,302,5061
M04071:134:000000000-BLG8R:1:1101:17131:7591,302,5661
M04071:134:000000000-BLG8R:1:1101:10514:7598,302,5661
M04071:134:000000000-BLG8R:1:1101:13463:7598,302,5061
M04071:134:000000000-BLG8R:1:1101:11435:7609,302,5661
M04071:134:000000000-BLG8R:1:1101:4130:7616,302,5661
M04071:134:000000000-BLG8R:1:1101:26723:7640,301,57975
M04071:134:000000000-BLG8R:1:1101:24313:7658,92,5661
M04071:134:000000000-BLG8R:1:1101:7551:7660,301,5061
M04071:134:000000000-BLG8R:1:1101:21313:7668,302,5061
M04071:134:000000000-BLG8R:1:1101:14703:7684,302,5661
M04071:134:000000000-BLG8R:1:1101:20067:7696,302,5661
M04071:134:000000000-BLG8R:1:1101:7067:7722,300,5061
M04071:134:000000000-BLG8R:1:1101:7764:7752,301,5661
M04071:134:000000000-BLG8R:1:1101:26672:7759,301,5661
M04071:134:000000000-BLG8R:1:1101:18966:7793,301,5661
M04071:134:000000000-BLG8R:1:1101:10569:7796,302,5061
M04071:134:000000000-BLG8R:1:1101:10895:7800,302,5061
M04071:134:000000000-BLG8R:1:1101:4957:7804,244,5661
M04071:134:000000000-BLG8R:1:1101:25721:7813,301,5661
M04071:134:000000000-BLG8R:1:1101:15211:7815,301,5661
M04071:134:000000000-BLG8R:1:1101:20876:7819,301,57975
M04071:134:000000000-BLG8R:1:1101:26820:7837,264,5661
M04071:134:000000000-BLG8R:1:1101:11647:7839,302,57975
M04071:134:000000000-BLG8R:1:1101:19653:7845,301,632
M04071:134:000000000-BLG8R:1:1101:14685:7857,168,5661
M04071:134:000000000-BLG8R:1:1101:5910:7871,302,5061
M04071:134:000000000-BLG8R:1:1101:23963:7871,302,5661
M04071:134:000000000-BLG8R:1:1101:17087:7875,297,5661
M04071:134:000000000-BLG8R:1:1101:23388:7879,264,5061
M04071:134:000000000-BLG8R:1:1101:7941:7887,234,5661
M04071:134:000000000-BLG8R:1:1101:5529:7909,274,5661
M04071:134:000000000-BLG8R:1:1101:21048:7924,302,5661
M04071:134:000000000-BLG8R:1:1101:8828:7949,300,5661
M04071:134:000000000-BLG8R:1:1101:25582:7952,301,5061
M04071:134:000000000-BLG8R:1:1101:8405:7954,300,5661
M04071:134:000000000-BLG8R:1:1101:19417:7966,300,5661
M04071:134:000000000-BLG8R:1:1101:7388:7968,170,5661
M04071:134:000000000-BLG8R:1:1101:10171:7976,302,5661
M04071:134:000000000-BLG8R:1:1101:23448:7984,302,5661
M04071:134:000000000-BLG8R:1:1101:7168:7987,302,5661
M04071:134:000000000-BLG8R:1:1101:9108:7997,299,5661
M04071:134:000000000-BLG8R:1:1101:19770:8010,302,5061
M04071:134:000000000-BLG8R:1:1101:18737:8011,299,5061
M04071:134:000000000-BLG8R:1:1101:5871:8027,300,5661
M04071:134:000000000-BLG8R:1:1101:9877:8031,302,624
M04071:134:000000000-BLG8R:1:1101:24917:8032,300,5061
