Object_ID, Length, Assignment
C03.29,180,13373
C03.36,180,1747
C03.40,180,1747
C03.71,180,1747
C03.77,180,1747
C03.85,180,1747
C03.103,180,5661
C03.116,180,1747
C03.185,180,1747
C03.219,180,1747
C03.238,180,1747
C03.270,180,1747
C03.280,180,1747
C03.282,180,562
C03.284,180,1747
C03.295,180,5661
C03.357,180,562
C03.392,180,1747
C03.437,180,13373
C03.445,180,1747
C03.454,180,1747
C03.546,180,1747
C03.587,180,13373
C03.607,180,1747
C03.655,180,1747
C03.663,180,5661
C03.724,180,13373
C03.811,180,1747
C03.828,180,1747
C03.848,180,562
C03.859,180,1747
C03.896,180,1747
C03.944,180,13373
C03.983,180,1747
C03.1021,180,562
C03.1033,180,13373
C03.1038,180,5061
C03.1075,180,1747
C03.1100,180,1747
C03.1108,180,1747
C03.1132,180,1747
C03.1158,180,5061
C03.1164,180,1747
C03.1251,180,5661
C03.1256,180,1747
C03.1299,180,562
C03.1321,180,1747
C03.1346,180,1747
C03.1353,180,13373
C03.1368,180,1747
C03.1418,180,1747
C03.1424,180,1747
C03.1441,180,1747
C03.1462,180,1747
C03.1557,180,1747
C03.1604,180,5061
C03.1613,180,562
C03.1649,180,1747
C03.1694,180,5061
C03.1695,180,1747
C03.1778,180,562
C03.1796,180,13373
C03.1815,180,562
C03.1816,180,1747
C03.1869,180,5661
C03.1871,180,5661
C03.1967,180,5661
C03.1988,180,5061
C03.2099,180,1747
C03.2102,180,1747
C03.2126,180,1747
C03.2127,180,562
C03.2144,180,13373
C03.2160,180,57975
C03.2213,180,1747
C03.2275,180,1747
C03.2288,180,1747
C03.2332,180,562
C03.2334,180,1747
C03.2409,180,5061
C03.2461,180,5061
C03.2520,180,1747
C03.2561,180,562
C03.2581,180,1747
C03.2584,180,1747
C03.2629,180,1747
C03.2637,180,1747
C03.2690,180,5661
C03.2803,180,5661
C03.2900,180,1747
C03.2921,180,562
C03.2951,180,5061
C03.2996,180,1747
C03.3046,180,1747
C03.3128,180,623
C03.3131,180,1747
C03.3152,180,562
C03.3166,180,562
C03.3170,180,5061
C03.3183,180,562
C03.3218,180,1747
C03.3240,180,1747
C03.3269,180,5061
C03.3335,180,1747
C03.3361,180,13373
C03.3392,180,5661
C03.3439,180,1747
C03.3443,180,5661
C03.3448,180,1747
C03.3452,180,1747
C03.3453,180,1747
C03.3459,180,13373
C03.3498,180,1747
C03.3569,180,1747
C03.3749,180,562
C03.3758,180,1747
C03.3759,180,13373
C03.3774,180,1747
C03.3840,180,1747
C03.3842,180,1747
C03.3873,180,1747
C03.3879,180,562
C03.3881,180,562
C03.3900,180,624
C03.3905,180,1747
C03.3927,180,1747
C03.3989,180,5661
C03.3992,180,1747
C03.4027,180,5661
C03.4033,180,562
C03.4050,180,1747
C03.4055,180,562
C03.4147,180,1747
C03.4204,180,5661
C03.4269,180,1747
C03.4283,180,1747
C03.4309,180,562
C03.4317,180,5061
C03.4336,180,5061
C03.4338,180,1747
C03.4400,180,562
C03.4409,180,562
C03.4434,180,1747
C03.4446,180,1747
C03.4462,180,1747
C03.4471,180,562
C03.4487,180,562
C03.4494,180,1747
C03.4506,180,1747
C03.4521,180,5061
C03.4527,180,1747
C03.4531,180,5061
C03.4542,180,1747
C03.4546,180,1747
C03.4565,180,562
C03.4610,180,1747
C03.4634,180,1747
C03.4646,180,1747
C03.4660,180,562
C03.4663,180,1747
C03.4695,180,1747
C03.4723,180,562
C03.4776,180,5661
C03.4843,180,1747
C03.4868,180,1747
C03.4870,180,5661
C03.4898,180,5661
C03.4968,180,1747
C03.4986,180,562
C03.5026,180,13373
C03.5103,180,1747
C03.5122,180,1747
C03.5126,180,1747
C03.5127,180,562
C03.5185,180,1747
C03.5194,180,562
C03.5220,180,5061
C03.5309,180,1747
C03.5315,180,562
C03.5317,180,623
C03.5367,180,1747
C03.5540,180,1747
C03.5560,180,1747
C03.5574,180,1747
C03.5591,180,1747
C03.5614,180,5661
C03.5684,180,1747
C03.5731,180,1747
C03.5790,180,1747
C03.5800,180,623
C03.5865,180,1747
C03.5881,180,1747
C03.5900,180,1747
C03.5917,180,1747
C03.5921,180,1747
C03.5979,180,562
C03.6026,180,1747
C03.6034,180,1747
C03.6086,180,562
C03.6141,180,1747
C03.6169,180,562
C03.6274,180,1747
C03.6344,180,562
C03.6371,180,1747
C03.6415,180,5061
C03.6465,180,1747
C03.6474,180,562
C03.6559,148,562
C03.6565,180,562
C03.6580,180,1747
C03.6598,180,562
C03.6611,180,1747
C03.6623,180,1747
C03.6635,180,1747
C03.6665,180,1747
C03.6681,180,13373
C03.6719,180,562
C03.6726,180,1747
C03.6804,180,1747
C03.6821,180,1747
C03.6826,180,1747
C03.6827,180,623
C03.6856,180,562
C03.6858,180,1747
C03.6861,180,1747
C03.6971,180,5061
C03.7032,180,562
C03.7042,180,13373
C03.7070,180,1747
C03.7071,180,1747
C03.7087,180,1747
C03.7089,180,1747
C03.7109,180,13373
C03.7114,180,562
C03.7153,180,1747
C03.7214,180,1747
C03.7231,180,1747
C03.7271,180,5661
C03.7338,180,1747
C03.7359,180,562
C03.7374,180,1747
C03.7384,180,1747
C03.7391,180,1747
C03.7430,180,562
C03.7475,180,5661
C03.7495,180,623
C03.7573,180,1747
C03.7580,180,5061
C03.7585,180,5661
C03.7597,180,562
C03.7643,180,5061
C03.7749,180,1747
C03.7767,180,1747
C03.7775,180,1747
C03.7781,180,1747
C03.7837,180,13373
C03.7855,180,1747
C03.7857,180,1747
C03.7859,180,5661
C03.7862,180,1747
C03.7901,180,1747
C03.7929,180,1747
C03.7974,180,1747
C03.7995,180,1747
C03.8114,180,562
C03.8160,180,1747
C03.8194,180,562
C03.8197,180,1747
C03.8262,180,1747
C03.8318,180,1747
C03.8333,180,1747
C03.8405,180,1747
C03.8407,180,562
C03.8423,180,562
C03.8534,180,1747
C03.8581,180,13373
C03.8616,180,1747
C03.8625,180,562
C03.8674,180,13373
C03.8695,180,562
C03.8698,180,1747
C03.8719,180,1747
C03.8724,180,1747
C03.8728,180,624
C03.8741,82,5661
C03.8807,180,5061
C03.8813,180,1747
C03.8829,180,1747
C03.8956,180,1747
C03.8964,180,5661
C03.8973,180,1747
C03.9015,82,5661
C03.9017,180,1747
C03.9037,180,1747
C03.9047,180,13373
C03.9055,180,562
C03.9073,180,1747
C03.9105,180,1747
C03.9171,180,562
C03.9244,180,1747
C03.9279,180,623
C03.9281,180,1747
C03.9315,180,1747
C03.9330,180,5061
C03.9336,180,562
C03.9353,180,1747
C03.9380,180,5661
C03.9429,180,1747
C03.9497,180,1747
C03.9611,180,1747
C03.9645,180,1747
C03.9738,180,1747
C03.9819,180,1747
C03.9850,180,623
C03.9863,180,1747
C03.9878,180,1747
C03.9914,180,5661
C03.9976,180,562
C03.10049,180,1747
C03.10101,180,1747
C03.10122,180,562
C03.10123,180,1747
C03.10128,180,1747
C03.10163,180,1747
C03.10189,180,5661
C03.10190,180,5661
C03.10263,180,1747
C03.10270,180,5661
C03.10291,180,562
C03.10304,180,562
C03.10349,180,1747
C03.10361,180,1747
C03.10425,180,13373
C03.10487,180,1747
C03.10497,180,562
C03.10546,82,5661
C03.10633,180,1747
C03.10676,180,562
C03.10683,180,1747
C03.10723,180,1747
C03.10735,180,1747
C03.10737,180,1747
C03.10749,180,562
C03.10794,180,1747
C03.10836,180,562
C03.10845,180,13373
C03.10903,180,562
C03.10955,180,562
C03.10958,180,623
C03.10982,180,562
C03.10990,180,562
C03.11026,180,1747
C03.11052,180,1747
C03.11087,180,562
C03.11107,180,5661
C03.11113,180,562
C03.11137,180,562
C03.11144,180,1747
C03.11172,180,5061
C03.11207,180,1747
C03.11220,180,1747
C03.11243,180,1747
C03.11247,180,1747
C03.11255,180,1747
C03.11258,180,1747
C03.11318,180,1747
C03.11348,180,562
C03.11402,180,1747
C03.11481,180,1747
C03.11485,180,562
C03.11486,180,57975
C03.11501,180,562
C03.11530,180,562
C03.11532,180,562
C03.11559,180,1747
C03.11589,180,562
C03.11594,180,562
C03.11628,180,1747
C03.11640,180,5661
C03.11649,180,5061
C03.11650,180,1747
C03.11671,180,562
C03.11681,180,5661
C03.11695,180,13373
C03.11698,180,562
C03.11779,180,1747
C03.11782,180,1747
C03.11817,180,13373
C03.11855,180,1747
C03.12004,180,5661
C03.12006,180,1747
C03.12067,180,1747
C03.12102,180,623
C03.12144,180,5661
C03.12155,180,1747
C03.12169,180,624
C03.12182,180,1747
C03.12220,180,1747
C03.12356,180,562
C03.12377,180,1747
C03.12388,180,1747
C03.12402,180,1747
C03.12423,180,562
C03.12450,180,1747
C03.12471,180,1747
C03.12489,180,562
C03.12561,180,1747
C03.12597,180,5061
C03.12634,180,562
C03.12635,180,5661
C03.12672,180,1747
C03.12698,180,13373
C03.12705,180,1747
C03.12729,180,13373
C03.12830,180,562
C03.12858,180,1747
C03.12890,180,13373
C03.13005,180,562
C03.13035,180,1747
C03.13036,180,13373
C03.13051,180,5061
C03.13092,180,1747
C03.13122,180,1747
C03.13198,180,13373
C03.13233,180,1747
C03.13251,180,1747
C03.13290,180,1747
C03.13291,180,1747
C03.13309,180,1747
C03.13411,180,623
C03.13428,180,1747
C03.13434,180,1747
C03.13448,180,1747
C03.13475,180,562
C03.13521,180,562
C03.13552,180,1747
C03.13564,180,1747
C03.13613,180,1747
C03.13614,180,1747
C03.13684,180,562
C03.13702,180,562
C03.13706,180,13373
C03.13742,180,5661
C03.13801,180,1747
C03.13825,180,562
C03.13850,180,1747
C03.13865,180,1747
C03.13880,180,1747
C03.13881,180,13373
C03.13922,180,1747
C03.13925,180,13373
C03.13951,180,5661
C03.13962,180,1747
C03.13985,180,562
C03.13994,180,1747
C03.14024,180,562
C03.14039,156,5661
C03.14089,180,1747
C03.14110,180,1747
C03.14113,180,1747
C03.14152,180,1747
C03.14193,180,1747
C03.14274,180,562
C03.14285,180,1747
C03.14304,180,1747
C03.14320,180,1747
C03.14322,180,1747
C03.14333,180,1747
C03.14359,180,1747
C03.14369,180,1747
C03.14417,180,1747
C03.14419,180,562
C03.14435,180,1747
C03.14460,180,1747
C03.14465,180,1747
C03.14495,180,5061
C03.14531,180,1747
C03.14568,180,562
C03.14599,180,1747
C03.14617,180,1747
C03.14623,180,1747
C03.14625,180,1747
C03.14638,180,5661
C03.14661,180,562
C03.14701,180,562
C03.14703,180,13373
C03.14705,180,13373
C03.14735,180,1747
C03.14769,180,1747
C03.14828,180,5661
C03.14845,180,562
C03.14879,180,562
C03.14898,180,1747
C03.14933,180,1747
C03.14953,180,5061
C03.14956,180,584
C03.15013,180,5661
C03.15014,180,1747
C03.15024,180,5061
C03.15029,180,1747
C03.15052,180,5661
C03.15107,180,1747
C03.15135,180,562
C03.15153,180,5661
C03.15160,180,5061
C03.15168,180,13373
C03.15177,180,1747
C03.15234,180,1747
C03.15262,180,5661
C03.15339,180,1747
C03.15346,180,562
C03.15349,180,1747
C03.15397,180,5661
C03.15413,180,1747
C03.15424,180,13373
C03.15431,180,562
C03.15491,180,562
C03.15581,180,1747
C03.15603,180,1747
C03.15618,180,13373
C03.15630,180,1747
C03.15778,180,1747
C03.15798,180,1747
C03.15799,180,1747
C03.15853,180,5061
C03.15982,180,1747
C03.16012,180,5661
C03.16020,180,1747
C03.16053,180,1747
C03.16076,180,1747
C03.16079,180,1747
C03.16159,180,562
