Object_ID, Length, Assignment
C08.9246,302,5061
C08.9310,302,11029
C08.9382,302,5661
C08.9416,258,186538
C08.9484,302,5061
C08.9655,301,5661
C08.9702,302,5661
C08.9732,302,186538
C08.9795,297,5061
C08.9850,220,186538
C08.10096,300,5661
C08.10195,302,5661
C08.10220,302,5061
C08.10234,300,5061
C08.10244,302,5661
C08.10456,301,5061
C08.10471,300,5061
C08.10498,302,5661
C08.10585,302,5661
C08.10597,300,85698
C08.10651,302,5661
C08.10658,300,5061
C08.10728,301,5661
C08.10867,302,5061
C08.11054,294,5061
C08.11088,302,186538
C08.11132,302,5661
C08.11142,302,5061
C08.11192,302,5061
C08.11195,302,186538
C08.11328,299,5661
C08.11340,299,5061
C08.11364,302,85698
C08.11493,300,585
C08.11621,302,5661
C08.11759,302,5661
C08.11873,300,5061
C08.11952,302,5661
C08.12203,301,5061
C08.12239,302,5061
C08.12411,302,5661
C08.12641,302,632
C08.12677,301,5661
C08.12737,295,186538
C08.12772,302,28450
C08.12778,302,5661
C08.12794,301,5061
C08.12845,302,5061
C08.12888,300,85698
C08.12901,300,5661
C08.12907,302,5661
C08.12951,301,5661
C08.13009,302,186538
C08.13021,301,5061
C08.13025,302,5061
C08.13037,302,5061
C08.13059,302,5661
C08.13216,302,13373
C08.13259,302,5661
C08.13309,301,5061
C08.13325,301,5061
C08.13392,299,5061
C08.13613,302,5061
C08.13644,301,5061
C08.13804,302,5061
C08.13947,301,186538
C08.14070,301,5661
C08.14386,301,5061
C08.14406,301,5061
C08.14443,302,5061
C08.14541,302,5061
C08.14556,301,5661
C08.14577,301,5661
C08.14598,302,5661
C08.14713,301,5061
C08.14982,298,632
C08.15004,301,186538
C08.15090,302,5061
C08.15176,302,186538
C08.15212,302,5661
C08.15245,301,5061
C08.15256,302,5661
C08.15270,300,85698
C08.15295,299,5061
C08.15322,302,5061
C08.15404,300,5061
C08.15435,302,5061
C08.15452,301,5061
C08.15467,301,5061
C08.15481,301,5061
C08.15540,302,5661
C08.15676,301,5061
C08.15684,299,632
C08.15771,302,5661
C08.15789,300,1117645
C08.15935,244,186538
C08.15975,300,5661
C08.16020,300,5061
C08.16086,302,85698
C08.16103,301,85698
C08.16255,302,186538
C08.16340,302,5661
C08.16353,301,85698
C08.16474,301,5061
C08.16530,301,263
C08.16532,300,5661
C08.16700,299,5661
C08.16793,301,5661
C08.16894,301,5661
C08.16899,302,5061
C08.16993,301,5061
C08.17149,301,5661
C08.17162,302,5661
C08.17233,301,186538
C08.17265,302,5061
C08.17295,302,186538
C08.17324,302,5661
C08.17346,301,5661
C08.17397,297,1314
C08.17689,302,5061
C08.17971,302,5661
C08.18073,301,5661
C08.18298,302,5061
C08.18300,301,186538
C08.18307,302,5661
C08.18309,302,5061
C08.18338,300,5661
C08.18441,302,5061
C08.18524,302,5061
C08.18734,302,5661
C08.18764,301,5061
C08.18767,302,5661
C08.18913,302,5661
C08.19073,302,5061
C08.19184,302,5061
C08.19278,302,5661
C08.19331,298,5061
C08.19374,302,263
C08.19599,302,5661
C08.19608,301,5061
C08.19685,301,5061
C08.20090,299,5661
C08.20096,90,1280
C08.20255,299,632
C08.20330,302,5661
C08.20466,302,186538
C08.20509,301,5661
C08.20515,301,5661
C08.20539,301,186538
C08.20638,299,584
C08.20675,302,186538
C08.20802,300,5061
C08.20979,302,5061
C08.21007,300,5661
C08.21023,302,5661
C08.21262,300,5661
C08.21292,301,5061
C08.21394,302,85698
C08.21542,300,186538
C08.21557,302,5661
C08.21613,302,5061
C08.21683,301,5661
C08.21723,301,85698
C08.21842,302,5661
C08.21851,302,5661
C08.21920,301,28152
C08.22030,302,623
C08.22060,300,5661
C08.22086,302,5061
C08.22124,299,13373
C08.22126,302,5661
C08.22169,302,5661
C08.22311,284,186538
C08.22350,301,5661
C08.22359,301,5661
C08.22418,302,43675
C08.22590,268,5061
C08.22689,301,5661
C08.22704,300,5661
C08.22729,301,5061
C08.22741,301,5661
C08.22764,302,632
C08.22829,301,5661
C08.22869,302,5061
C08.22928,302,85698
C08.22944,301,186538
C08.22987,302,186538
C08.23014,302,5661
C08.23064,300,632
C08.23069,302,85698
C08.23095,301,85698
C08.23187,300,5661
C08.23275,301,5061
C08.23304,300,5661
C08.23324,300,5061
C08.23328,302,5061
C08.23448,302,13373
C08.23454,301,5061
C08.23499,300,5061
C08.23519,301,5661
C08.23537,301,5061
C08.23616,301,5061
C08.23623,300,5061
C08.23706,301,186538
C08.23752,301,186538
C08.23798,300,5661
C08.23855,302,85698
C08.23861,301,5661
C08.23904,301,5661
C08.23908,301,186538
C08.23913,280,5061
C08.24020,296,5661
C08.24134,302,186538
C08.24180,302,5061
C08.24182,302,5661
C08.24236,300,5661
C08.24303,300,5661
C08.24414,299,5061
C08.24497,302,5061
C08.24526,301,5661
C08.24719,302,5661
C08.24728,300,5661
C08.24748,286,5061
C08.24802,302,5061
C08.24832,298,5661
C08.24858,300,85698
C08.24898,302,5661
C08.24925,299,5661
C08.25009,302,5061
C08.25056,299,5061
C08.25123,301,5661
C08.25198,302,186538
C08.25249,302,5061
C08.25275,282,186538
C08.25291,302,5061
C08.25296,301,5661
C08.25387,302,5061
C08.25482,302,85698
C08.25507,301,85698
C08.25524,302,5661
C08.25548,300,630
C08.25566,299,5661
C08.25594,300,5061
C08.25625,300,5661
C08.25816,301,5661
C08.25842,301,85698
C08.25908,300,5661
C08.26052,302,5661
C08.26095,302,186538
C08.26112,194,186538
C08.26173,302,5061
C08.26333,302,632
C08.26416,302,85698
C08.26448,300,5661
C08.26557,302,186538
C08.26604,302,5061
C08.26663,302,5661
C08.26672,301,5061
C08.26763,301,5661
C08.26807,302,5061
C08.26900,302,5661
C08.26922,300,5661
C08.26985,204,186538
C08.27051,302,5661
C08.27236,302,5661
C08.27259,300,5661
C08.27393,301,85698
C08.27518,302,5661
C08.27556,301,5061
C08.27621,286,186538
C08.27665,302,5661
C08.27680,301,5061
C08.27947,302,5061
C08.27951,301,85698
C08.27989,300,5661
C08.28059,300,5661
C08.28085,302,5661
C08.28100,299,5661
C08.28116,301,5061
C08.28139,301,5661
C08.28263,300,5061
C08.28587,301,5661
C08.28629,301,5661
C08.28634,302,5661
C08.28659,302,5661
C08.28686,302,5061
C08.28754,300,11029
C08.29014,300,5061
C08.29061,302,5061
C08.29098,302,13373
C08.29113,302,5661
C08.29131,299,5661
C08.29145,302,5661
C08.29215,302,5061
C08.29286,301,5061
C08.29425,302,5061
C08.29439,302,5661
C08.29498,302,5061
C08.29541,302,5061
C08.29630,302,5661
C08.29649,302,5061
C08.29691,298,5661
C08.29711,302,5061
C08.29729,300,5061
C08.29893,302,5661
C08.29969,301,5661
C08.30014,300,5061
C08.30104,300,5061
C08.30132,301,1484157
C08.30323,300,5661
C08.30368,297,5061
C08.30383,301,5661
C08.30601,299,263
C08.30630,300,5661
C08.30701,301,5061
C08.30720,301,5061
C08.30726,301,585
C08.30775,302,5061
C08.30827,302,186538
C08.30831,302,5061
C08.30947,301,5661
C08.30970,296,5061
C08.31338,300,5061
C08.31466,301,5661
C08.31496,302,5661
C08.31565,302,5661
C08.31602,300,5661
C08.31665,301,5661
C08.31705,302,5661
C08.31731,240,5061
C08.31743,302,5061
C08.31771,302,186538
C08.31785,302,5061
C08.31858,301,5661
C08.31866,294,186538
C08.31929,302,5661
C08.31949,300,615
C08.32077,301,5661
C08.32112,302,5661
C08.32174,301,5661
C08.32263,301,5061
C08.32287,299,5061
C08.32396,302,5661
C08.32649,299,5661
C08.32650,302,5061
C08.32895,302,5061
C08.32941,302,5061
C08.32953,302,5661
C08.33036,301,5661
C08.33040,301,186538
C08.33180,301,5661
C08.33225,300,28152
C08.33281,301,5661
C08.33379,301,5061
C08.33400,301,5061
C08.33433,300,85698
C08.33445,301,5661
C08.33572,302,5061
C08.33724,302,186538
C08.33730,302,5061
C08.33879,300,5061
C08.33938,272,584
C08.33979,301,5661
C08.33998,302,5661
C08.34037,184,186538
C08.34047,299,85698
C08.34056,300,186538
C08.34124,302,90245
C08.34173,299,85698
C08.34247,302,5661
C08.34292,301,85698
C08.34412,302,85698
C08.34470,301,28152
C08.34488,302,5061
C08.34513,299,5661
C08.34648,301,5061
C08.34673,302,5661
C08.34707,302,5061
C08.34740,301,5061
C08.34767,302,5061
C08.34806,302,5661
C08.34853,294,5661
C08.34880,302,5661
C08.34910,302,5661
C08.34985,302,585
C08.35070,302,5061
C08.35085,302,5061
C08.35096,238,186538
C08.35104,301,5061
C08.35308,299,5061
C08.35450,301,186538
C08.35597,298,5661
C08.35723,302,5661
C08.35877,302,585
C08.35991,301,5061
C08.36022,302,5061
C08.36078,302,5061
C08.36255,301,5061
C08.36264,300,5061
C08.36348,295,5061
C08.36351,301,5661
C08.36455,290,1280
C08.36576,302,5061
C08.36618,301,5061
C08.36624,302,5061
C08.36772,284,186538
C08.36778,300,5661
C08.36852,302,85698
C08.36856,302,186538
C08.36979,300,5661
C08.37098,302,5661
C08.37143,302,5661
C08.37211,301,5061
C08.37231,301,186538
C08.37248,302,5061
C08.37268,301,5661
C08.37321,301,5661
C08.37385,301,5661
C08.37514,299,85698
C08.37524,301,5061
C08.37618,300,5661
C08.37626,302,50719
C08.37640,300,5661
C08.37789,302,5661
C08.37911,301,5061
C08.37995,301,5061
C08.38051,302,5061
C08.38125,300,5661
C08.38294,302,5661
C08.38322,301,5661
C08.38383,301,5661
C08.38615,302,186538
C08.38624,301,5661
C08.38649,302,5661
C08.38650,302,5061
C08.39144,301,5061
C08.39449,302,5061
C08.39453,301,632
C08.39554,301,5061
C08.39560,302,186538
C08.39888,302,186538
C08.39916,301,480
C08.40059,301,5061
C08.40176,300,5661
C08.40184,300,5661
C08.40209,264,5661
C08.40261,300,85698
C08.40579,301,5661
C08.40601,301,5661
C08.40680,302,585
C08.40733,300,5661
C08.40861,301,5661
C08.40949,296,5661
C08.40959,302,5661
C08.40960,299,85698
C08.41002,302,5061
C08.41056,302,82985
C08.41218,302,5061
C08.41251,301,5061
C08.41395,302,5661
C08.41428,301,5661
C08.41458,302,5661
C08.41462,302,5061
C08.41587,302,5661
C08.41607,299,186538
C08.41747,301,5061
C08.41755,302,5061
C08.41777,302,5061
C08.41825,301,186538
C08.41841,302,186538
C08.41911,302,5661
C08.42059,300,85698
C08.42124,300,5661
C08.42172,301,5661
C08.42173,302,5061
C08.42204,301,5661
C08.42529,302,1280
C08.42580,300,5061
C08.42583,302,5661
C08.42638,301,85698
C08.42642,301,5061
C08.42671,302,732
C08.42709,301,5061
C08.42735,302,5661
C08.42943,302,5661
C08.42955,302,5061
C08.43054,299,5661
C08.43064,301,13373
C08.43085,301,5061
C08.43184,300,5661
C08.43209,302,5661
C08.43235,298,5061
C08.43435,300,5661
C08.43464,302,5061
C08.43511,301,5061
C08.43529,302,5661
C08.43548,302,186538
C08.43587,302,5061
C08.43641,300,5061
C08.43811,302,5061
C08.43852,302,5061
C08.43877,301,5061
C08.43938,300,5061
C08.43952,301,5661
C08.43962,298,5061
C08.44015,302,5061
C08.44058,274,5061
C08.44104,300,5061
C08.44120,301,5061
C08.44217,301,480
C08.44264,301,5061
C08.44318,302,5661
C08.44389,301,5661
C08.44449,302,85698
C08.44473,299,5661
C08.44475,284,5661
C08.44499,301,5061
C08.44517,302,5061
C08.44524,302,5061
C08.44622,302,5661
C08.44676,302,5061
C08.44682,299,5661
C08.44733,302,186538
C08.44962,301,5661
C08.44973,302,5661
C08.44975,302,5661
C08.45018,302,5061
C08.45094,301,5661
C08.45149,302,5661
C08.45186,302,632
C08.45212,300,5061
C08.45225,302,5061
C08.45261,302,186538
C08.45430,302,5061
C08.45438,300,5061
C08.45452,302,5061
C08.45513,301,5661
C08.45579,302,5661
C08.45598,302,5061
C08.45613,301,5661
C08.45663,301,5661
C08.45753,302,5061
C08.45840,302,5661
C08.45862,301,5661
C08.45888,208,186538
C08.45899,299,5061
C08.46122,301,5661
C08.46127,301,5061
C08.46128,301,5061
C08.46151,302,5061
C08.46257,301,5061
C08.46374,302,5661
C08.46379,302,5661
C08.46428,301,85698
C08.46434,301,5061
C08.46449,301,5661
C08.46476,300,5661
C08.46516,302,5661
C08.46691,300,5061
C08.46774,302,5061
C08.46839,299,85698
C08.46917,302,5661
C08.46920,301,186538
C08.46987,301,5061
C08.47032,300,85698
C08.47062,299,5661
C08.47168,302,5661
C08.47173,301,5661
C08.47217,302,584
C08.47280,301,5661
C08.47333,302,5661
C08.47343,212,186538
C08.47368,300,5661
C08.47418,301,5061
C08.47485,299,5661
C08.47493,302,632
C08.47497,301,5061
C08.47550,301,5061
C08.47585,302,5661
C08.47634,301,5061
C08.47675,301,5061
C08.47726,298,5061
C08.47751,300,5061
C08.47773,300,584
C08.47884,301,85698
C08.47889,302,186538
C08.47936,301,13373
C08.48100,301,5061
C08.48169,301,5061
C08.48214,302,5661
C08.48247,295,5661
C08.48250,302,5061
C08.48333,301,5061
C08.48428,302,5661
C08.48551,301,5061
C08.48691,302,186538
C08.48830,302,585
C08.48891,268,5061
C08.48918,301,186538
C08.48966,298,5661
C08.49048,274,186538
C08.49070,299,5061
C08.49112,295,5061
C08.49117,302,5061
C08.49152,302,5661
C08.49159,301,5061
C08.49161,302,186538
C08.49162,302,5661
C08.49226,302,5661
C08.49249,301,5061
C08.49336,301,5661
C08.49401,302,85698
C08.49409,302,186538
C08.49417,301,13373
C08.49508,301,5061
C08.49627,300,5661
C08.49727,301,5661
C08.49762,301,5061
C08.49805,302,5061
C08.49856,302,5061
C08.49867,300,5061
C08.49875,300,5661
C08.49924,302,5661
C08.50035,302,5061
C08.50160,301,5061
C08.50256,302,5061
C08.50257,301,5061
C08.50284,301,5061
C08.50289,300,5661
C08.50352,301,5661
C08.50467,302,5661
C08.50480,302,5061
C08.50490,302,5661
C08.50582,302,5661
C08.50606,301,5061
C08.50633,302,5661
C08.50858,301,480
C08.50968,302,5061
C08.50988,302,5061
C08.51092,302,5061
C08.51126,302,5061
C08.51140,302,5661
C08.51143,302,186538
C08.51221,302,5061
C08.51224,301,5661
C08.51272,302,5061
C08.51278,302,5061
C08.51353,300,186538
C08.51411,301,5061
C08.51435,301,5061
C08.51608,301,5661
C08.51713,301,5061
C08.51833,296,5061
C08.51911,300,5061
C08.51943,302,5061
C08.52009,302,186538
C08.52015,302,5661
C08.52037,302,5661
C08.52057,302,5061
C08.52115,299,5661
C08.52222,302,5661
C08.52275,300,5061
C08.52279,300,5661
C08.52282,302,5661
C08.52322,300,5061
C08.52439,297,5661
C08.52487,301,5661
C08.52544,190,186538
C08.52681,301,85698
C08.52770,302,11029
C08.52804,302,186538
C08.52851,302,5061
C08.52869,302,5061
C08.52896,301,5061
C08.52923,302,85698
C08.53100,299,5061
C08.53104,302,5661
C08.53194,301,5061
C08.53206,302,5661
C08.53323,302,186538
C08.53478,301,5661
C08.53583,302,5061
C08.53613,301,5661
C08.53669,302,5661
C08.53688,302,5661
C08.53733,302,5661
C08.53789,152,5061
C08.53910,302,5061
C08.53950,301,5661
C08.54205,301,5661
C08.54206,301,5661
C08.54281,300,11029
C08.54305,300,5661
C08.54325,302,5661
C08.54517,302,85698
C08.54643,302,5061
C08.54646,300,5061
C08.54758,302,5661
C08.54775,302,5061
C08.54794,300,5061
C08.54885,302,85698
C08.54975,302,732
C08.55033,299,5061
C08.55046,300,28152
C08.55091,301,186538
C08.55119,301,5661
C08.55175,299,5061
C08.55249,300,186538
C08.55324,290,186538
C08.55346,300,5061
C08.55368,302,5061
C08.55425,302,5661
C08.55437,298,5661
C08.55466,302,5061
C08.55539,301,5061
C08.55559,299,5061
C08.55560,301,5061
C08.55580,302,5661
C08.55628,300,5061
C08.55654,301,5061
C08.55774,302,5661
C08.55803,301,5061
C08.55902,301,5061
C08.55953,302,186538
C08.56032,301,5661
C08.56218,302,5061
C08.56229,301,5061
C08.56236,301,5061
C08.56258,301,186538
C08.56302,300,5061
C08.56326,299,85698
C08.56366,270,5061
C08.56393,301,5061
C08.56480,301,5661
C08.56685,302,5061
C08.56695,302,5061
C08.56881,300,5061
C08.56954,301,5061
C08.56963,301,85698
C08.57013,300,5661
C08.57083,302,5061
C08.57188,302,5661
C08.57235,300,5661
C08.57314,302,5661
C08.57380,222,5661
C08.57412,302,5661
C08.57477,302,186538
C08.57513,302,5061
C08.57565,302,5661
C08.57638,301,5661
C08.57640,301,85698
C08.57815,302,85698
C08.57977,302,85698
C08.58025,301,186538
C08.58046,302,5661
C08.58066,302,5061
C08.58088,300,584
C08.58119,302,5061
C08.58161,302,186538
C08.58190,302,5661
C08.58405,300,5061
C08.58449,301,5661
C08.58488,302,5061
C08.58698,302,5061
C08.58876,301,5661
C08.58963,301,5661
C08.58972,302,5061
C08.58976,300,5661
C08.58985,302,5061
C08.59093,301,5061
C08.59177,302,5061
C08.59220,301,5661
C08.59295,300,5061
C08.59316,301,5061
C08.59320,301,5061
C08.59356,301,5661
C08.59384,299,186538
C08.59553,302,5661
C08.59626,302,85698
C08.59717,302,5061
C08.59775,301,5661
C08.59819,301,5061
C08.59881,301,5661
C08.59933,301,263
C08.59934,302,186538
C08.60021,300,5661
C08.60089,302,5661
C08.60111,302,5061
C08.60211,254,5661
C08.60287,300,13373
C08.60439,302,5661
C08.60478,302,186538
C08.60510,302,5661
C08.60515,301,5661
C08.60523,301,5061
C08.60623,302,5661
C08.60707,301,186538
C08.60804,300,5661
C08.60868,301,5061
C08.60914,302,186538
C08.60976,302,5661
C08.61050,302,5061
C08.61189,302,5061
C08.61198,301,5061
C08.61282,301,5661
C08.61386,222,186538
C08.61410,301,5061
C08.61428,226,11029
C08.61440,299,5061
C08.61477,301,5061
C08.61558,302,5061
C08.61682,301,5661
C08.61684,298,5061
C08.61752,300,5061
C08.61753,302,5661
C08.61848,300,5061
C08.61853,302,5661
C08.61949,302,5661
C08.61958,302,263
C08.61988,301,5661
C08.62054,300,5061
C08.62065,300,5661
C08.62095,300,5061
C08.62232,302,186538
C08.62234,299,5661
C08.62283,302,5061
C08.62359,300,632
C08.62365,162,5661
C08.62644,301,5061
C08.62710,238,5661
C08.62809,300,5061
C08.62844,302,5061
C08.62845,154,5061
C08.62902,301,5661
C08.62907,302,5661
C08.62929,302,5061
C08.63018,300,5661
C08.63081,302,5061
C08.63211,301,5061
C08.63290,302,5061
C08.63299,300,5661
C08.63341,302,5061
C08.63520,302,5661
C08.63533,299,5061
C08.63607,301,5061
C08.63741,302,5061
C08.63768,301,5661
C08.63840,302,85698
C08.63856,300,5661
C08.64033,302,5661
C08.64124,300,5061
C08.64153,302,5061
C08.64473,301,5661
C08.64520,301,5061
C08.64560,299,5661
C08.64575,302,85698
C08.64586,299,5061
C08.64588,298,5061
C08.64903,299,5061
C08.64932,301,5661
C08.64990,302,186538
C08.65182,301,5061
C08.65198,297,5661
C08.65262,302,5661
C08.65284,278,5661
C08.65483,301,186538
C08.65507,302,5061
C08.65538,302,186538
C08.65543,302,5061
C08.65559,301,5661
C08.65678,299,5661
C08.65780,302,186538
C08.65819,299,186538
C08.65823,246,5661
C08.65855,300,5061
C08.65910,301,5661
C08.65920,302,5661
C08.65986,300,5661
C08.66018,301,5661
C08.66042,302,186538
C08.66066,300,186538
C08.66164,302,5061
C08.66331,302,13373
C08.66387,302,5061
C08.66458,302,585
C08.66466,134,5661
C08.66523,302,5061
C08.66683,301,5061
C08.66768,302,5661
C08.66769,301,5061
C08.66845,302,186538
C08.66850,302,5061
C08.66954,300,85698
C08.66982,302,5661
C08.67164,302,5661
C08.67229,301,5061
C08.67339,302,732
C08.67942,300,5661
C08.68009,302,186538
C08.68032,256,186538
C08.68102,302,5061
C08.68119,300,85698
C08.68176,302,5061
C08.68198,104,5661
C08.68276,302,5661
C08.68333,301,186538
C08.68341,302,5661
C08.68349,302,5661
C08.68378,300,5661
C08.68477,301,85698
C08.68560,302,186538
C08.68589,299,5061
C08.68707,301,5061
C08.68739,302,5661
C08.68745,301,186538
C08.68757,301,5061
C08.68978,302,186538
C08.69059,301,11029
C08.69213,302,5661
C08.69243,301,5661
C08.69271,302,584
C08.69290,301,5061
C08.69329,299,5661
C08.69397,302,5661
C08.69453,302,5061
C08.69517,302,5061
C08.69579,302,5061
C08.69595,301,5061
C08.69679,302,186538
C08.69798,301,5661
C08.70101,302,186538
C08.70166,301,5661
C08.70186,302,5661
C08.70210,302,5661
C08.70275,301,5661
C08.70406,300,5661
C08.70468,302,5061
C08.70499,301,5661
C08.70535,300,5661
C08.70678,300,85698
C08.70938,302,5061
C08.70941,301,5061
C08.71115,301,5061
C08.71152,302,5061
C08.71298,300,5661
C08.71309,302,85698
C08.71444,294,5661
C08.71450,298,5061
C08.71474,301,85698
C08.71694,301,5061
C08.71835,300,5661
C08.72132,136,186538
C08.72211,100,186538
C08.72273,302,615
C08.72382,301,5661
C08.72517,302,5661
C08.72545,302,5661
C08.72591,302,5061
C08.72729,301,5661
C08.72798,300,5661
C08.72810,299,5661
C08.72891,301,85698
C08.72947,302,5661
C08.72949,302,5661
C08.73021,302,5661
C08.73388,302,5061
C08.73424,156,186538
C08.73553,302,186538
C08.73599,299,5061
C08.73621,302,85698
C08.73650,302,5661
C08.73669,299,5061
C08.73930,299,5061
C08.73945,301,5661
C08.73946,202,5661
C08.73977,300,5061
C08.74003,302,585
C08.74050,302,186538
C08.74117,301,5661
C08.74131,302,5061
C08.74197,302,5061
C08.74271,301,85698
C08.74328,300,186538
C08.74456,302,5661
C08.74591,302,5061
C08.74765,278,5061
C08.74858,266,186538
C08.75001,302,5061
C08.75017,301,5661
C08.75133,302,5661
C08.75144,300,5061
C08.75171,301,5661
C08.75202,301,632
C08.75229,299,263
C08.75447,302,5061
C08.75544,299,85698
C08.75552,301,632
C08.75588,302,5061
C08.75639,302,5661
C08.75702,302,5661
C08.75708,300,5061
C08.75782,302,5661
C08.75804,302,5061
C08.75903,301,633
C08.76079,302,5061
C08.76123,302,186538
C08.76133,296,5661
C08.76319,300,5061
C08.76342,301,5661
C08.76350,302,5061
C08.76583,301,5661
C08.76712,302,5661
C08.76738,302,5661
C08.76742,301,5661
C08.76750,302,5661
C08.76827,302,5061
C08.76891,302,5061
C08.76969,301,5061
C08.77008,302,5061
C08.77021,302,5061
C08.77147,301,5661
C08.77359,302,186538
C08.77383,302,5061
C08.77406,302,5661
C08.77468,300,5661
C08.77513,302,5061
C08.77531,300,5061
C08.77714,299,584
C08.77753,300,5061
C08.77779,301,5061
C08.77920,302,5661
C08.77946,302,5661
C08.77989,302,5061
C08.78105,166,5661
C08.78134,302,5061
C08.78205,208,186538
C08.78385,294,5661
C08.78426,301,5661
C08.78443,302,5661
C08.78481,302,186538
C08.78583,302,5661
C08.78609,302,5061
C08.78628,302,5661
C08.78640,298,5661
C08.78676,298,186538
C08.78696,302,85698
C08.78724,302,5061
C08.78744,302,263
C08.78993,300,5061
C08.78994,302,5061
C08.79061,301,85698
C08.79276,302,5061
C08.79289,256,5661
C08.79500,302,5061
C08.79515,302,5061
C08.79772,301,5661
C08.79773,300,588
C08.79797,302,5661
C08.79878,250,5661
C08.79943,300,186538
C08.79958,300,5061
C08.80067,298,5061
C08.80094,302,5061
C08.80141,302,5061
C08.80156,302,5061
C08.80205,301,85698
C08.80370,302,5661
C08.80431,302,5061
C08.80483,302,5661
C08.80573,301,5661
C08.80758,196,186538
C08.80763,302,5061
C08.80770,301,5661
C08.80871,300,5661
C08.81044,301,5061
C08.81052,297,85698
C08.81132,300,85698
C08.81338,302,5061
C08.81457,300,5061
C08.81470,301,11029
C08.81639,302,5061
C08.81644,302,5061
C08.81693,301,5061
C08.81696,300,5661
C08.81799,302,5061
C08.81813,300,5061
C08.81821,298,1314
C08.81835,302,5661
C08.81848,299,5061
C08.81917,302,5661
C08.81963,302,5661
C08.82012,302,5661
C08.82018,302,5661
C08.82079,226,5061
C08.82123,302,5661
C08.82181,302,186538
C08.82287,297,5061
C08.82362,301,5061
C08.82371,302,35703
C08.82501,299,85698
C08.82525,302,5061
C08.82584,301,5061
C08.82733,174,1280
C08.82762,301,5061
C08.82769,302,5061
C08.82841,301,5061
C08.82846,234,1484157
C08.82851,300,5661
C08.82901,301,85698
C08.82921,300,5661
C08.82942,301,5661
C08.82985,300,5661
C08.83052,300,28152
C08.83205,302,5661
C08.83303,302,5661
C08.83315,301,5061
C08.83557,301,5061
C08.83592,301,5061
C08.83594,301,5061
C08.83611,302,5661
C08.83722,302,5061
C08.83736,301,85698
C08.83744,301,5061
C08.83759,299,5061
C08.83801,302,5061
C08.83890,302,85698
C08.83943,301,5061
C08.83991,302,5061
C08.84016,302,5061
C08.84083,302,5661
C08.84119,297,5661
C08.84151,300,5061
