TaxaID	Taxonomic_Rank	Name	Count	Probability	Proportion_Classified(%)
77133	species	UNCULTURED BACTERIUM	550.777751108043	1409	39.0899752	0.1560354
152704	species	UNCULTURED STRAMENOPILE	213.807447702764	285	75.0201571	0.0315615
100272	species	UNCULTURED EUKARYOTE	213.491833819431	898	23.7741463	0.0994463
562	species	ESCHERICHIA COLI	187.328650495008	5313	3.5258545	0.5883721
9590	species	SYMPHALANGUS SYNDACTYLUS	70.9267951347037	1357	5.2267351	0.1502769
1747	species	PROPIONIBACTERIUM ACNES	69.7848455421806	1514	4.6093029	0.1676633
203449	species	UNCULTURED MARINE EUKARYOTE	58.8103645489307	314	18.7294155	0.0347730
405008	species	EUCOMONYMPHA IMLA	51.9006890993796	401	12.9428152	0.0444075
252962	species	OSCARELLA TUBERCULATA	48.351578842554	128	37.7746710	0.0141750
9601	species	PONGO ABELII	45.049435299079	964	4.6731779	0.1067553
357284	species	HOMALOPTERA LEONARDI	41.904436177204	261	16.0553395	0.0289037
115547	species	UNCULTURED ARCHAEON	41.8145483731382	147	28.4452710	0.0162791
415603	species	INFUNDIBULOMYCES SP. NR 2006A	40.11115938678	335	11.9734804	0.0370986
33695	species	TUBULINOSEMA KINGI	40.1105509885143	362	11.0802627	0.0400886
13373	species	BURKHOLDERIA MALLEI	36.7265210211119	354	10.3747235	0.0392027
111527	species group	PSEUDOMALLEI GROUP	36.5095466700508	348	10.4912490	0.0385382
10020	species	DIPODOMYS ORDII	36.229287095889	198	18.2976197	0.0219269
28450	species	BURKHOLDERIA PSEUDOMALLEI	35.2270743754315	301	11.7033470	0.0333333
9606	species	HOMO SAPIENS	34.588213034906	571	6.0574804	0.0632337
187300	species	UNCULTURED DINOFLAGELLATE	27.4677563994137	131	20.9677530	0.0145072
61392	species	COEMANSIA REVERSA	27.1076797563069	210	12.9084189	0.0232558
4113	species	SOLANUM TUBEROSUM	24.1015365659415	390	6.1798812	0.0431894
42254	species	SOREX ARANEUS	21.1108424459461	133	15.8728139	0.0147287
37347	species	TUPAIA BELANGERI	21.0456670803723	195	10.7926498	0.0215947
763931	species	KOFOIDINIUM CF. PAVILLARDII	20.135904488257	23	87.5474108	0.0025471
175275	species	UNCULTURED CERCOZOAN	19.5365653337838	86	22.7169364	0.0095238
554078	species	UNCULTURED RHIZARIA	16.3083565530529	76	21.4583639	0.0084164
59201	subspecies	SALMONELLA ENTERICA SUBSP. ENTERICA	13.7581003604672	56	24.5680364	0.0062016
9978	species	OCHOTONA PRINCEPS	13.7118178326073	409	3.3525227	0.0452935
9371	species	ECHINOPS TELFAIRI	13.0435565973664	460	2.8355558	0.0509413
315267	species	UNCULTURED FRESHWATER EUKARYOTE	12.8413594564479	57	22.5287008	0.0063123
187299	species	UNCULTURED CILIATE	12.61974000609	74	17.0537027	0.0081949
29281	species	UNCULTURED CRENARCHAEOTE	12.2476957378876	67	18.2801429	0.0074197
9598	species	PAN TROGLODYTES	12.2074589316886	594	2.0551278	0.0657807
91750	species	UNCULTURED ALPHA PROTEOBACTERIUM	11.9240623599812	58	20.5587282	0.0064230
191722	species	TRACHELOMONAS OBLONGA	11.9229202917451	34	35.0674126	0.0037652
136703	species	UNCULTURED RUMEN BACTERIUM	11.8602874001709	63	18.8258530	0.0069767
34755	subspecies	SAGITTA CRASSA NAIKAIENSIS	11.855246748255	44	26.9437426	0.0048726
155900	species	UNCULTURED ORGANISM	11.6626976183682	67	17.4070114	0.0074197
34034	species	UNCULTURED DELTA PROTEOBACTERIUM	11.610925543307	86	13.5010762	0.0095238
27973	species	ENCEPHALITOZOON HELLEM	11.4056784700483	172	6.6312084	0.0190476
5241	species	TULASNELLA VIOLEA	10.6334888621352	382	2.7836358	0.0423034
385043	species	UNCULTURED SYNDINIALES	10.4860892172787	56	18.7251593	0.0062016
9986	species	ORYCTOLAGUS CUNICULUS	10.286646569261	332	3.0983875	0.0367663
175274	species	UNCULTURED ALVEOLATE	10.0856226531289	63	16.0089248	0.0069767
214821	species	DICTYOCHA FIBULA	9.77454306259291	93	10.5102614	0.0102990
10116	species	RATTUS NORVEGICUS	9.36163427567487	215	4.3542485	0.0238095
404735	species	UNCULTURED EIMERIIDAE	9.2424902178989	51	18.1225298	0.0056478
85101	species	UROCOLIUS MACROURUS	9.07135684716354	39	23.2598894	0.0043189
31281	species	ENTEROCYTOZOON BIENEUSI	9.02746696340958	125	7.2219736	0.0138427
723287	species	ANNCALIIA ALGERAE	8.80723052148163	86	10.2409657	0.0095238
439317	species	GAMBIERDISCUS AUSTRALES	8.625955952683	22	39.2088907	0.0024363
683832	species	CIRRHINUS MRIGALA	8.593052737258	45	19.0956727	0.0049834
114243	species	UNCULTURED EURYARCHAEOTE	8.5698461853373	41	20.9020639	0.0045404
10090	species	MUS MUSCULUS	8.532244642103	186	4.5872283	0.0205980
148817	species	ORTHOSOMELLA OPEROPHTERAE	8.24580248210107	105	7.8531452	0.0116279
175245	species	UNCULTURED FUNGUS	8.1987106301534	42	19.5207396	0.0046512
