TaxaID	Taxonomic_Rank	Name	Count	Probability	Proportion_Classified(%)
77133	species	UNCULTURED BACTERIUM	562.063266704736	1557	36.0991180	0.2506375
152704	species	UNCULTURED STRAMENOPILE	249.31633716726	346	72.0567448	0.0556972
100272	species	UNCULTURED EUKARYOTE	227.97323722705	918	24.8336860	0.1477747
562	species	ESCHERICHIA COLI	198.062007677253	4855	4.0795470	0.7815317
252962	species	OSCARELLA TUBERCULATA	78.9241660232342	214	36.8804514	0.0344486
9590	species	SYMPHALANGUS SYNDACTYLUS	69.7164598497628	1455	4.7915093	0.2342180
1747	species	PROPIONIBACTERIUM ACNES	68.9584649882916	1501	4.5941682	0.2416229
405008	species	EUCOMONYMPHA IMLA	59.608461171404	437	13.6403801	0.0703459
115547	species	UNCULTURED ARCHAEON	55.8875544541714	201	27.8047535	0.0323559
203449	species	UNCULTURED MARINE EUKARYOTE	47.9637312833809	267	17.9639443	0.0429802
357284	species	HOMALOPTERA LEONARDI	47.4789528334634	279	17.0175458	0.0449119
415603	species	INFUNDIBULOMYCES SP. NR 2006A	46.9240175331604	391	12.0010275	0.0629411
33695	species	TUBULINOSEMA KINGI	46.7111111516731	420	11.1216931	0.0676093
61392	species	COEMANSIA REVERSA	46.6746208663053	176	26.5196709	0.0283315
9601	species	PONGO ABELII	45.1205117032462	897	5.0301574	0.1443942
10020	species	DIPODOMYS ORDII	42.5329576331723	185	22.9907879	0.0297803
9606	species	HOMO SAPIENS	37.2123124105691	590	6.3071716	0.0949750
111527	species group	PSEUDOMALLEI GROUP	36.4904900786702	347	10.5159914	0.0558582
13373	species	BURKHOLDERIA MALLEI	36.3439793276208	339	10.7209379	0.0545704
28450	species	BURKHOLDERIA PSEUDOMALLEI	35.1718442290833	311	11.3092747	0.0500631
175275	species	UNCULTURED CERCOZOAN	25.4747728889815	104	24.4949739	0.0167414
763931	species	KOFOIDINIUM CF. PAVILLARDII	23.742313564153	27	87.9344947	0.0043463
37347	species	TUPAIA BELANGERI	23.0464003895082	216	10.6696298	0.0347705
42254	species	SOREX ARANEUS	22.8492483325786	229	9.9778377	0.0368632
187300	species	UNCULTURED DINOFLAGELLATE	22.4367502722681	117	19.1767096	0.0188340
5241	species	TULASNELLA VIOLEA	20.9465649495913	412	5.0841177	0.0663215
34755	subspecies	SAGITTA CRASSA NAIKAIENSIS	18.7363677093541	51	36.7379759	0.0082097
554078	species	UNCULTURED RHIZARIA	17.4970682205915	69	25.3580699	0.0111072
9978	species	OCHOTONA PRINCEPS	16.549212791771	396	4.1790941	0.0637459
34034	species	UNCULTURED DELTA PROTEOBACTERIUM	16.0778578334028	159	10.1118603	0.0255950
136703	species	UNCULTURED RUMEN BACTERIUM	15.5741604703658	86	18.1094889	0.0138438
9371	species	ECHINOPS TELFAIRI	15.523530476343	355	4.3728255	0.0571460
29281	species	UNCULTURED CRENARCHAEOTE	13.7791252846389	67	20.5658586	0.0107853
59201	subspecies	SALMONELLA ENTERICA SUBSP. ENTERICA	13.743130488121	71	19.3565218	0.0114292
91750	species	UNCULTURED ALPHA PROTEOBACTERIUM	13.6254424529553	82	16.6163932	0.0131999
4113	species	SOLANUM TUBEROSUM	13.3900035459956	319	4.1974933	0.0513509
175274	species	UNCULTURED ALVEOLATE	12.6026248568861	51	24.7110291	0.0082097
315267	species	UNCULTURED FRESHWATER EUKARYOTE	12.5628806245109	61	20.5948863	0.0098195
59463	species	MYOTIS LUCIFUGUS	12.4571560050858	66	18.8744788	0.0106243
9598	species	PAN TROGLODYTES	11.7955599075214	641	1.8401810	0.1031847
230744	species	SELENIDIUM VIVAX	10.598907526571	54	19.6276065	0.0086926
175245	species	UNCULTURED FUNGUS	10.5173512751254	59	17.8260191	0.0094975
114243	species	UNCULTURED EURYARCHAEOTE	10.2731426511679	53	19.3832880	0.0085317
27973	species	ENCEPHALITOZOON HELLEM	10.2106138022061	338	3.0208917	0.0544094
155900	species	UNCULTURED ORGANISM	10.0759707492326	65	15.5014935	0.0104633
33688	species	AMBLYOSPORA SP.	9.6864892666304	107	9.0527937	0.0172243
187299	species	UNCULTURED CILIATE	9.3217500342669	53	17.5882076	0.0085317
166587	species	UNCULTURED CHLOROFLEXI BACTERIUM	9.11883453342914	47	19.4017756	0.0075658
439317	species	GAMBIERDISCUS AUSTRALES	8.9565076237077	18	49.7583757	0.0028975
9986	species	ORYCTOLAGUS CUNICULUS	8.7152642361132	331	2.6330103	0.0532826
683832	species	CIRRHINUS MRIGALA	8.57251359083275	45	19.0500302	0.0072439
70528	species	AMBLYOSPORA STIMULI	8.27145634703813	109	7.5884921	0.0175462
164851	species	UNCULTURED SOIL BACTERIUM	8.1617864277815	48	17.0037217	0.0077268
126669	species	AMPHISORUS HEMPRICHII	7.93171441649772	56	14.1637757	0.0090146
10116	species	RATTUS NORVEGICUS	7.70743182936257	138	5.5850955	0.0222145
404735	species	UNCULTURED EIMERIIDAE	7.57628147012227	61	12.4201336	0.0098195
281284	species	HEPATOZOON SP. HEPBICM001	7.4054280719314	16	46.2839254	0.0025756
96649	species	PELODERA PUNCTATA	7.3660797837898	112	6.5768569	0.0180292
385043	species	UNCULTURED SYNDINIALES	7.35951533414384	38	19.3671456	0.0061170
31281	species	ENTEROCYTOZOON BIENEUSI	7.30171187910676	120	6.0847599	0.0193170
723287	species	ANNCALIIA ALGERAE	7.2837186948613	64	11.3808105	0.0103024
10090	species	MUS MUSCULUS	7.25352479666223	172	4.2171656	0.0276876
86473	species	UNCULTURED GAMMA PROTEOBACTERIUM	7.0578518312864	83	8.5034359	0.0133609
148817	species	ORTHOSOMELLA OPEROPHTERAE	6.9525744143521	102	6.8162494	0.0164194
