TaxaID	Taxonomic_Rank	Name	Count	Probability	Proportion_Classified(%)
699262	species	MICROGENOMATES BACTERIUM SCGC AAA011 L6	1.2652962226294	12	10.5441352	0.0214236
231055	species	UNCULTURED GLOMUS	1.2415397563405	5	24.8307951	0.0089265
230744	species	SELENIDIUM VIVAX	1.212017062513	5	24.2403413	0.0089265
56262	species	PANDION HALIAETUS	1.19873862901067	7	17.1248376	0.0124971
164851	species	UNCULTURED SOIL BACTERIUM	1.195374309997	4	29.8843577	0.0071412
198240	species	UNCULTURED METHANOGENIC ARCHAEON	1.18883038163	2	59.4415191	0.0035706
4081	species	SOLANUM LYCOPERSICUM	1.1765561548683	86	1.3680886	0.1535358
723287	species	ANNCALIIA ALGERAE	1.1483665397617	14	8.2026181	0.0249942
547188	species	PHYCISPHAERA MIKURENSIS	1.14092740847391	42	2.7164938	0.0749826
166587	species	UNCULTURED CHLOROFLEXI BACTERIUM	1.129700053909	4	28.2425013	0.0071412
103359	species	SIPHONOSPHAERA CYATHINA	1.087131217484	3	36.2377072	0.0053559
9365	species	ERINACEUS EUROPAEUS	1.08448788279693	170	0.6379340	0.3035010
404735	species	UNCULTURED EIMERIIDAE	1.072207657926	8	13.4025957	0.0142824
191515	species	TEXOREDDELLIA TEXENSIS	1.05981727851	3	35.3272426	0.0053559
173225	species	TACHYCINETA MEYENI	1.0513114010205	3	35.0437134	0.0053559
189504	species	GONORYNCHUS ABBREVIATUS	1.0458375872958	3	34.8612529	0.0053559
84346	species	SPELEONECTES TULUMENSIS	1.040982645089	6	17.3497108	0.0107118
9739	species	TURSIOPS TRUNCATUS	1.0339551836897	110	0.9399593	0.1963830
9823	species	SUS SCROFA	1.0281409098158	92	1.1175445	0.1642476
5808	species	CRYPTOSPORIDIUM MURIS	1.01031942292252	130	0.7771688	0.2320890
604433	species	ARBOROPHILA RUFOGULARIS	1.0084500325806	12	8.4037503	0.0214236
32630	species	SYNTHETIC CONSTRUCT	1	6	16.6666667	0.0107118
328379	species	HYPTIOTES GERTSCHI	1	1	100.0000000	0.0017853
874386	species	THOREA BACHMANNII	0.978889977424	1	97.8889977	0.0017853
13202	species	EXOPHIALA EXOPHIALAE	0.972441416846	2	48.6220708	0.0035706
344981	species	PHAEOACREMONIUM SPHINCTROPHORUM	0.963969108008	2	48.1984554	0.0035706
182956	species	UNCULTURED ACANTHAREAN	0.955342074962	5	19.1068415	0.0089265
110477	species	SONDERELLA LINEARIS	0.953697919073	4	23.8424480	0.0071412
96649	species	PELODERA PUNCTATA	0.9511035590436	8	11.8887945	0.0142824
102326	species	NUCULANA PELLA	0.950105490161	2	47.5052745	0.0035706
281835	species	RHIZOPHYDIUM SP. JEL317	0.940959699416	1	94.0959699	0.0017853
111527	species group	PSEUDOMALLEI GROUP	0.935740826531	6	15.5956804	0.0107118
156903	species	ACONTIAS LITORALIS	0.930478163788	1	93.0478164	0.0017853
403956	species	VIRGIBACILLUS SP. SK33	0.919327386663	1	91.9327387	0.0017853
315267	species	UNCULTURED FRESHWATER EUKARYOTE	0.9177495599223	5	18.3549912	0.0089265
174433	species	PSOROTICHIA MURORUM	0.913410322099	11	8.3037302	0.0196383
31281	species	ENTEROCYTOZOON BIENEUSI	0.90926805731397	14	6.4947718	0.0249942
479641	species	VACELETIA SP. GW948	0.909090909090864	11	8.2644628	0.0196383
188460	species	PARAPODRILUS PSAMMOPHILUS	0.900065040019	1	90.0065040	0.0017853
170407	species	HALIMEDA BORNEENSIS	0.8966073823695	11	8.1509762	0.0196383
8801	species	STRUTHIO CAMELUS	0.8578203183321	88	0.9747958	0.1571064
221933	species	NEOGONIOLITHON BRASSICA FLORIDA	0.850860749186	1	85.0860749	0.0017853
993670	species	NOTOCARYOPLANA ARCTICA	0.8439039618827	3	28.1301321	0.0053559
2850	species	PHAEODACTYLUM TRICORNUTUM	0.837394672700372	56	1.4953476	0.0999768
148817	species	ORTHOSOMELLA OPEROPHTERAE	0.82627500605391	11	7.5115910	0.0196383
114243	species	UNCULTURED EURYARCHAEOTE	0.8173724251238	3	27.2457475	0.0053559
27898	species	CRENOBIA ALPINA	0.815530613107	3	27.1843538	0.0053559
464988	species	HEMISELMIS ANDERSENII	0.812912971635733	11	7.3901179	0.0196383
75348	species	GYMNOCYPRIS PRZEWALSKII	0.81209438860105	7	11.6013484	0.0124971
981318	species	PARACERCOMONAS SP. B148	0.807892856802	2	40.3946428	0.0035706
231607	species	ACOELA SP. BELIZE GG 2003	0.807651343148	2	40.3825672	0.0035706
59642	species	BOTHRIOCROTON GLEBOPALMA	0.803260816858	2	40.1630408	0.0035706
9597	species	PAN PANISCUS	0.78976633013246	101	0.7819469	0.1803153
9258	species	ORNITHORHYNCHUS ANATINUS	0.784300927767	119	0.6590764	0.2124507
131636	species	DONACIA DISTINCTA	0.781991882409	1	78.1991882	0.0017853
376926	species	PSEUDOMONAS SP. AM2	0.772806517923	2	38.6403259	0.0035706
1431825	species	CANDIDATUS OMNITROPHUS FODINAE	0.762209480365567	9	8.4689942	0.0160677
13363	species	BORAGO OFFICINALIS	0.761278747655	2	38.0639374	0.0035706
373636	species	HEPATOCYSTIS SP. PP1	0.7529589442936	3	25.0986315	0.0053559
281610	species	PROTOPERIDINIUM DENTICULATUM	0.746963763297	3	24.8987921	0.0053559
215825	species	SULFITOBACTER SP. BIO 11	0.738134627605	2	36.9067314	0.0035706
92950	species	CLADOSPORIUM SPHAEROSPERMUM	0.737356479961237	9	8.1928498	0.0160677
559495	species	ARBOROPHILA RUFIPECTUS	0.73090706887809	6	12.1817845	0.0107118
85101	species	UROCOLIUS MACROURUS	0.718446078041	7	10.2635154	0.0124971
66791	species	GONYAULAX SPINIFERA	0.70463838954	9	7.8293154	0.0160677
65595	species	COLLOSPHAERA GLOBULARIS HUXLEYI	0.697038982565	3	23.2346328	0.0053559
1054217	species	THERMOPLASMATALES ARCHAEON BRNA1	0.691467770798	1	69.1467771	0.0017853
578979	species	PERISSOPUS DENTATUS	0.691296281515	1	69.1296282	0.0017853
577509	species	LAEVIPENEROPLIS SP. 2456 MH 2008	0.690230986107	11	6.2748271	0.0196383
6431	species	URECHIS CAUPO	0.689214811854	133	0.5182066	0.2374449
139859	species	HELIOPHRYA ERHARDI	0.685769558285	4	17.1442390	0.0071412
151584	species	UNCULTURED MARINE ALVEOLATE GROUP II DH147 EKD20	0.684124490623	4	17.1031123	0.0071412
136833	species	ADRIAMONAS PERITOCRESCENS	0.676006132794	1	67.6006133	0.0017853
195049	species	UNCULTURED CLOSTRIDIACEAE BACTERIUM	0.668336011885	4	16.7084003	0.0071412
395038	species	JOSEFPOELTIA PARVA	0.6657376132405	3	22.1912538	0.0053559
190530	species	UNCULTURED ACIDOBACTERIALES BACTERIUM	0.659203952249	2	32.9601976	0.0035706
116988	species	FRIEDMANIELLA CF. RUFULA	0.657116373982	1	65.7116374	0.0017853
445360	species	PELLONA DITCHELA	0.652335604281554	4	16.3083901	0.0071412
152509	species	UNCULTURED BACTEROIDETES BACTERIUM	0.6491580052776	4	16.2289501	0.0071412
157483	species	LICHINA PYGMAEA	0.644641830326	7	9.2091690	0.0124971
2173	species	METHANOBREVIBACTER SMITHII	0.640103544362	211	0.3033666	0.3766983
120965	species	UNCULTURED PLANCTOMYCETE	0.639445677133	5	12.7889135	0.0089265
1071503	species	MYCOBACTERIUM PHAGE TRIXIE	0.63474446296625	23	2.7597585	0.0410619
676789	species	PRASINODERMA SINGULARIS	0.631853347702	2	31.5926674	0.0035706
203524	species	UNCULTURED EUBACTERIACEAE BACTERIUM	0.631630329266	2	31.5815165	0.0035706
251742	species	ENTEROBRYUS SP. CMJ 2003	0.627087879235	1	62.7087879	0.0017853
193323	species	UNCULTURED RUMEN PROTOZOA	0.625875956351	3	20.8625319	0.0053559
394346	species	ACINETOBACTER SP. ZF 104 II	0.614496565732	2	30.7248283	0.0035706
209446	species	CANDIDATUS MYCOPLASMA HAEMOMINUTUM	0.613867292498	1	61.3867292	0.0017853
321164	species	SCOMBEROMORUS NIPHONIUS	0.610693811578	2	30.5346906	0.0035706
170411	species	HALIMEDA CYLINDRACEA	0.6088804404224	8	7.6110055	0.0142824
520145	species	PSEUDOMONAS SP. CHN16	0.607814232677	1	60.7814233	0.0017853
233123	species	XENOTRICHULA INTERMEDIA	0.607381594557	1	60.7381595	0.0017853
170417	species	HALIMEDA HEDERACEA	0.6021534593148	8	7.5269182	0.0142824
39383	species	TEMNOCEPHALA SP.	0.601847125296	8	7.5230891	0.0142824
2966	species	NOCTILUCA SCINTILLANS	0.600812671687	166	0.3619353	0.2963598
408172	species	MARINE METAGENOME	0.599928968496	2	29.9964484	0.0035706
404767	species	UNCULTURED AURICULARIACEAE	0.595359081151	1	59.5359081	0.0017853
186216	species	LEPIDOPHTHIRUS MACRORIHINI	0.584948550921	1	58.4948551	0.0017853
4932	species	SACCHAROMYCES CEREVISIAE	0.583306058229	133	0.4385760	0.2374449
9615	subspecies	CANIS LUPUS FAMILIARIS	0.5818352969835	55	1.0578824	0.0981915
390267	species	PSEUDOTRICHONYMPHA SP. MA55PA	0.58147191979613	14	4.1533709	0.0249942
211217	species	CAMPYDORA DEMONSTRANS	0.579212240672	1	57.9212241	0.0017853
168855	species	LOTHARELLA AMOEBOFORMIS	0.571330922634	1	57.1330923	0.0017853
128069	species	ANDROSINA LUCASI	0.5706895134073	5	11.4137903	0.0089265
749232	species	ABEOFORMA WHISLERI	0.56702846178	1	56.7028462	0.0017853
33175	species	OPHIOSPHAERELLA HERPOTRICHA	0.559287865782	5	11.1857573	0.0089265
9685	species	FELIS CATUS	0.55479200321445	121	0.4585058	0.2160213
439317	species	GAMBIERDISCUS AUSTRALES	0.553159109377	4	13.8289777	0.0071412
126669	species	AMPHISORUS HEMPRICHII	0.549254977469	4	13.7313744	0.0071412
326372	species	TREPONEMA GENOMOSP. P6 ORAL CLONE MB4_G11	0.547901869163	1	54.7901869	0.0017853
174415	species	LICHINACEAE SP. MIES 12989	0.54780682	7	7.8258117	0.0124971
390261	species	PSEUDOTRICHONYMPHA SP. LA19SC P8	0.547189612974	10	5.4718961	0.0178530
216952	species	TEMNOSEWELLIA MINOR	0.546107130842	4	13.6526783	0.0071412
168139	species	TOKOPHRYA LEMNARUM	0.538616427757	5	10.7723286	0.0089265
390253	species	PSEUDOTRICHONYMPHA SP. LA10CP P1	0.5375745031582	10	5.3757450	0.0178530
104083	species	PSEUDOTRICHONYMPHA GRASSII	0.5366141683352	10	5.3661417	0.0178530
48955	species	LITHOPHYLLUM KOTSCHYANUM	0.531654409703	3	17.7218137	0.0053559
406986	species	SPIRONUCLEUS MELEAGRIDIS	0.530647774084	3	17.6882591	0.0053559
188025	species	APHANOSTOMA SANGUINEUM	0.5295949422632	2	26.4797471	0.0035706
256318	species	METAGENOME	0.5262718409688	8	6.5783980	0.0142824
756882	species	LEPILEMUR HUBBARDORUM	0.5221160319489	10	5.2211603	0.0178530
591859	species	OIGOLAIMELLA SP. RGD844	0.521415972152	2	26.0707986	0.0035706
448158	species	PROTEINIMICROBIUM IHBTICA	0.510902754886	1	51.0902755	0.0017853
5858	species	PLASMODIUM MALARIAE	0.5078289857898	59	0.8607271	0.1053327
207551	species	EUBACTERIUM SP. ORAL CLONE FX028	0.506023871307	1	50.6023871	0.0017853
659426	species	PSEUDOMONAS SP. SR32009	0.504258423089	2	25.2129212	0.0035706
352351	species	UNCULTURED RHODOSPIRILLACEAE BACTERIUM	0.5039549745	2	25.1977487	0.0035706
174424	species	JENMANIA GOEBELII	0.503188849842	8	6.2898606	0.0142824
981317	species	CERCOZOA SP. ATCC 50530	0.4973293468462	6	8.2888224	0.0107118
77518	species	PLASMODIUM FIELDI	0.495059734556	4	12.3764934	0.0071412
529102	species	HILSA KELEE	0.4945322697095	3	16.4844090	0.0053559
37537	species	CASSIOPEA SP.	0.493587575493	2	24.6793788	0.0035706
28450	species	BURKHOLDERIA PSEUDOMALLEI	0.488108246338554	12	4.0675687	0.0214236
1349409	species	PANDORAVIRUS DULCIS	0.4878946305671	8	6.0986829	0.0142824
215779	species	UNCULTURED CANDIDATE DIVISION MSBL1 ARCHAEON	0.4871600453891	2	24.3580023	0.0035706
43179	species	ICTIDOMYS TRIDECEMLINEATUS	0.484400815095	3	16.1466938	0.0053559
156588	species	UNCULTURED VERRUCOMICROBIA BACTERIUM	0.4841724479666	8	6.0521556	0.0142824
29281	species	UNCULTURED CRENARCHAEOTE	0.484019770462	2	24.2009885	0.0035706
33688	species	AMBLYOSPORA SP.	0.4827669222661	59	0.8182490	0.1053327
2880	species	ECTOCARPUS SILICULOSUS	0.481130912359	230	0.2091874	0.4106190
198507	species	LABEO SENEGALENSIS	0.4786729714195	10	4.7867297	0.0178530
127148	species	CAECITELLUS PARVULUS	0.4750956762137	2	23.7547838	0.0035706
9544	species	MACACA MULATTA	0.47354952460796	52	0.9106722	0.0928356
406670	species	NOCTICOLA AUSTRALIENSIS	0.472120060087	3	15.7373353	0.0053559
5730	species	TETRATRICHOMONAS GALLINARUM	0.470757529698	175	0.2690043	0.3124275
36804	species	ENTEROCYTOZOON SALMONIS	0.4701053633947	9	5.2233929	0.0160677
2087	species	ANAEROPLASMA ABACTOCLASTICUM	0.469929183524	167	0.2813947	0.2981451
390268	species	PSEUDOTRICHONYMPHA SP. AU03SC	0.4692175681614	10	4.6921757	0.0178530
138175	species	CHLOROSARCINOPSIS MINOR	0.46604663419	1	46.6046634	0.0017853
298633	species	BACTERIUM SM9 19	0.45874579344	10	4.5874579	0.0178530
193294	species	WATERSIPORA SUBTORQUATA	0.455859180963	2	22.7929590	0.0035706
9785	species	LOXODONTA AFRICANA	0.4531838295146	79	0.5736504	0.1410387
570717	species	CENTROBOLUS RUBRICOLLIS	0.451290830087	1	45.1290830	0.0017853
57847	species	PETROSCIRTES BREVICEPS	0.446215838853967	11	4.0565076	0.0196383
380599	species	ASCOGREGARINA ARMIGEREI	0.446074279449	2	22.3037140	0.0035706
100716	species	CHLOROHERPETON THALASSIUM	0.444932063819	1	44.4932064	0.0017853
29374	species	FILIFACTOR VILLOSUS	0.444340701085	3	14.8113567	0.0053559
289361	species	UNCULTURED MARINOBACTERIUM SP.	0.442545703502	1	44.2545704	0.0017853
9078	species	ALECTORIS CHUKAR	0.43954820189015	57	0.7711372	0.1017621
143325	species	ZU CRISTATUS	0.4317057114566	14	3.0836122	0.0249942
67809	species	GYMNOCHLORA STELLATA	0.428669077366	1	42.8669077	0.0017853
187063	species	CYTOPHAGA SP. DEX80 64	0.427480974885	2	21.3740487	0.0035706
43227	species	CAPRONIA FUNGICOLA	0.426192507012	1	42.6192507	0.0017853
122236	species	RHABDOMONAS INCURVA	0.4207211326389	9	4.6746793	0.0160677
45157	species	CYANIDIOSCHYZON MEROLAE	0.416718053384633	30	1.3890602	0.0535590
337439	species	CRYPTOSPORIDIUM SP. KN732	0.416616995712	1	41.6616996	0.0017853
46218	species	COTURNIX CHINENSIS	0.4164603384643	18	2.3136685	0.0321354
186217	species	HOPLOPLEURA PACIFICA	0.415051449079	1	41.5051449	0.0017853
316143	species	PSENES CYANOPHRYS	0.4145499928315	3	13.8183331	0.0053559
373995	species	TENUALOSA ILISHA	0.4122026580277	3	13.7400886	0.0053559
76315	species	CAULERPA SERTULARIOIDES	0.411253923975	3	13.7084641	0.0053559
189428	species	FLABELLIA PETIOLATA	0.411253923975	3	13.7084641	0.0053559
170413	species	HALIMEDA FRAGILIS	0.409972097722	3	13.6657366	0.0053559
1445009	species	NIORMA CHRYSOPHTHALMA	0.4074800627516	5	8.1496013	0.0089265
147466	species	EMEUS CRASSUS	0.406392869312	2	20.3196435	0.0035706
297798	species	ETHMALOSA FIMBRIATA	0.4034652509787	3	13.4488417	0.0053559
155900	species	UNCULTURED ORGANISM	0.3975695575485	5	7.9513912	0.0089265
358766	species	METHANOREGULA BOONEI	0.393022729643	1	39.3022730	0.0017853
883372	species	OXYSTOMINA SP. CR77A	0.39147084934	1	39.1470849	0.0017853
39050	species	UNIDENTIFIED TRICHOMONAD 1	0.3906053533885	15	2.6040357	0.0267795
315737	species	UNCULTURED OLIGOHYMENOPHORID CILIATE	0.390299744657	3	13.0099915	0.0053559
128076	species	AMPHISORUS SP. 1333	0.387785902709	6	6.4630984	0.0107118
121255	species	EUKARYOTE CLONE OLI11027	0.386968003134	1	38.6968003	0.0017853
78393	species	SILUANIA MONOMASTIGA	0.386490694659	10	3.8649069	0.0178530
285696	species	UNCULTURED PARABASALID EUKARYOTE	0.3824214711008	6	6.3736912	0.0107118
8795	species	PTEROCNEMIA PENNATA	0.3814456487386	34	1.1218990	0.0607002
409613	species	REMANELLA SP. R101	0.38118193142892	2	19.0590966	0.0035706
161241	species	UNCULTURED KORARCHAEOTE	0.376982507669	2	18.8491254	0.0035706
658077	species	HICANONECTES TELESKOPOS	0.3769418905247	2	18.8470945	0.0035706
349858	species	CARNOBACTERIUM SP. 7196	0.376403446483	1	37.6403446	0.0017853
1076179	species	BIOREACTOR METAGENOME	0.37624722388754	6	6.2707871	0.0107118
15368	species	BRACHYPODIUM DISTACHYON	0.37526363218	31	1.2105278	0.0553443
156405	species	UNCULTURED CHLOROBI BACTERIUM	0.37407325905	2	18.7036630	0.0035706
81636	species	MICROMESISTIUS POUTASSOU	0.37126895653575	3	12.3756319	0.0053559
578971	species	NESIPPUS VESPA	0.370497938575	1	37.0497939	0.0017853
104034	species	RETICULITERMES YAEYAMANUS PARABASALIAN SYMBIONT CLONE RY1	0.37037125122	3	12.3457084	0.0053559
324688	species	UNCULTURED MARINE PICOPLANKTON	0.369486967683	3	12.3162323	0.0053559
691883	species	FONTICULA ALBA	0.3692778820324	2	18.4638941	0.0035706
67759	species	AMBLYOSPORA CONNECTICUS	0.367641617467	4	9.1910404	0.0071412
326370	species	TREPONEMA GENOMOSP. P4 ORAL CLONE MB2_G19	0.362649880248	1	36.2649880	0.0017853
520013	species	MYXIDIUM QUEENSLANDICUS	0.357147563805	2	17.8573782	0.0035706
365054	species	ILISHA ELONGATA	0.3533553622632	4	8.8338841	0.0071412
224713	species	DOROSOMA PETENENSE	0.349372537584	2	17.4686269	0.0035706
1003144	species	TRIGONIUM FORMOSUM	0.347835582172	2	17.3917791	0.0035706
91844	species	CANDIDATUS PORTIERA ALEYRODIDARUM	0.3450329590555	2	17.2516480	0.0035706
142113	species	PERIDINIUM WILLEI	0.341509348863	2	17.0754674	0.0035706
240163	species	NIBEA ALBIFLORA	0.33933585035836	11	3.0848714	0.0196383
1032489	species	SORITES SP. 206	0.337601612018	5	6.7520322	0.0089265
210917	species	KUDOA OVIVORA	0.332094163524	1	33.2094164	0.0017853
137039	species	BARBUS TRIMACULATUS	0.3306150777498	5	6.6123016	0.0089265
640317	species	PSEUDOMONAS SP. ZZ 9	0.3290152620298	4	8.2253816	0.0071412
389326	species	PANDARUS SMITHI	0.327908559745	1	32.7908560	0.0017853
99407	species	MONOSTICHOPLANA FILUM	0.327217279137	5	6.5443456	0.0089265
554078	species	UNCULTURED RHIZARIA	0.3217712488897	19	1.6935329	0.0339207
402892	species	STEPHANONYMPHA NELUMBIUM	0.3211262743586	1	32.1126274	0.0017853
291645	species	BACTEROIDES NORDII	0.320281994727	2	16.0140997	0.0035706
744985	species	ALPHA PROTEOBACTERIUM HIMB59	0.3201449375925	9	3.5571660	0.0160677
6239	species	CAENORHABDITIS ELEGANS	0.31930957997124	89	0.3587748	0.1588917
388226	species	PROTOPERIDINIUM THULESENSE	0.31851271548896	3	10.6170905	0.0053559
113229	species	NATRONOANAEROBIUM HALOPHILUM	0.317435032898	2	15.8717516	0.0035706
201153	species	CARPEDIEMONAS MEMBRANIFERA	0.313187139459	1	31.3187139	0.0017853
45629	species	DESULFOVIBRIO HALOPHILUS	0.313179913694	3	10.4393305	0.0053559
706137	species	TRYPANOSOMATIDAE SP. CH9	0.312105699254	1	31.2105699	0.0017853
37402	species	SYMPHYOGYNA SP.	0.308074500897	14	2.2005321	0.0249942
215705	species	EUGLENA COMMUNIS	0.306709562642	8	3.8338695	0.0142824
157644	species	EUGLENA SP. CRRDV	0.306368582771	1	30.6368583	0.0017853
189337	species	EUGLENA CF. MUTABILIS	0.306368582771	1	30.6368583	0.0017853
325634	species	CYSTODISCUS MELLENI	0.305531865346	1	30.5531865	0.0017853
89943	species	TITANODERMA PUSTULATUM	0.304815390378	3	10.1605130	0.0053559
336262	species	DOROSOMA CEPEDIANUM	0.3043903678041	2	15.2195184	0.0035706
57029	species	PSYCHROFLEXUS TORQUIS	0.303267513084	4	7.5816878	0.0071412
460189	species	ENTEROMONAS HOMINIS	0.3022656747192	5	6.0453135	0.0089265
160804	species	UNCULTURED HALOARCHAEON	0.301066846227	3	10.0355615	0.0053559
109239	species	ALEXANDRIUM MARGALEFII	0.297272313317	2	14.8636157	0.0035706
535040	species	CYCLATEMNUS SP. JM 2008	0.295562955146	2	14.7781478	0.0035706
70528	species	AMBLYOSPORA STIMULI	0.2943308557557	6	4.9055143	0.0107118
83220	species	SUGARCANE YELLOWS PHYTOPLASMA TYPE I	0.294253938371	3	9.8084646	0.0053559
143736	species	LEUCTRA HIPPOPUS	0.29368106936	2	14.6840535	0.0035706
263857	species	ACOELA SP. ASP2	0.293138904606	3	9.7712968	0.0053559
258581	species	NEWHOUSIA IMBRICATA	0.290267175041	2	14.5133588	0.0035706
417446	species	UNCULTURED CLOSTERIACEAE	0.289668260079	2	14.4834130	0.0035706
157477	species	HEPPIA CONCHILOBA	0.288385133404	4	7.2096283	0.0071412
61503	species	WYNNEA SP. 'TRL #675'	0.287537033931	2	14.3768517	0.0035706
52288	species	PLASMODIUM INUI	0.287066216011	55	0.5219386	0.0981915
5871	species	BABESIA CABALLI	0.286508801436	244	0.1174216	0.4356132
33129	species	PHASEOLUS ACUTIFOLIUS	0.285372532936	4	7.1343133	0.0071412
34782	species	FUNDULUS OLIVACEUS	0.28524183598927	32	0.8913807	0.0571296
535063	species	STENATEMNUS SP. JM 2008	0.285165825402	6	4.7527638	0.0107118
63405	species	ARTHRODERMA OTAE	0.281838945559995	7	4.0262707	0.0124971
