TaxaID	Taxonomic_Rank	Name	Count	Probability	Proportion_Classified(%)
9078	species	ALECTORIS CHUKAR	0.568935069806345	94	0.6052501	0.0776539
109046	species	METHANOSARCINA BALTICA	0.565828577293	1	56.5828577	0.0008261
1130343	species	GRACILIBACTERIA BACTERIUM JGI 0000069 P22	0.565407736530688	14	4.0386267	0.0115655
361072	species	DICTYOSTELIUM CITRINUM	0.5566275374046	5	11.1325507	0.0041305
297483	species	STYLOPLANELLA STRONGYLOSTOMOIDES	0.549889310049	5	10.9977862	0.0041305
672931	species	GREGARINIDAE SP. FROM PARANEMERTES PEREGRINA SR 2009A	0.54798797929	3	18.2662660	0.0024783
326073	species	PSEUDOBANGIA KAYCOLEIA	0.518934548404	2	25.9467274	0.0016522
240163	species	NIBEA ALBIFLORA	0.51866439595655	12	4.3222033	0.0099133
529102	species	HILSA KELEE	0.516843860759	2	25.8421930	0.0016522
413476	species	EUPLOTES SP. WSEA3	0.51243133045	1	51.2431330	0.0008261
285696	species	UNCULTURED PARABASALID EUKARYOTE	0.5083298913068	7	7.2618556	0.0057827
742177	species	ANTEHOLOSTICHA MONILATA	0.50720523781	1	50.7205238	0.0008261
8801	species	STRUTHIO CAMELUS	0.50693439915545	55	0.9216989	0.0454358
647109	species	CHLORARACHNIOPHYCEAE SP. P330	0.501618017801	1	50.1618018	0.0008261
376935	species	PSYCHROBACTER SP. AM11	0.5007241423	1	50.0724142	0.0008261
376927	species	PSYCHROBACTER SP. AM3	0.4992758577	1	49.9275858	0.0008261
468514	species	OCEANICOLA SP. DONGTAIB 3030	0.494429951	1	49.4429951	0.0008261
44574	species	NITROSOMONAS COMMUNIS	0.492323817035	5	9.8464763	0.0041305
433727	species	HOT SPRINGS METAGENOME	0.4890868195282	2	24.4543410	0.0016522
100371	species	UNCULTURED PLANCTOMYCETALES BACTERIUM	0.48524132766	4	12.1310332	0.0033044
174433	species	PSOROTICHIA MURORUM	0.470495531899	5	9.4099106	0.0041305
344338	species	UNCULTURED FIRMICUTES BACTERIUM	0.4678450950652	5	9.3569019	0.0041305
135068	species	MEGASPHAERA SP. ORAL CLONE CS025	0.467180193687	1	46.7180194	0.0008261
551665	species	REOPHAX SP. JP 2008	0.4634281057365	2	23.1714053	0.0016522
316143	species	PSENES CYANOPHRYS	0.46238430181885	6	7.7064050	0.0049566
127150	species	RHYNCHOMONAS NASUTA	0.460737494541	1	46.0737495	0.0008261
283909	species	CAPITELLA TELETA	0.458305477395504	11	4.1664134	0.0090872
115547	species	UNCULTURED ARCHAEON	0.4576693182014	7	6.5381331	0.0057827
164328	species	PHYTOPHTHORA RAMORUM	0.456930918365	1	45.6930918	0.0008261
365054	species	ILISHA ELONGATA	0.452701902364	3	15.0900634	0.0024783
418378	species	SYLLIS PIGMENTATA	0.451870247268	1	45.1870247	0.0008261
315753	species	UNCULTURED LABYRINTHULID	0.450882260238	2	22.5441130	0.0016522
8797	species	RHEA AMERICANA	0.4506793945414	130	0.3466765	0.1073936
136703	species	UNCULTURED RUMEN BACTERIUM	0.4497349656242	4	11.2433741	0.0033044
1432327	species	CANDIDATUS MICROGENOMATUS AURICOLA	0.447611658881375	10	4.4761166	0.0082610
54267	species	FUNDULUS DIAPHANUS	0.447248768886	2	22.3624384	0.0016522
27973	species	ENCEPHALITOZOON HELLEM	0.44655816880827	7	6.3794024	0.0057827
351715	species	PROCRYPTOBIA SOROKINI	0.44369914750364	4	11.0924787	0.0033044
191594	species	AMBLYOSPORA CANADENSIS	0.443561056433	5	8.8712211	0.0041305
324620	species	CYLLAMYCES ABERENSIS	0.443315643816	1	44.3315644	0.0008261
8060	species	POLLACHIUS VIRENS	0.4426147051707	134	0.3303095	0.1106981
2850	species	PHAEODACTYLUM TRICORNUTUM	0.439529907007025	100	0.4395299	0.0826105
191592	species	AMBLYOSPORA INDICOLA	0.436241470837	3	14.5413824	0.0024783
128076	species	AMPHISORUS SP. 1333	0.434148577325	27	1.6079577	0.0223048
5241	species	TULASNELLA VIOLEA	0.4336337582706	121	0.3583750	0.0999587
19	species	PELOBACTER CARBINOLICUS	0.4302044810745	16635	0.0025861	13.7422553
45084	species	CENTRORHYNCHUS CONSPECTUS	0.425085573562	8	5.3135697	0.0066088
152469	species	HRABEIELLA PERIGLANDULATA	0.4219821603273	2	21.0991080	0.0016522
691797	species	GUDUSIA CHAPRA	0.419158578062	1	41.9158578	0.0008261
460191	species	ENTEROMONAS SP. GECA2	0.41466195609482	3	13.8220652	0.0024783
191595	species	AMBLYOSPORA CINEREI	0.4144184611325	5	8.2883692	0.0041305
8932	species	COLUMBA LIVIA	0.4143207756043	133	0.3115194	0.1098720
329143	species	HYPOTRICHIDA SP. LPJ 2005	0.413019782068	1	41.3019782	0.0008261
637493	species	MICROSPORIDIUM SP. MIC1	0.4083409542521	3	13.6113651	0.0024783
5606	species	SAITOELLA COMPLICATA	0.398660723696225	33	1.2080628	0.0272615
48242	species	MARAH MACROCARPUS	0.392591975819	3	13.0863992	0.0024783
1032489	species	SORITES SP. 206	0.392439870328	5	7.8487974	0.0041305
143325	species	ZU CRISTATUS	0.391396337229	7	5.5913762	0.0057827
8805	species	EUDROMIA ELEGANS	0.390446039105	89	0.4387034	0.0735233
76775	species	MALASSEZIA RESTRICTA	0.3843357733665	3	12.8111924	0.0024783
216921	species	CHAETOCEROS SP. P442	0.382571341459	1	38.2571341	0.0008261
6239	species	CAENORHABDITIS ELEGANS	0.3825621106064	112	0.3415733	0.0925238
184585	species	ENGRAULIS ENCRASICOLUS	0.3801142582106	2	19.0057129	0.0016522
9785	species	LOXODONTA AFRICANA	0.3781343833765	19	1.9901810	0.0156960
360559	species	ARTHROBACTER SP. SWM_ISOLATION_1	0.371171103359	1	37.1171103	0.0008261
125627	species	THIOTHRIX FLEXILIS	0.37008937339	1	37.0089373	0.0008261
560877	species	CORYDALUS ARMATUS	0.369187020433	1	36.9187020	0.0008261
308927	species	DIVERSISPORA SPURCA	0.367861652886	10	3.6786165	0.0082610
479641	species	VACELETIA SP. GW948	0.363636363636462	4	9.0909091	0.0033044
325080	species	VANNELLA SP. STRAIN RSL/I	0.359886000894	1	35.9886001	0.0008261
51588	species	AMBLYOSPORA CALIFORNICA	0.3562351126089	5	7.1247023	0.0041305
1349409	species	PANDORAVIRUS DULCIS	0.3559771954826	4	8.8994299	0.0033044
104594	species	SACCHAROTHRIXOPSIS ALBIDUS	0.355355865726	1	35.5355866	0.0008261
36804	species	ENTEROCYTOZOON SALMONIS	0.3536041486146	6	5.8934025	0.0049566
63595	species	STACHYAMOEBA SP. ATCC 50324	0.353273731588	6	5.8878955	0.0049566
573653	species	UNCULTURED EUGLENOZOAN	0.351666167401	1	35.1666167	0.0008261
1104582	species	PARCUBACTERIA BACTERIUM SCGC AB 164 E21	0.351432852312	1	35.1432852	0.0008261
527961	species	FLABELLIGENA SP. KJO 2008	0.351304176081	1	35.1304176	0.0008261
120858	species	UNCULTURED EPSILON PROTEOBACTERIUM	0.3470610516579	2	17.3530526	0.0016522
1104602	species	ATRIBACTERIA BACTERIUM JGI 0000014 F07	0.3470254565052	6	5.7837576	0.0049566
3694	species	POPULUS TRICHOCARPA	0.346904152685	94	0.3690470	0.0776539
415599	species	REDECKERA FULVUM	0.34399043083	2	17.1995215	0.0016522
203400	species	CALCARINA DEFRANCII	0.34383140533	3	11.4610468	0.0024783
699245	species	CLOSTRIDIALES GENOMOSP. BVAB3	0.343121708737	2	17.1560854	0.0016522
157483	species	LICHINA PYGMAEA	0.337230992198	3	11.2410331	0.0024783
360053	species	ACETOBACTERACEAE BACTERIUM PN 29	0.337046262076	1	33.7046262	0.0008261
404721	species	UNCULTURED CODONOSIGIDAE	0.334197706793	1	33.4197707	0.0008261
379532	species	PROPITHECUS COQUERELI	0.333609617197133	7	4.7658517	0.0057827
883728	species	BATHYEURYSTOMINA SP. CR78A	0.332648679145	1	33.2648679	0.0008261
357833	species	ENDOSYMBIONT RT12 OF LYRODUS PEDICELLATUS	0.326011526368	2	16.3005763	0.0016522
96649	species	PELODERA PUNCTATA	0.3244994457357	9	3.6055494	0.0074349
693272	species	CAFETERIA ROENBERGENSIS VIRUS BV PW1	0.320710452415	1	32.0710452	0.0008261
13363	species	BORAGO OFFICINALIS	0.320511317332	5	6.4102263	0.0041305
449395	species	PARVICAPSULA BICORNIS	0.314571448354	2	15.7285724	0.0016522
120995	species	DINOPHILUS GYROCILIATUS	0.313929030036	2	15.6964515	0.0016522
386439	species	PARVICAPSULA KABATAI	0.313337525254	2	15.6668763	0.0016522
245098	species	PARVICAPSULA PSEUDOBRANCHICOLA	0.311650976438	2	15.5825488	0.0016522
34034	species	UNCULTURED DELTA PROTEOBACTERIUM	0.31147816310218	5	6.2295633	0.0041305
390267	species	PSEUDOTRICHONYMPHA SP. MA55PA	0.31054651511589	6	5.1757753	0.0049566
329270	species	UNCULTURED HALOQUADRATUM SP.	0.310157773609	1	31.0157774	0.0008261
288150	species	PARVICAPSULA UNICORNIS	0.309702237938	5	6.1940448	0.0041305
86088	species	BACILLUS SP. YP	0.30929705759	5	6.1859412	0.0041305
157669	species	PROCAPRA GUTTUROSA	0.309295356538	1	30.9295357	0.0008261
552368	species	BACILLUS SP. IGCAR 02/08	0.308428747053	2	15.4214374	0.0016522
496878	species	HEXAMASTIX MITIS	0.3081499614621	6	5.1358327	0.0049566
155900	species	UNCULTURED ORGANISM	0.306568258183	5	6.1313652	0.0041305
115423	species	PHORONIS IJIMAI	0.305171384797	5	6.1034277	0.0041305
1242866	species	THERMOPLASMATALES ARCHAEON SCGC AB 540 F20	0.302735618356	1	30.2735618	0.0008261
61416	species	SPIRODACTYLON AUREUM	0.299678000166	2	14.9839000	0.0016522
8811	species	ANOMALOPTERYX DIDIFORMIS	0.298071151341	214	0.1392856	0.1767865
171953	species	UNCULTURED ACIDOBACTERIA BACTERIUM	0.297750237906	1	29.7750238	0.0008261
560174	species	SYMPLOCOSTOMA SP. 1279	0.296837543223	1	29.6837543	0.0008261
544561	species	UNCULTURED VANNELLIDAE	0.291719231269	1	29.1719231	0.0008261
390261	species	PSEUDOTRICHONYMPHA SP. LA19SC P8	0.28982444815539	5	5.7964890	0.0041305
37657	species	SILENE LATIFOLIA	0.287029761969	7	4.1004252	0.0057827
1496	species	[CLOSTRIDIUM] DIFFICILE	0.286401727344	203	0.1410846	0.1676993
554078	species	UNCULTURED RHIZARIA	0.285984101159	2	14.2992051	0.0016522
174415	species	LICHINACEAE SP. MIES 12989	0.285709043306	3	9.5236348	0.0024783
7739	species	BRANCHIOSTOMA FLORIDAE	0.2849510820464	82	0.3475013	0.0677406
460178	species	TREPOMONAS STEINII	0.280626097442	2	14.0313049	0.0016522
5885	species	PARAMECIUM CAUDATUM	0.280060618334	52	0.5385781	0.0429575
5889	species	PARAMECIUM AURELIA	0.28005763294	93	0.3011372	0.0768278
251331	species	THALASSOMYCES FAGEI	0.27946437849	1	27.9464378	0.0008261
471120	species	MYLONCHULUS MULVEYI	0.2755836348087	5	5.5116727	0.0041305
37360	species	PLASMODIOPHORA BRASSICAE	0.2753782365203	4	6.8844559	0.0033044
9796	species	EQUUS CABALLUS	0.2746459877793	109	0.2519688	0.0900454
196924	species	HETEROSTEGINA DEPRESSA	0.272885750139	1	27.2885750	0.0008261
220289	species	GELEIA SP. RRD 2003	0.272676635153	1	27.2676635	0.0008261
31281	species	ENTEROCYTOZOON BIENEUSI	0.2704920797043	6	4.5082013	0.0049566
472364	species	TRACHELOMONAS SP. T307	0.269106502974	1	26.9106503	0.0008261
472931	species	PROTOSTELIUM MYCOPHAGUM	0.268472450462	1	26.8472450	0.0008261
63918	species	ARTHROPTERUS SP. KAO 1997	0.2678637244864	17	1.5756690	0.0140438
458582	species	LYCENGRAULIS GROSSIDENS	0.2673625682575	2	13.3681284	0.0016522
390253	species	PSEUDOTRICHONYMPHA SP. LA10CP P1	0.2668555444957	3	8.8951848	0.0024783
692501	species	GADIMYXA SP. EK 2009	0.265879019614	2	13.2939510	0.0016522
8078	species	FUNDULUS HETEROCLITUS	0.265817900492	72	0.3691915	0.0594796
45884	species	UROSPORIDIUM CRESCENS	0.262544110637	5	5.2508822	0.0041305
147466	species	EMEUS CRASSUS	0.26213645049155	5	5.2427290	0.0041305
174424	species	JENMANIA GOEBELII	0.262013409028	5	5.2402682	0.0041305
430	species	METHYLOBACTER CAPSULATUS	0.261893926529	987	0.0265343	0.8153656
6259	species	BAYLISASCARIS PROCYONIS	0.261126709046	49	0.5329117	0.0404791
230744	species	SELENIDIUM VIVAX	0.260341837634	1	26.0341838	0.0008261
288151	species	PARVICAPSULA ASYMMETRICA	0.25929921288	2	12.9649606	0.0016522
45559	species	CANDIDA INSECTAMANS	0.258544526025	2	12.9272263	0.0016522
45362	species	MYCOPLASMA BOVOCULI	0.256662421021	3	8.5554140	0.0024783
197648	species	ECHINAMOEBA THERMARUM	0.252851921599	1	25.2851922	0.0008261
148817	species	ORTHOSOMELLA OPEROPHTERAE	0.2519249010788	3	8.3974967	0.0024783
260506	species	PELLONA FLAVIPINNIS	0.2507969342584	2	12.5398467	0.0016522
166587	species	UNCULTURED CHLOROFLEXI BACTERIUM	0.2501380521351	3	8.3379351	0.0024783
92950	species	CLADOSPORIUM SPHAEROSPERMUM	0.248560847701175	5	4.9712170	0.0041305
44056	species	AUREOCOCCUS ANOPHAGEFFERENS	0.24512991010645	12	2.0427493	0.0099133
348037	species	HYDROLITHON IMPROCERUM	0.244730156041	1	24.4730156	0.0008261
403951	species	VIRGIBACILLUS SP. SK1 1 8	0.244222105493	1	24.4222105	0.0008261
349251	species	BLASTOCYSTIS SP. C12	0.243753787776	1	24.3753788	0.0008261
349839	species	PSEUDOALTEROMONAS SP. 7034	0.24264305476	1	24.2643055	0.0008261
6252	species	ASCARIS LUMBRICOIDES	0.238873290954	108	0.2211790	0.0892193
338304	species	PROBLOGNATHIA MINIMA	0.237540447272	9	2.6393383	0.0074349
34771	species	LEPISOSTEUS OSSEUS	0.236591961120553	3	7.8863987	0.0024783
390254	species	PSEUDOTRICHONYMPHA SP. BR75CPT P1	0.2360697047677	2	11.8034852	0.0016522
650295	species	PYXINIA CRYSTALLIGERA	0.235016487716	1	23.5016488	0.0008261
363903	species	THRAUSTOCHYTRIIDAE SP. THEL2	0.235002638948	1	23.5002639	0.0008261
175247	species	UNCULTURED CHYTRIDIOMYCOTA	0.231012455924	3	7.7004152	0.0024783
192875	species	CAPSASPORA OWCZARZAKI	0.22943695565048	11	2.0857905	0.0090872
942017	species	ACTIVATED SLUDGE METAGENOME	0.228448748607	2	11.4224374	0.0016522
3055	species	CHLAMYDOMONAS REINHARDTII	0.22740195325469	111	0.2048666	0.0916976
109871	species	BATRACHOCHYTRIUM DENDROBATIDIS	0.22629304122426	3	7.5431014	0.0024783
102316	species	EXCELLICHLAMYS SPECTABILIS	0.225788731702	1	22.5788732	0.0008261
505693	species	CHROMERA VELIA	0.225216683156	2	11.2608342	0.0016522
108285	species	HILDENBRANDIA ANGOLENSIS	0.225150114686	1	22.5150115	0.0008261
478975	species	BINUCLEATA DAPHNIAE	0.2247320295602	2	11.2366015	0.0016522
9739	species	TURSIOPS TRUNCATUS	0.2245270299061	41	0.5476269	0.0338703
409	species	METHYLOBACTERIUM SP.	0.224031312972	1277	0.0175436	1.0549360
373098	species	GAMBIERDISCUS TOXICUS	0.223727801193	1	22.3727801	0.0008261
219837	species	GELEIA FOSSATA	0.222606604039	3	7.4202201	0.0024783
93934	species	COTURNIX JAPONICA	0.222467516077	10	2.2246752	0.0082610
106119	species	AURANTIACTINOMYXON MISSISSIPPIENSIS	0.221004966281	2	11.0502483	0.0016522
108414	species	HENNEGUYA ICTALURI	0.219481667017	2	10.9740834	0.0016522
765890	species	UNCULTURED ARCELLINIDA	0.219011918934	1	21.9011919	0.0008261
7167	species	ANOPHELES ALBIMANUS	0.218675508773	57	0.3836412	0.0470880
469764	species	ACTUS SALVADORICUS	0.2177167435717	2	10.8858372	0.0016522
577509	species	LAEVIPENEROPLIS SP. 2456 MH 2008	0.2150901910401	3	7.1696730	0.0024783
408170	species	HUMAN GUT METAGENOME	0.214165466632	5	4.2833093	0.0041305
157472	species	UNCULTURED BACILLALES BACTERIUM	0.212891559653	1	21.2891560	0.0008261
44617	species	HYDNOTRYA CEREBRIFORMIS	0.211226745002	2	10.5613373	0.0016522
106	species	RUNELLA SLITHYFORMIS	0.209677299307333	6496	0.0032278	5.3663775
103344	species	SARCOCYSTIS ATHERIDIS	0.209594425029	2	10.4797213	0.0016522
4839	species	RHIZOMUCOR MIEHEI	0.209561023705	65	0.3224016	0.0536968
676517	species	DIPLORICKETTSIA MASSILIENSIS	0.208878692471	1	20.8878692	0.0008261
538949	species	UNCULTURED ALISTIPES SP.	0.20879494542965	4	5.2198736	0.0033044
197528	species	PLATYAMOEBA PLURINUCLEOLUS	0.207977522301	1	20.7977522	0.0008261
414	species	METHYLOCOCCUS CAPSULATUS	0.207928031089667	2037	0.0102076	1.6827757
48862	species	PELTIGERA NEOPOLYDACTYLA	0.207782102252	3	6.9260701	0.0024783
177373	species	BALLIOPSIS PRIEURII	0.207315870867	2	10.3657935	0.0016522
8992	species	ACRYLLIUM VULTURINUM	0.2068089644035	100	0.2068090	0.0826105
170407	species	HALIMEDA BORNEENSIS	0.2059823402717	3	6.8660780	0.0024783
